,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,221002.88,104252.0,38980.36,25005.42,436.84,58.3
1,187185.6,81924.0,50595.582,12395.45,348.82,58.3
2,241354.4,101441.0,51514.21,28271.66,400.98,58.3
3,128484.164,79444.0,26001.9,15384.891,280.36,58.3
4,200532.64,96016.0,38826.39,14858.97,630.81,58.3
5,231402.08,97495.0,58340.79,36779.8,537.9,58.4
6,190088.64,93920.0,61934.0,35873.28,412.38998,58.4
7,178936.8,90876.0,22256.451,26176.63,356.97,58.4
8,182348.33,88417.0,33231.57,31588.07,399.35,58.4
9,199561.6,105395.0,35580.91,16007.69,308.07,58.5
10,195500.48,100257.0,49647.54,26579.72,334.15,58.5
11,209037.92,85277.0,57944.62,49216.77,616.14,58.5
12,209109.6,97781.0,42803.66,20760.0,281.99,58.5
13,262143.0,102949.0,98428.35,52775.38,788.92,58.5
14,198528.95,94969.0,43462.79,24124.85,400.98,58.5
15,262143.0,102409.0,67015.01,37271.12,585.17,58.5
16,120769.6,66377.0,30918.56,19292.96,475.96,58.6
17,24167.36,20241.0,3484.22,6.92,-27.71,58.6
18,262143.0,94734.0,88975.63,51920.76,942.14,58.7
19,220362.23,98173.0,63788.562,33556.81,572.13,58.7
20,144286.23,79136.0,31082.91,20377.67,330.88998,58.7
21,26675.041,7031.0,55155.86,108.99,381.42,58.8
22,170332.95,97011.0,29764.65,12848.71,374.9,58.8
23,225389.92,97027.0,104716.9,23064.36,911.17,58.8
24,170467.36,95728.0,25519.23,10553.0,228.2,58.9
25,193852.95,90097.0,47080.22,36772.88,420.54,58.9
26,204974.56,104053.0,26531.281,14924.71,288.51,59.0
27,207967.2,97278.0,54607.45,15749.92,550.94,59.1
28,209641.6,102765.0,28673.02,8670.76,536.27,59.1
29,124020.96,77361.0,21922.56,11881.64,337.41,59.3
30,151189.92,86140.0,37999.45,26752.72,449.88,59.4
31,181380.64,97240.0,28076.17,21983.11,448.25,59.5
32,149057.44,87206.0,28797.58,20497.041,226.56999,59.5
33,20956.32,14843.0,6973.63,15.57,3.26,59.5
34,156265.77,82894.0,27309.781,14372.84,244.5,59.6
35,180893.44,97680.0,26332.33,11680.96,316.22,59.8
36,19635.84,19424.0,4096.64,1012.05,21.19,60.0
37,194735.52,98700.0,40284.78,13006.141,454.77,60.0
38,224497.28,102681.0,52384.402,22673.38,453.13998,60.1
39,169187.2,104192.0,31977.32,12194.7705,285.25,60.1
