,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,100096.64,52061.0,52076.46,14774.2,991.04,52.2
1,100487.52,65862.0,18298.21,16474.791,330.88998,52.4
2,200457.6,104041.0,21638.84,22483.08,933.99,52.4
3,23313.92,10880.0,15312.23,17.3,74.98,52.4
4,178711.69,96505.0,32155.51,18479.86,1092.1,52.4
5,49574.56,29493.0,20446.871,140.13,713.94,52.4
6,164373.44,92009.0,28887.541,10411.14,911.17,52.5
7,174685.28,92692.0,19739.3,8504.68,621.02997,52.5
8,227731.84,104523.0,49057.61,12430.05,1175.23,52.5
9,177558.08,99376.0,30017.23,13459.4,1096.99,52.5
10,236182.23,111565.0,38066.92,32479.02,1317.04,52.5
11,121708.164,69676.0,24427.6,7490.9,766.1,52.6
12,228728.64,95541.0,49126.81,19211.65,1141.0,52.6
13,10794.56,10148.0,775.04004,754.28,26.08,52.8
14,234267.05,111784.0,40494.11,28865.05,1284.44,52.8
15,149696.95,64560.0,53789.16,21026.42,1907.1,52.8
16,201690.72,99417.0,36679.46,11900.67,950.29,52.8
17,206661.28,104473.0,20768.65,13509.57,790.55,52.8
18,166010.88,89019.0,33340.56,13604.72,712.31,52.9
19,149775.36,84953.0,29418.65,10897.2705,1372.46,53.0
20,174391.84,93941.0,39601.43,19166.67,1171.97,53.0
21,208406.23,100460.0,31769.72,13805.4,1031.79,53.0
22,188797.28,100407.0,34055.05,17997.19,836.19,53.1
23,172206.72,81971.0,42037.27,23733.871,1046.46,53.1
24,169337.28,97540.0,26038.23,7816.14,942.14,53.2
25,246932.0,107705.0,31119.24,22908.66,1209.46,53.2
26,203150.08,95896.0,42340.02,12609.97,1116.55,53.2
27,240484.16,113408.0,48090.54,40369.55,1519.16,53.2
28,162944.33,95056.0,23346.35,17896.85,645.48,53.2
29,217323.69,101492.0,50965.8,15037.16,1232.28,53.2
30,189859.05,87400.0,53029.69,89612.27,2956.82,53.3
31,230538.56,91368.0,81024.555,48223.75,2117.3699,53.5
32,170107.84,97540.0,25989.791,9670.7,542.79,53.5
33,138238.23,86994.0,19964.201,12852.17,1044.83,53.5
34,217990.08,95177.0,58707.55,3676.25,1840.27,53.5
35,190305.92,85580.0,77576.664,71862.47,2190.72,53.6
36,218291.36,92537.0,45267.18,22382.74,1532.2,53.6
37,154497.28,89044.0,44490.41,7925.13,973.11,53.6
38,210235.2,103189.0,53522.742,8629.24,1471.89,53.7
39,73692.64,25596.0,214286.45,652.21,1004.08,53.7
40,196357.28,99664.0,38843.69,22716.63,1304.0,53.7
41,236908.0,96408.0,107005.69,12564.99,1915.25,53.7
42,167154.4,90225.0,37124.07,12137.68,1158.93,53.8
43,251466.88,102130.0,47545.59,16123.601,1188.27,53.8
44,106688.96,67296.0,21962.35,14272.5,754.69,53.8
45,262143.0,106548.0,79228.81,36416.5,1625.11,53.8
46,148438.08,82304.0,19888.08,11847.04,593.32,53.8
47,184968.0,100965.0,38919.81,10914.57,948.66,53.9
48,262143.0,104668.0,92978.85,35058.45,2769.3699,53.9
49,201493.6,102857.0,27442.99,11127.36,901.39,53.9
50,6923.84,5728.0,2574.24,-13.84,163.0,54.0
51,230266.4,103292.0,37485.64,34539.45,1038.3099,54.0
52,159307.69,87717.0,30896.07,15244.76,1259.99,54.0
53,218029.28,108965.0,40859.14,30691.93,1269.77,54.0
54,171507.84,88054.0,53854.902,15282.82,740.02,54.1
55,237249.6,104425.0,52246.0,17227.34,1318.67,54.1
56,151167.52,82964.0,30027.61,15457.55,929.1,54.1
57,145400.64,79853.0,33340.56,13480.16,849.23,54.1
58,148548.95,87192.0,51021.16,39156.82,1546.87,54.1
59,210964.33,90080.0,51088.63,30217.91,1207.83,54.1
60,172379.2,94871.0,30427.24,7726.18,911.17,54.2
61,262143.0,108447.0,50531.57,30304.41,1370.83,54.2
62,210115.36,93997.0,32788.69,16948.81,1486.5599,54.2
63,262143.0,95321.0,88579.46,47270.52,2761.22,54.2
64,259337.12,108200.0,56043.35,25612.65,1116.55,54.2
65,235256.0,99147.0,55809.8,31550.01,1765.29,54.3
66,231185.92,107304.0,43995.63,18372.6,1015.49,54.3
67,262143.0,129845.0,106092.25,66909.484,4951.94,54.3
68,210249.77,102856.0,21434.701,19158.02,806.85,54.3
69,177231.05,96800.0,26157.6,14564.87,523.23,54.5
70,104834.24,68626.0,15476.58,14563.141,709.05,54.6
71,131713.12,77623.0,16905.56,9916.36,963.33,54.6
72,180286.4,87673.0,42526.86,12701.66,1044.83,54.7
73,139613.6,68416.0,37494.29,22429.451,1494.71,54.7
74,128599.52,60129.0,71270.81,30835.52,2262.44,54.9
75,238006.72,109435.0,54268.37,20616.41,1232.28,54.9
76,10842.72,10859.0,5695.16,98.61,24.45,55.0
77,167008.8,96745.0,29825.201,13618.561,627.55,55.3
78,225423.52,94818.0,45151.27,13661.811,1828.86,55.3
79,170210.88,94947.0,19813.69,4928.77,546.05,55.4
80,6745.7603,6892.0,647.02,489.59,45.64,55.5
81,203864.64,101004.0,29027.67,11314.2,707.42,55.5
82,173268.48,100109.0,24602.33,13910.93,810.11,55.5
83,172460.95,91656.0,26417.1,15260.33,1240.43,55.7
84,106772.96,60906.0,50285.91,2941.0,1740.84,55.8
85,125966.4,76764.0,32119.18,8575.61,1946.22,55.8
86,11210.08,8724.0,15981.74,15.57,184.19,55.8
87,179556.16,105145.0,31876.98,9694.92,904.65,55.8
88,182301.28,95017.0,28695.51,29854.61,1281.18,55.9
89,147164.64,85234.0,33027.43,21460.65,1147.52,55.9
90,192421.6,92336.0,34653.63,18102.72,1134.48,56.0
91,150585.12,85753.0,21076.59,11257.11,663.41,56.1
92,250383.84,101577.0,36546.25,17483.38,1413.21,56.1
93,11183.2,7448.0,16457.49,50.170002,99.43,56.2
94,213605.28,99036.0,51284.12,25927.51,1581.1,56.2
95,229036.64,100276.0,50716.68,41992.29,1188.27,56.3
96,262143.0,107126.0,48100.92,17497.22,872.05,56.3
97,147651.84,86048.0,18419.31,14109.88,1103.51,56.3
98,226658.88,111089.0,52868.8,17592.371,1555.02,56.5
99,209412.0,116212.0,64736.6,61383.86,2824.79,56.6
100,232962.23,101185.0,48884.61,35290.27,1426.25,56.6
101,192483.2,97596.0,22019.44,13122.05,1124.7,56.6
102,135192.95,84293.0,20756.541,9008.11,334.15,56.7
103,163270.23,91757.0,29148.77,18962.53,740.02,56.7
104,192893.12,104440.0,37490.832,14443.7705,1064.39,56.7
105,154356.16,89572.0,22040.201,10070.33,673.19,56.9
106,199642.23,102912.0,31532.71,11988.9,725.35,57.0
107,165989.6,99517.0,23543.57,14836.48,738.39,57.2
108,143055.36,83022.0,35157.06,30584.67,1595.77,57.2
109,221502.4,110097.0,46621.77,18218.63,1186.64,57.3
110,220514.56,104892.0,45095.91,24038.35,1321.93,57.4
111,162741.6,93332.0,26546.85,12151.5205,1121.44,57.4
112,27658.4,9808.0,38606.68,257.77,335.78,57.5
113,114960.164,73389.0,28735.3,21787.621,1763.66,57.5
114,123954.88,74477.0,33119.12,34440.84,1147.52,57.5
115,161399.84,89209.0,29164.34,14134.101,824.77997,57.6
116,262143.0,99846.0,98532.15,62478.95,2982.9,57.6
117,201807.2,93095.0,48616.46,4771.34,1007.34,57.6
118,73152.8,50877.0,19002.32,21491.791,917.69,57.7
119,169296.95,93913.0,25344.5,9317.78,691.12,57.7
120,189405.44,102097.0,29849.42,11639.44,640.59,58.2
121,236294.23,106085.0,47753.19,22041.93,1196.42,58.5
122,192432.8,89492.0,52527.992,18429.69,1719.65,58.6
123,179717.44,95004.0,41243.2,13533.79,992.67,58.7
124,244697.6,100349.0,49912.23,24598.871,1458.85,58.7
125,127312.64,79545.0,23451.88,18382.98,557.46,58.7
126,160573.28,80255.0,33937.41,19287.77,991.04,58.7
127,208414.08,99596.0,37438.93,17581.99,886.72,58.8
128,151574.08,96657.0,27359.951,2774.92,440.1,58.8
129,209891.36,104492.0,32122.64,17666.76,907.91,58.9
130,226576.0,107281.0,45260.26,21166.55,1255.1,58.9
131,154532.0,87692.0,29261.22,16156.47,1119.8099,59.1
132,189819.84,100204.0,38137.85,17517.98,823.15,59.2
133,181035.69,100193.0,15941.95,12336.63,462.92,59.2
134,20257.44,5743.0,27373.791,126.29,167.89,59.3
135,190406.72,106842.0,21097.35,9957.88,1025.27,59.3
136,84605.92,43685.0,25366.99,176.46,549.31,59.3
137,175371.84,91068.0,37079.09,10464.7705,757.95,59.4
138,190392.16,100159.0,32337.16,18846.621,1013.86,59.5
139,179922.4,92774.0,30088.16,9312.59,559.09,59.6
140,191629.77,94579.0,49817.082,26071.1,1506.12,59.6
141,164904.33,88501.0,38347.18,8966.59,769.36,59.7
142,235112.64,104581.0,63091.37,21266.89,1113.29,59.7
143,160454.56,84813.0,23508.97,17483.38,764.47,59.7
144,175071.69,88356.0,36189.87,19542.08,1126.33,59.8
145,192256.95,97575.0,31894.281,7720.99,627.55,59.8
146,151819.36,89334.0,40957.75,11909.32,624.29,59.9
147,250145.28,98429.0,53162.902,30273.27,1147.52,59.9
148,13335.84,13012.0,522.46,1098.55,4.89,60.0
149,216798.4,99281.0,35176.09,39113.57,1398.54,60.0
150,123569.6,69168.0,25629.951,15696.29,537.9,60.1
151,132929.44,85601.0,38155.152,12551.15,907.91,60.1
152,165633.44,94389.0,28846.02,12018.311,775.88,60.2
153,31137.121,24685.0,2299.17,1903.0,35.86,60.2
154,189290.08,98137.0,29986.09,15246.49,779.14,60.2
155,207569.6,105816.0,24406.84,10623.93,648.74,60.3
156,183967.84,88249.0,60690.13,37229.6,1561.54,60.3
157,262143.0,109637.0,107779.0,70227.62,4510.21,60.4
158,262143.0,105349.0,42597.79,38684.53,1646.3,60.5
159,97453.44,55009.0,44848.52,230.09,1235.54,60.5
160,213160.64,106309.0,41520.0,30486.06,1251.84,60.6
161,160997.77,96476.0,17981.621,3255.86,788.92,60.6
162,20388.48,19643.0,685.08,347.73,-27.71,60.7
163,165029.77,92792.0,25932.701,11092.76,762.84,60.8
164,223269.77,103672.0,46540.46,31558.66,961.7,60.8
165,180389.44,100764.0,24086.791,22706.25,937.25,60.8
166,140210.56,86993.0,23434.58,8219.23,458.03,60.9
167,145966.23,84821.0,23628.34,18670.16,810.11,61.0
