,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,163493.12,88772.0,23512.43,13549.36,792.18,62.7
1,238985.6,100376.0,36310.97,22389.66,1631.63,62.7
2,258866.72,114248.0,52702.72,8497.76,1488.19,62.8
3,227905.44,111983.0,27048.55,10288.311,909.54,62.9
4,189829.92,88277.0,69642.88,31043.121,1444.18,62.9
5,208892.33,104640.0,28643.61,17334.6,1225.76,62.9
6,262143.0,115072.0,113532.984,41222.44,3307.27,63.0
7,73778.88,47657.0,27299.4,271.61002,764.47,63.1
8,262143.0,109909.0,55569.332,13099.561,1261.62,63.1
9,19670.56,8626.0,19713.35,-22.49,97.8,63.2
10,183559.05,96617.0,30845.9,14333.05,1149.15,63.2
11,247191.84,113664.0,73163.43,17813.81,1753.88,63.2
12,255144.97,103020.0,30124.49,16967.84,1196.42,63.2
13,186850.72,91489.0,29193.75,18441.8,919.32,63.2
14,166980.8,68993.0,26313.3,12468.11,806.85,63.3
15,168826.56,94232.0,25882.531,8848.95,431.95,63.3
16,185028.48,96251.0,38738.16,21362.041,1268.14,63.4
17,171703.84,94295.0,24036.621,12137.68,805.22,63.4
18,235534.88,112992.0,39878.23,16713.53,878.57,63.4
19,167966.4,84620.0,40864.332,22317.0,1426.25,63.5
20,10678.08,10232.0,4418.42,185.11,-1.63,63.5
21,238064.97,107361.0,65160.45,13068.42,1330.08,63.5
22,200033.12,96136.0,25763.16,11802.061,743.27997,63.6
23,111502.72,47521.0,47728.97,704.11,1339.86,63.6
24,164594.08,91688.0,25505.39,11070.2705,1098.62,63.7
25,190069.6,104261.0,41511.35,12672.25,660.15,63.7
26,255304.0,108865.0,59828.59,26811.541,1535.46,63.8
27,178693.77,96028.0,32498.05,14397.061,1413.21,63.8
28,168405.44,91720.0,34075.81,5568.87,1072.54,63.8
29,197071.84,93660.0,35816.19,20754.81,1300.74,63.9
30,173594.4,106241.0,31787.02,11075.46,958.44,63.9
31,195852.16,107385.0,24420.68,30091.621,1628.37,64.0
32,212283.69,110442.0,52233.89,21273.81,1416.47,64.0
33,154828.8,75834.0,26221.61,16230.86,916.06,64.0
34,83314.56,44550.0,29553.59,349.46,808.48,64.1
35,181830.88,99877.0,38080.76,9350.65,444.99,64.1
36,179354.56,80556.0,63778.18,7677.74,1215.98,64.2
37,218808.8,106277.0,31050.041,10009.78,400.98,64.2
38,131885.6,79053.0,18834.51,6129.39,396.09,64.2
39,122936.8,66401.0,42173.94,19370.81,1413.21,64.2
40,173901.28,101032.0,27586.58,4693.49,422.17,64.2
41,150495.52,95633.0,20284.25,15471.391,645.48,64.3
42,187540.64,96397.0,26616.05,15203.24,712.31,64.3
43,242014.08,109209.0,46180.62,23041.871,1413.21,64.3
44,170078.72,86469.0,48289.492,17083.75,1496.34,64.3
45,240363.2,94157.0,37591.17,11710.37,852.49,64.4
46,161465.92,88852.0,24284.01,6375.0503,676.45,64.5
47,180177.77,96933.0,48175.31,14173.891,943.77,64.5
48,231237.44,83892.0,57302.79,30262.89,2687.8699,64.5
49,165025.28,84712.0,28313.18,10260.63,444.99,64.5
50,164496.64,92533.0,20208.13,11942.19,772.62,64.6
51,262143.0,96260.0,83754.49,32529.19,2417.29,64.6
52,213962.56,93556.0,40658.46,22488.27,1268.14,64.7
53,242273.92,89692.0,42886.7,24434.52,1561.54,64.7
54,25260.48,22597.0,4669.27,2114.06,123.88,64.7
55,234184.16,103325.0,37319.56,16024.99,1232.28,64.7
56,110516.0,52954.0,34539.45,292.37,490.63,64.7
57,172695.05,99672.0,19739.3,10611.82,500.41,64.8
58,25135.041,20599.0,1698.86,1247.33,-13.04,64.8
59,237470.23,102729.0,49554.12,28949.82,2236.36,64.9
60,165942.56,100035.0,23721.76,11014.91,997.56,64.9
61,194052.33,93381.0,39895.53,17000.71,1657.71,64.9
62,188238.4,86201.0,46711.73,18701.3,1127.96,64.9
63,209400.8,93008.0,43538.91,20716.75,1509.38,65.0
64,201044.48,100665.0,27500.08,24489.88,1515.9,65.0
65,262143.0,106749.0,56923.92,49863.79,2836.2,65.1
66,146221.6,67237.0,65376.7,640.10004,1233.91,65.1
67,205492.0,96631.0,60451.39,21759.94,981.26,65.2
68,238154.56,111813.0,31292.24,20682.15,1548.5,65.2
69,85779.68,31568.0,25090.19,10943.98,684.6,65.2
70,68565.28,49226.0,16452.3,3674.52,311.33,65.3
71,63712.32,34988.0,37829.91,235.28,764.47,65.3
72,262143.0,114065.0,43881.45,26325.41,1136.11,65.3
73,152703.05,72975.0,47815.47,22912.121,1416.47,65.4
74,226038.4,101044.0,32555.14,8098.13,1036.68,65.4
75,262143.0,99425.0,37293.61,22211.47,1452.33,65.5
76,256793.6,102360.0,51924.22,14447.23,1343.12,65.5
77,223136.48,96534.0,64276.42,9741.63,1706.61,65.5
78,208452.16,88646.0,101208.46,42597.79,3390.4,65.5
