,0
0,0.21349262
1,0.25619158
2,0.29889014
3,1.1101621
4,-0.21349269
5,0.512383
6,0.042698894
7,0.17079419
8,-0.25619105
9,0.12809563
10,-0.21349269
11,-0.46968392
12,0.3415887
13,0.55508125
14,0.38428742
15,-0.0853968
16,-0.51238245
17,0.0
18,0.38428742
19,-0.17079413
20,0.042698894
21,-0.0853968
22,-0.38428694
23,0.08539713
24,0.0
25,0.3415887
26,0.12809563
27,0.7258757
28,0.512383
29,-0.51238245
30,6.746373
31,-0.34158826
32,0.3415887
33,0.0
34,2.0495307
35,-0.59777963
36,0.3415887
37,-0.34158826
38,0.38428742
39,0.55508125
40,8.198123
41,-0.04269843
42,0.7685745
43,-0.04269843
44,-0.59777963
45,0.4269857
46,0.4269857
47,0.29889014
48,0.29889014
49,0.08539713
50,0.3415887
51,-0.04269843
52,0.7685745
53,0.17079419
54,-0.7258753
55,0.46968454
56,-0.51238245
57,0.6404789
58,0.08539713
59,9.948767
60,-0.04269843
61,0.38428742
62,-0.59777963
63,1.7079422
64,0.512383
65,0.08539713
66,0.46968454
67,0.6404789
68,0.38428742
69,0.042698894
70,-0.38428694
71,-0.0853968
72,7.8992352
73,-0.17079413
74,0.08539713
75,0.38428742
76,0.3415887
77,-0.12809536
78,-0.21349269
79,-0.04269843
80,4.7822385
81,0.17079419
82,0.042698894
83,0.042698894
84,-0.25619105
85,0.8966698
86,-0.42698532
87,-0.12809536
88,-0.38428694
89,-0.29888976
90,0.38428742
91,-0.21349269
92,-0.29888976
93,-0.42698532
94,0.21349262
95,0.93936837
96,0.3415887
97,0.0
98,0.8112727
99,0.25619158
100,-0.7258753
101,-0.0853968
102,-0.7685739
103,-0.38428694
104,0.08539713
105,0.042698894
106,0.46968454
107,-0.17079413
108,0.7685745
109,0.0
110,0.55508125
111,0.29889014
112,1.280957
113,0.98206717
114,-0.25619105
115,0.08539713
116,-0.34158826
117,-0.25619105
118,0.5977802
119,0.29889014
120,-0.38428694
121,4.995731
122,-0.34158826
123,0.8539715
124,0.25619158
125,-0.64047813
126,0.12809563
127,0.0
128,-0.29888976
129,0.512383
130,11.229718
131,-0.29888976
132,1.0674645
133,-0.04269843
134,0.6404789
135,0.3415887
136,0.38428742
137,0.12809563
138,-0.04269843
139,0.0
140,0.08539713
141,0.6404789
142,0.21349262
143,-0.0853968
144,-0.12809536
145,0.46968454
146,0.0
147,0.55508125
148,0.7258757
149,0.0
150,-0.29888976
151,1.3663533
152,-0.17079413
153,0.4269857
154,-0.21349269
155,-0.0853968
156,0.042698894
157,4.2271585
158,6.148591
159,0.21349262
160,0.8112727
161,-0.51238245
162,0.7685745
163,-0.34158826
164,-0.25619105
165,0.29889014
166,-0.0853968
167,-0.25619105
168,1.3663533
169,0.21349262
170,-0.21349269
171,0.25619158
172,-0.17079413
173,0.3415887
174,16.054655
175,-0.0853968
176,0.7258757
177,4.14176
178,2.6046124
179,1.4090524
180,0.17079419
181,1.3663533
182,0.38428742
183,-0.59777963
184,0.12809563
185,-0.04269843
186,-0.51238245
187,0.21349262
188,0.29889014
189,0.21349262
190,0.0
191,0.042698894
192,0.25619158
193,0.08539713
194,0.29889014
195,-0.7258753
196,0.17079419
197,1.0674645
198,0.8112727
199,-0.42698532
200,0.46968454
201,-0.29888976
202,-0.38428694
203,0.38428742
204,1.1101621
205,0.4269857
206,0.21349262
207,1.7933389
208,1.0674645
209,0.68317693
210,0.08539713
211,2.9462008
212,0.0
213,-0.17079413
214,-0.12809536
215,-0.34158826
216,0.0
217,-0.21349269
218,0.68317693
219,0.0
220,0.7685745
221,0.042698894
222,0.29889014
223,-0.42698532
224,3.0315979
225,0.4269857
226,0.55508125
227,0.55508125
228,0.21349262
229,-0.42698532
230,-0.29888976
231,0.042698894
232,-0.17079413
233,-0.64047813
234,-0.04269843
235,-0.0853968
236,-0.0853968
237,0.042698894
238,-0.21349269
239,0.38428742
240,0.0
241,0.3415887
242,0.042698894
243,0.55508125
244,-0.46968392
245,0.08539713
246,0.042698894
247,-0.64047813
248,0.8112727
249,-0.46968392
250,0.7685745
