,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,25844.0,8722.0,3129.57,79.58,47.27,61.3
1,198935.52,91948.0,40194.82,17216.96,295.03,61.3
2,235305.28,114677.0,51389.652,24853.18,148.33,61.4
3,229071.36,95031.0,60562.11,16310.44,360.23,61.4
4,178242.4,89931.0,41990.56,10283.12,241.24,61.5
5,226523.36,89905.0,72943.72,54693.95,448.25,61.5
6,176510.88,99920.0,20157.96,12919.641,86.39,61.5
7,33742.24,25728.0,13997.43,181.65001,130.4,61.5
8,237050.23,106016.0,33274.82,17964.32,249.39,61.6
9,252585.77,99081.0,67682.79,24017.59,399.35,61.6
10,49786.24,46085.0,4863.0303,1494.72,55.42,61.6
11,203479.36,99233.0,60655.53,24704.4,234.72,61.6
12,65168.32,38901.0,18953.88,119.37,156.48,61.6
13,207773.44,91717.0,37264.2,15147.88,145.06999,61.6
14,93171.68,51792.0,38729.51,207.6,309.7,61.6
15,46765.6,42771.0,3165.9001,2065.62,19.56,61.7
16,207784.64,105527.0,51849.832,10096.28,195.6,61.7
17,192076.64,92203.0,31489.46,13931.69,158.11,61.7
18,205373.28,102044.0,38174.18,19085.36,136.92,61.8
19,168459.2,91392.0,31802.59,8829.92,172.78,61.8
20,178556.0,85361.0,53889.5,33944.332,387.94,61.8
21,208617.92,104025.0,25074.621,11776.11,180.93,61.9
22,163497.6,94492.0,27719.791,10399.03,182.56,61.9
23,141485.12,87209.0,24847.99,13533.79,244.5,61.9
24,209441.12,100152.0,28591.71,10155.101,99.43,61.9
25,169410.08,95580.0,31454.86,10267.55,47.27,61.9
26,11219.04,11409.0,1413.41,771.58,-19.56,62.0
27,128941.12,78974.0,25584.97,9303.94,132.03,62.0
28,180201.28,92450.0,35193.39,18402.01,326.0,62.0
29,262143.0,105331.0,49950.29,16351.96,355.34,62.0
30,101902.08,71471.0,21137.14,9625.72,132.03,62.1
31,199112.48,97484.0,47035.242,19045.57,231.46,62.1
32,189318.08,98790.0,18064.66,6627.63,164.63,62.1
33,262143.0,116535.0,41774.31,19111.31,213.53,62.2
34,199419.36,102853.0,24974.281,7387.1,184.19,62.2
35,177483.05,101276.0,23598.93,5880.27,143.44,62.2
36,218858.08,105012.0,40219.04,11959.49,234.72,62.2
37,220669.12,100097.0,30103.73,19701.24,236.35,62.3
38,199300.64,98754.0,25820.25,5338.7803,145.06999,62.4
39,214307.52,85485.0,99267.4,51865.402,585.17,62.4
