,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,262143.0,100121.0,56017.402,32100.15,769.36,50.4
1,112010.08,62351.0,32089.77,22778.91,1105.14,50.4
2,262143.0,104268.0,79239.19,48071.51,1672.38,50.4
3,127570.24,73455.0,41997.48,10399.03,1108.4,50.6
4,154405.44,84768.0,39976.84,14705.0,676.45,50.6
5,141988.0,79709.0,28370.27,13289.86,599.84,50.6
6,126032.484,69184.0,46372.652,5082.74,754.69,50.7
7,262143.0,85141.0,114823.56,73066.555,2958.45,50.7
8,123689.44,69948.0,21663.06,15672.07,720.46,50.7
9,83465.76,39906.0,42948.98,21422.59,845.97,50.8
10,167995.52,75300.0,51005.59,11172.34,1116.55,50.8
11,213396.95,105513.0,35760.832,20820.55,956.81,50.8
12,262143.0,117733.0,98876.42,56271.71,2104.33,50.8
13,184255.69,66716.0,35219.34,15362.4,916.06,50.9
14,15551.2,5356.0,33371.7,43.25,275.47,51.0
15,80085.6,41817.0,45543.98,394.44,684.6,51.1
16,151017.44,75585.0,34556.75,9838.51,761.21,51.1
17,189650.72,97257.0,34548.1,15312.23,726.98,51.1
18,136003.84,90053.0,26451.701,6624.17,371.63998,51.2
19,31796.8,13272.0,36056.66,214.52,210.27,51.2
20,262143.0,95080.0,71689.47,31703.98,1592.51,51.3
21,40669.44,12577.0,66762.43,126.29,453.13998,51.4
22,198816.8,103004.0,32191.84,5885.46,621.02997,51.5
23,168189.28,92384.0,34003.15,17697.9,1111.66,51.5
24,162845.77,91625.0,33837.07,11213.86,479.22,51.7
25,154344.95,79020.0,43194.64,26377.31,850.86,51.7
26,25210.08,20600.0,14907.41,-1.73,8.15,51.7
27,122954.72,70273.0,41042.52,18254.96,772.62,52.2
28,171411.52,88142.0,36281.56,10222.57,715.57,52.7
29,139461.28,84319.0,22367.17,9580.74,604.73,52.8
30,5896.8,5816.0,7907.83,44.98,68.46,53.1
31,156055.2,85621.0,37352.43,34233.242,1103.51,53.3
32,115673.6,58988.0,27311.51,9880.03,868.79,53.4
33,176243.2,97610.0,30451.46,20123.36,537.9,53.5
34,149968.0,88396.0,47137.31,72305.35,1861.46,53.7
35,201738.88,93461.0,37172.51,16967.84,1186.64,53.7
36,15876.0,14219.0,3555.1501,-34.6,-29.34,53.7
37,171081.12,89489.0,29569.16,18417.58,665.04,53.8
38,88413.92,53516.0,35710.66,13173.95,1017.12,54.0
39,99886.08,63417.0,32741.98,7039.37,590.06,54.0
40,126329.28,69120.0,30987.76,13950.72,818.26,54.1
41,182179.2,85351.0,34688.23,17208.31,770.99,54.2
42,176520.95,91942.0,35489.22,13037.28,718.83,54.3
43,109290.72,70216.0,16680.66,9572.09,462.92,54.3
44,156904.16,86438.0,30096.81,6326.61,669.93,54.4
45,183668.8,104493.0,39629.11,14916.061,865.52997,54.4
46,102191.04,63396.0,21355.121,12348.74,678.08,54.4
47,98501.76,61722.0,28965.39,17156.41,836.19,54.4
48,16224.32,15037.0,4049.93,832.13,104.32,54.5
49,262143.0,101996.0,62416.67,37992.53,1700.09,54.5
50,101003.84,60328.0,34579.242,5378.57,790.55,54.5
51,193164.16,94346.0,26695.63,27787.26,873.68,54.6
52,149861.6,80127.0,35766.02,14950.66,811.74,54.6
53,183615.05,94984.0,46614.85,13706.79,1105.14,54.6
54,156822.4,84582.0,25787.38,14151.4,498.78,54.6
55,135847.05,80361.0,57410.05,21201.15,1388.76,54.6
56,147539.84,93300.0,26026.121,17422.83,652.0,54.7
57,96877.76,62596.0,33984.12,17900.31,1150.78,54.7
58,164129.28,103333.0,20201.21,15663.42,658.52,54.8
59,188360.48,97909.0,35131.11,17855.33,844.34,54.8
60,139933.92,78330.0,61626.062,44236.1,2780.78,54.8
61,40384.96,11565.0,66544.45,41.52,293.4,54.9
62,199687.05,103282.0,51676.832,13217.2,942.14,54.9
63,87090.08,57949.0,42284.66,16971.3,1194.79,54.9
64,187073.6,101750.0,35612.05,13333.11,881.83,54.9
65,218750.56,100816.0,51638.77,17341.52,1217.61,54.9
66,199551.52,99963.0,22886.17,12405.83,793.81,55.0
