,0
0,7.907472
1,3.3889167
2,6.430253
3,43.708332
4,13.150152
5,1.8248014
6,7.4150653
7,5.4164753
8,9.384697
9,4.895104
10,5.27165
11,2.7227197
12,21.63693
13,2.114453
14,1.7379056
15,6.8068004
16,7.588857
17,7.067485
18,38.378754
19,7.6757526
20,10.832953
21,10.282611
22,38.262905
23,16.133558
24,108.039825
25,49.99376
26,21.578993
27,51.355137
28,37.770496
29,13.990149
30,4.7502775
31,29.776133
32,16.915625
33,24.41758
34,-0.028965019
35,-0.23172069
36,45.620033
37,2.6068587
38,1.5641156
39,85.85255
40,3.0992668
41,19.638344
42,6.6040454
43,6.343356
44,1.332395
45,31.919527
46,177.00574
47,0.1448254
48,8.892284
49,6.111637
50,-0.14482544
51,25.83688
52,47.99518
53,51.15239
54,6.7778354
55,10.746058
56,-0.60826707
57,37.857403
58,3.3309865
59,60.24739
60,54.65713
61,2.2882438
62,3.5916734
63,6.748871
64,11.557076
65,1.2744646
66,2.3172078
67,28.125122
68,19.030073
69,16.220453
70,4.866138
71,0.17379078
72,0.98481315
73,6.1406016
74,2.7227197
75,0.46344167
76,-0.40551132
77,1.8537662
78,9.52952
79,7.791614
80,34.960888
81,1.8827314
82,8.631599
83,0.08689528
84,29.196817
85,2.6647897
86,8.921255
87,35.858807
88,0.057930216
89,5.67716
90,12.976365
91,29.428545
92,21.202463
93,3.1282313
94,23.056221
95,19.725233
96,1.4192901
97,12.0784445
98,6.1695657
99,-0.2606859
100,20.912811
101,19.551441
102,75.0486
103,17.697683
104,16.568031
105,0.60826725
106,2.172383
107,1.8248014
108,13.034288
109,16.799751
110,29.92095
111,2.085487
112,51.586864
113,17.234243
114,15.235642
115,6.343356
116,45.764862
117,32.093334
118,-0.0868951
119,0.11586039
120,36.553967
121,33.512623
122,4.7213106
123,20.44937
124,7.241277
125,0.2606862
126,17.002518
127,-0.2606859
128,0.37654635
129,0.43447694
130,7.8495436
131,0.550337
132,26.32929
133,22.10037
134,-0.057929993
135,22.361069
136,22.361069
137,16.0177
138,23.027248
139,3.7075331
140,-0.11586034
141,27.458925
142,50.544094
143,-0.17379043
144,11.933624
145,0.231721
146,10.369505
147,0.550337
148,3.8813245
149,5.764057
150,15.206681
151,2.4041028
152,-0.028965019
153,20.85487
154,18.016298
155,0.20275588
156,15.959764
157,2.6937551
158,5.5613
159,17.408024
160,0.28965113
161,0.98481315
162,71.94934
163,20.21764
164,3.562707
165,2.085487
166,4.43166
167,17.610777
168,0.5793023
169,19.725233
170,12.252233
171,-0.028965019
172,19.551441
173,6.922661
174,7.994367
175,15.032895
176,0.8689532
177,41.15942
178,11.643967
179,4.0551147
180,16.886656
181,6.748871
182,77.53957
183,-0.0868951
184,0.34758142
185,1.3034301
186,82.347755
187,7.3861012
188,1.390325
189,9.355732
190,1.7668716
191,15.322542
192,41.014576
193,15.872874
194,8.370913
195,0.34758142
196,10.717088
197,28.269932
198,14.714266
199,37.278095
200,0.40551174
201,31.600924
202,25.605143
203,16.799751
204,-0.23172069
205,2.172383
206,2.577895
207,40.638054
208,20.072819
209,0.34758142
210,0.1448254
211,-0.3475811
212,3.3599517
213,7.646787
214,33.976055
215,33.86022
216,13.381877
217,38.43669
218,12.049483
219,2.6647897
220,35.800865
221,5.8799143
222,0.231721
223,9.877105
224,2.2882438
225,32.325043
226,3.0992668
227,17.813541
228,12.715677
229,55.41023
230,6.1985307
231,11.0646715
232,22.505884
233,7.588857
234,72.55759
235,41.507004
236,9.963997
237,22.158297
238,6.517147
239,0.2606862
240,16.973557
241,28.356848
242,18.76938
243,13.497733
244,0.34758142
245,27.053396
246,37.278095
247,2.6647897
248,0.897918
249,39.7691
250,42.607677
251,41.593906
252,-0.31861597
253,15.351502
254,0.43447694
255,7.5309267
256,-0.20275562
257,-0.37654623
258,10.050894
259,6.0537076
260,9.500551
261,13.208088
262,0.49240687
263,44.084877
264,26.474108
265,3.1571958
266,16.220453
