,0
0,8.860932
1,22.06144
2,5.2938356
3,17.01753
4,0.09845478
5,9.686439
6,6.3692684
7,0.09845478
8,-0.015146833
9,2.4462235
10,8.277778
11,0.14389546
12,-0.02272028
13,11.322305
14,1.3556465
15,11.534353
16,59.368183
17,0.2802174
18,1.0981494
19,31.725147
20,15.472551
21,18.820011
22,9.21688
23,18.062666
24,0.03029377
25,0.07573447
26,4.521346
27,-0.037867203
28,-0.0757344
29,0.65131617
30,17.237162
31,7.800647
32,18.517078
33,3.3095949
34,4.5819335
35,9.1411495
36,-0.02272028
37,0.022720326
38,30.846638
39,20.720945
40,36.011726
41,15.260484
42,10.110548
43,1.6964518
44,24.378916
45,0.06816107
46,11.004214
47,13.351985
48,13.026327
49,9.065413
50,0.44683316
51,2.3250468
52,86.2161
53,9.815187
54,9.527392
55,0.2953643
56,-0.015146833
57,20.14537
58,4.2714214
59,3.1354063
60,-0.0075734225
61,0.19690949
62,1.4919684
63,7.0811725
64,10.352899
65,9.126
66,9.1941595
67,17.4265
68,2.7188666
69,7.724913
70,3.029379
71,5.452879
72,6.7858086
73,5.581628
74,3.0142303
75,6.6419086
76,3.953337
77,5.1045027
78,0.053014155
79,4.9833255
80,5.52104
81,10.004521
82,27.408304
83,-0.0757344
84,52.408245
85,-0.030293759
86,-0.10602819
87,1.0905758
88,17.290173
89,0.037867192
90,11.708546
91,-0.06816099
92,10.239301
93,0.12874858
94,13.844251
95,1.9918154
96,0.007573504
97,36.844814
98,4.915164
99,54.331852
100,0.13632208
101,28.48372
102,4.9833255
103,2.6961467
104,0.15904234
105,4.0972323
106,9.035114
107,11.24656
108,29.831804
109,10.905757
110,4.968177
111,16.744886
112,79.99834
113,0.21205652
114,8.345932
115,3.3398874
116,6.982715
117,1.9539489
118,0.09845478
119,4.9757533
120,0.022720326
121,9.663715
122,1.0754291
123,6.013314
124,0.93910724
125,7.679475
126,10.9587755
127,12.306844
128,51.135918
129,5.437733
130,0.8406524
131,10.481651
132,13.200517
133,20.137796
134,4.612226
135,36.125313
136,0.1666158
137,8.830636
138,10.920909
139,0.43168634
140,59.421234
141,27.590065
142,35.882984
143,15.843653
144,4.0745134
145,3.0748177
146,19.319859
147,10.368049
148,5.0439124
149,11.837291
150,16.722164
151,1.0148417
152,0.2877909
153,7.490137
154,0.11360177
155,56.134365
156,0.9769746
157,8.4671135
158,12.132659
159,6.657054
160,8.239907
161,3.8094416
162,3.6731193
163,31.710003
164,20.561895
165,1.022415
166,15.3286495
167,8.398953
168,0.17418928
169,5.2786922
170,8.921521
171,28.491291
172,20.084772
173,16.358633
174,14.707633
175,3.5822372
176,3.249007
177,0.08330796
178,4.1123776
179,2.8551874
180,5.85427
181,0.1666158
182,8.489827
183,4.48348
184,14.806089
185,0.106028296
186,0.20448303
187,9.307763
188,15.495268
189,5.884566
190,20.690647
191,0.6058755
192,4.6803904
193,9.0729885
194,20.213514
195,36.20105
196,4.831857
197,12.549198
198,5.9602995
199,2.2493124
200,6.1496367
201,0.6058755
202,0.83307886
203,4.0745134
204,3.1354063
205,5.3468537
206,0.0
207,13.162645
208,6.49044
209,13.026327
210,0.015146892
211,0.03029377
212,2.7643063
213,2.3932076
214,6.096623
215,7.066024
216,4.9530334
217,2.991512
218,0.38624567
219,1.6813047
220,-0.0075734225
221,5.7709618
222,8.179317
223,19.804562
224,-0.0075734225
225,14.934837
226,16.305624
227,16.797903
228,-0.06816099
229,43.05505
230,0.08330796
231,0.2877909
232,10.208998
233,0.58315516
234,12.375013
235,1.295059
236,2.6658535
237,6.7630844
238,1.7040247
239,0.23477672
240,21.319242
241,9.921212
242,0.06816107
243,0.68160987
244,24.075975
245,20.637627
246,11.708546
247,4.4759073
248,-0.0075734225
249,-0.037867203
250,-0.053014085
251,0.33323157
252,-0.037867203
253,1.2193245
254,2.5068107
255,7.520427
256,1.3329266
257,0.0605876
258,2.4007816
259,0.12117512
260,0.90881336
261,1.0981494
262,9.209303
263,5.930008
264,-0.08330785
265,4.718257
266,1.2268982
267,5.0439124
268,17.797598
269,36.466125
270,1.1663107
271,4.7788415
272,9.56526
273,0.2802174
274,13.359555
275,9.110849
276,4.9908996
277,-0.06816099
278,0.07573447
279,4.203262
280,2.4007816
281,3.915471
282,0.32565817
283,6.74794
284,-0.037867203
285,7.9672604
286,18.108097
287,7.9975543
288,0.12874858
289,13.783666
290,-0.0075734225
291,-0.0075734225
292,25.6664
293,-0.113601625
294,6.9221287
295,5.051486
296,-0.030293759
297,3.953337
298,10.78459
299,-0.053014085
300,19.175959
301,10.224148
302,11.45105
303,12.71581
304,18.607956
305,7.5961676
306,1.4919684
307,0.053014155
308,13.935138
309,0.21205652
310,-0.08330785
311,8.807918
312,0.20448303
313,9.56526
314,4.7636967
315,6.0663295
316,6.8161025
317,4.4759073
318,2.3250468
319,-0.053014085
320,12.594632
321,0.3483785
322,2.0221093
323,24.60611
324,34.79999
325,12.473463
326,8.224761
327,3.9609118
328,-0.090881296
329,9.1941595
330,14.018439
331,30.066565
332,2.0826972
333,0.72705084
334,0.98454773
335,3.945765
336,27.643084
337,14.200206
338,0.11360177
339,26.378315
340,6.1723557
341,6.6343355
342,9.56526
343,0.9921212
344,7.679475
345,11.163261
346,0.007573504
347,0.257497
348,8.406521
349,0.90881336
350,7.14176
351,0.9618273
352,6.475296
353,0.9996945
