,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,114452.8,63077.0,62241.94,22448.48,365.12,59.9
1,171184.16,76142.0,31691.871,5395.87,154.85,59.9
2,181417.6,101805.0,29840.77,12431.78,172.78,60.0
3,159150.88,92161.0,26185.281,14627.15,83.13,60.0
4,187416.33,96365.0,36601.61,15125.391,233.09,60.0
5,86730.56,51277.0,31864.871,126.29,213.53,60.1
6,170567.05,89409.0,14891.84,8516.79,210.27,60.1
7,139588.95,79601.0,22476.16,11492.39,104.32,60.1
8,113991.36,60662.0,16237.78,12886.7705,148.33,60.1
9,197488.48,90444.0,76286.08,5817.99,487.37,60.2
10,207917.92,101710.0,40462.97,23621.42,133.66,60.2
11,229458.88,117183.0,55984.53,14106.42,216.79,60.3
12,148889.44,84018.0,32707.38,7451.11,110.84,60.3
13,197598.23,104838.0,27565.82,13064.96,234.72,60.3
14,157074.4,87499.0,46445.31,9291.83,291.77,60.3
15,147206.08,83325.0,24387.81,14756.9,122.25,60.4
16,191760.8,83937.0,49306.73,17883.01,288.51,60.4
17,195671.84,94084.0,48469.41,27692.11,264.06,60.5
18,262143.0,114617.0,169448.31,72184.25,966.59,60.5
19,223961.92,99050.0,32079.39,31013.71,293.4,60.5
20,108927.84,64816.0,23209.68,13315.811,242.87,60.6
21,182456.95,101637.0,19495.371,10123.96,130.4,60.9
22,163363.2,94143.0,25456.951,11072.0,153.22,60.9
23,179250.4,93674.0,27647.13,9189.76,6.52,60.9
24,186840.64,97444.0,21590.4,13218.93,156.48,61.0
25,134301.44,85341.0,25446.57,15505.99,221.68,61.0
26,125444.484,64550.0,39542.61,18751.47,234.72,61.1
27,175318.08,100033.0,33020.51,25351.42,281.99,61.1
28,154493.92,89976.0,31569.041,8966.59,203.75,61.1
29,195781.6,80880.0,65769.414,14267.311,519.97,61.1
30,172235.84,94152.0,34686.5,9802.18,50.53,61.1
31,73833.76,38628.0,32681.43,115.91,127.14,61.1
32,158157.44,95180.0,19983.23,4506.65,53.79,61.1
33,223456.8,104744.0,29517.26,19917.49,184.19,61.2
34,197200.64,92997.0,41648.02,14867.62,203.75,61.2
35,38661.28,25681.0,10599.71,43.25,104.32,61.2
36,134298.08,74481.0,24223.46,10860.94,101.06,61.3
37,153548.64,76557.0,52880.91,404.82,237.98,61.3
38,184732.8,102349.0,34482.36,3802.54,192.34,61.4
39,144808.16,74514.0,57070.97,20555.86,327.63,61.4
40,262143.0,109615.0,57717.992,33764.41,516.71,61.4
41,220619.84,104293.0,35968.43,11800.33,167.89,61.5
42,194024.33,99156.0,54202.63,11917.97,361.86,61.5
43,200476.64,96713.0,55655.832,18889.871,200.49,61.5
44,175891.52,96384.0,31752.42,29717.94,286.88,61.5
45,198638.72,101295.0,32719.49,28527.701,267.32,61.5
46,207132.8,103325.0,29678.15,19306.8,189.08,61.5
47,5373.7603,5220.0,1041.46,567.44,-34.23,61.5
48,204510.88,102153.0,35745.26,19069.791,281.99,61.6
49,163192.95,83561.0,49287.7,22509.03,326.0,61.6
50,167901.44,91104.0,32262.77,15860.641,197.23,61.6
51,168959.84,95536.0,24685.371,9990.75,174.41,61.6
52,119306.88,65533.0,26251.02,17443.59,156.48,61.6
53,139285.44,80819.0,17196.2,9120.561,118.99,61.7
54,144252.64,67237.0,62539.5,15343.37,303.18,61.7
55,199900.95,100085.0,34414.89,17703.09,97.8,61.7
56,189442.4,79829.0,49002.25,36947.61,270.58,61.7
57,239111.05,99869.0,54365.25,21810.11,288.51,61.7
58,262143.0,114189.0,35425.21,22405.23,210.27,61.7
59,122687.04,74161.0,24887.781,18929.66,92.909996,61.8
60,262143.0,99113.0,75808.6,24123.121,384.68,61.8
61,123874.24,76290.0,20183.91,17877.82,166.26,61.8
62,102777.92,62492.0,18900.25,8904.311,74.98,61.8
63,173708.64,98573.0,30141.791,23955.31,224.94,61.8
64,228607.69,97659.0,71935.13,32008.46,290.13998,61.9
65,128010.4,75715.0,23595.47,12521.74,154.85,61.9
66,262143.0,86204.0,102357.18,48434.81,775.88,61.9
67,221920.16,99462.0,43670.39,25963.84,226.56999,61.9
68,200893.28,105273.0,43957.57,17569.88,149.96,61.9
69,162491.84,91117.0,16673.74,10251.98,132.03,61.9
70,226133.6,94333.0,37433.742,26410.18,190.71,61.9
71,170356.48,86869.0,36283.29,10715.62,220.05,61.9
72,9352.0,7135.0,2968.68,64.01,27.71,61.9
73,262143.0,109501.0,70220.7,13101.29,505.3,62.0
74,175226.23,97580.0,26434.4,9305.67,231.46,62.0
75,179523.69,78400.0,39196.61,31349.33,221.68,62.0
76,213352.16,101812.0,43699.8,20344.8,332.52,62.0
77,247720.48,94337.0,48145.902,31356.25,314.59,62.0
78,262143.0,93905.0,90586.26,35793.7,479.22,62.0
79,262143.0,99263.0,163957.3,54450.02,816.63,62.1
80,143998.4,76604.0,24972.55,6862.91,205.38,62.1
81,208206.88,103432.0,38501.152,15917.73,290.13998,62.1
82,156523.36,93205.0,24149.07,15301.851,99.43,62.1
83,262143.0,98297.0,51637.04,34132.9,391.2,62.1
84,180733.28,81860.0,62103.54,9482.13,335.78,62.1
85,126697.76,81681.0,30039.72,15305.311,110.84,62.2
86,201449.92,98210.0,49889.742,11241.54,327.63,62.2
87,168417.77,98753.0,31968.67,10617.01,140.18,62.2
88,108390.24,54418.0,53567.72,27795.91,298.29,62.2
89,221693.92,105167.0,43265.57,16360.61,180.93,62.2
90,262143.0,101494.0,75279.22,28197.27,308.07,62.2
91,191657.77,97040.0,33852.64,13334.84,220.05,62.2
92,238220.64,94953.0,50474.48,24623.09,431.95,62.2
93,134510.88,75624.0,26988.0,16588.97,311.33,62.3
94,262143.0,102805.0,98539.07,9385.25,588.43,62.3
95,147424.48,79301.0,25873.88,11466.44,143.44,62.3
96,181301.12,102878.0,28368.541,9194.95,154.85,62.3
97,152372.64,78624.0,60818.152,9881.76,515.08,62.3
98,262143.0,84872.0,99642.81,56446.44,563.98,62.3
99,175423.36,89404.0,46149.48,8874.9,237.98,62.4
100,262143.0,106736.0,127767.42,59115.832,780.77,62.4
101,262143.0,112256.0,161402.08,78419.17,1057.87,62.4
102,240875.05,96649.0,35919.992,17197.93,148.33,62.4
103,131557.44,66117.0,23380.951,22680.3,169.52,62.4
104,164782.23,96780.0,29465.36,9063.47,229.83,62.5
105,201298.72,99977.0,60465.23,13186.061,273.84,62.5
106,262143.0,98009.0,77092.26,29757.73,456.4,62.5
107,123187.68,69420.0,34817.98,8560.04,215.16,62.5
108,132978.72,87374.0,25557.291,4968.56,6.52,62.5
109,259415.52,96458.0,36153.54,14303.641,286.88,62.6
