,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,199417.12,94373.0,50868.92,35404.45,228.2,52.6
1,43283.52,32757.0,14177.351,34.6,42.38,52.6
2,234094.56,94024.0,55927.44,19170.13,330.88998,52.7
3,156927.69,90560.0,23000.35,14981.8,174.41,52.7
4,181665.12,103940.0,27733.63,20796.33,132.03,52.7
5,183718.08,100431.0,17517.98,7532.42,44.01,52.7
6,184850.4,92356.0,36810.94,13393.66,213.53,52.7
7,210717.92,107369.0,48772.16,15905.62,241.24,52.7
8,208855.36,99225.0,38414.652,12744.91,145.06999,52.7
9,187633.6,89512.0,55339.242,8411.26,286.88,52.8
10,212502.08,108264.0,41819.29,20998.74,239.61,52.8
11,206943.52,99173.0,36492.62,33428.79,198.86,52.8
12,201629.12,102961.0,37255.55,22062.69,275.47,52.9
13,194958.4,99139.0,52675.04,23457.07,190.71,52.9
14,173003.05,96804.0,21273.81,10106.66,86.39,52.9
15,195605.77,92436.0,33978.93,26327.14,234.72,53.0
16,262143.0,93961.0,37343.78,41969.8,259.17,53.0
17,262143.0,103372.0,68239.85,51015.97,418.91,53.0
18,191009.28,100086.0,44640.92,39347.12,249.39,53.0
19,35495.04,23436.0,4380.36,19.03,8.15,53.0
20,141104.33,84075.0,22763.34,8451.05,125.51,53.1
21,182850.08,100624.0,28001.781,15234.38,146.7,53.1
22,186320.95,96025.0,35734.88,23811.72,122.25,53.1
23,185292.8,91486.0,43793.22,20500.5,107.58,53.1
24,191576.0,99785.0,33719.43,21656.14,247.76,53.2
25,79156.0,46356.0,24915.46,224.90001,273.84,53.2
26,227859.52,107027.0,43089.11,12874.66,234.72,53.2
27,151252.64,87037.0,28752.6,9907.71,19.56,53.2
28,144624.48,82945.0,45877.87,12981.92,237.98,53.3
29,204728.16,98437.0,38148.23,24155.99,182.56,53.3
30,183835.69,95549.0,27894.52,10456.12,167.89,53.4
31,211208.48,93169.0,53031.42,20730.59,229.83,53.4
32,210682.08,94225.0,55552.03,20784.22,309.7,53.5
33,204561.28,96285.0,27915.281,13248.34,193.97,53.5
34,253676.64,112788.0,64459.8,7103.38,366.75,53.6
35,172632.33,85837.0,29811.36,22375.82,156.48,53.6
36,202173.44,97453.0,35880.2,25072.89,176.04,53.7
37,196520.8,92350.0,35975.35,19602.63,182.56,53.7
38,156041.77,87440.0,37437.2,21706.31,122.25,53.7
39,164609.77,85158.0,72533.71,347.73,332.52,53.7
40,96267.36,49696.0,51602.44,461.91,234.72,53.8
41,184849.28,95796.0,37717.46,11097.95,242.87,53.9
42,144136.16,82133.0,30275.0,15355.48,125.51,53.9
43,211718.08,104229.0,34266.11,30422.05,184.19,54.0
44,135509.92,78406.0,28321.83,12315.87,180.93,54.0
45,222417.44,105123.0,31238.61,27110.83,141.81,54.0
46,163968.0,79868.0,38731.242,14969.69,239.61,54.1
47,177833.6,97457.0,19040.38,9623.99,177.67,54.1
48,204307.05,101264.0,42099.55,10537.43,224.94,54.1
49,89355.84,53239.0,40122.16,159.16,210.27,54.2
50,156214.23,90137.0,40054.69,12912.72,197.23,54.2
51,181195.84,90401.0,34241.89,16585.51,192.34,54.2
52,140491.69,79724.0,20382.86,8060.0703,190.71,54.3
53,169640.8,88473.0,38075.57,15831.23,141.81,54.3
54,188207.05,96613.0,35805.81,22208.01,246.13,54.3
55,199603.05,96196.0,50235.742,13699.87,211.9,54.4
56,198073.12,98609.0,33593.14,19533.43,136.92,54.4
57,183074.08,101803.0,36601.61,9693.19,154.85,54.5
58,174316.8,88753.0,52142.2,23187.19,342.3,54.5
59,167949.6,97297.0,30252.51,13218.93,83.13,54.5
60,163572.64,92797.0,22874.06,18592.31,148.33,54.5
61,149391.2,51500.0,35219.34,14450.69,220.05,54.6
62,172121.6,100096.0,13526.87,11563.32,48.9,54.6
63,148279.05,82565.0,59425.5,27754.39,278.73,54.6
64,171293.92,90441.0,33350.94,12542.5,208.64,54.7
65,184699.2,82207.0,59226.55,16881.34,257.54,54.7
66,197504.16,95918.0,41717.22,17403.8,185.81999,54.7
67,240049.6,101137.0,31811.24,13537.25,316.22,54.7
68,186005.12,96845.0,28961.93,17291.35,202.12,54.7
69,150846.08,88821.0,21311.871,17249.83,135.29,54.8
70,212758.56,103649.0,36438.992,17936.64,197.23,54.9
71,227261.44,84776.0,68660.24,26951.67,308.07,54.9
72,205325.12,105329.0,47410.652,11360.91,278.73,54.9
73,196536.48,103298.0,20977.98,11504.5,132.03,55.0
74,10747.5205,5116.0,18493.701,74.39,86.39,55.0
75,145872.16,77241.0,44447.16,20024.75,224.94,55.2
76,160604.64,86550.0,29932.46,16364.07,224.94,55.2
77,159101.6,84574.0,33209.082,8745.15,133.66,55.3
78,125254.08,72996.0,36016.87,6639.74,177.67,55.4
79,218846.88,94033.0,56856.45,29188.56,291.77,55.4
80,10377.92,9728.0,7963.19,60.55,29.34,55.4
81,163430.4,88624.0,20104.33,11168.88,140.18,55.4
82,199562.72,99389.0,40580.61,11995.82,218.42,55.6
83,168956.48,86244.0,47400.27,12039.07,229.83,55.6
84,227088.97,106020.0,43011.26,19597.44,218.42,55.6
85,157538.08,94289.0,26462.08,9561.71,151.59,55.8
86,188052.48,101565.0,29065.73,19301.61,123.88,55.8
87,95483.36,63041.0,16260.2705,7608.54,171.15,55.8
88,187028.8,98945.0,27692.11,13758.69,127.14,55.9
89,163064.16,91416.0,30428.97,15519.83,171.15,55.9
90,198763.05,98347.0,38905.97,15097.71,189.08,55.9
91,200136.16,101987.0,32018.84,22685.49,132.03,56.0
92,110087.04,64896.0,64990.91,22410.42,444.99,56.1
93,44954.56,27613.0,30216.18,122.83,192.34,56.1
94,24516.8,7710.0,61752.35,72.66,171.15,56.1
95,195102.88,88917.0,31899.47,27520.84,79.87,56.1
96,181789.44,100128.0,30754.21,4677.92,118.99,56.2
97,158389.28,89876.0,25879.07,12106.54,141.81,56.2
98,146899.2,79473.0,28679.94,18817.21,117.36,56.3
99,162011.36,98941.0,19017.89,11106.601,79.87,56.3
100,172034.23,86198.0,52169.88,39386.91,291.77,56.4
101,122986.08,68125.0,35018.66,10476.88,208.64,56.4
102,80668.0,46201.0,37326.48,1207.54,286.88,56.5
103,164912.16,92012.0,28166.13,23237.36,257.54,56.5
104,180790.4,92748.0,43604.652,11454.33,145.06999,56.5
105,175402.08,86941.0,57193.8,26076.291,239.61,56.5
