,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,249687.2,109207.0,29776.76,17178.9,174.41,51.4
1,118339.2,72091.0,27994.86,7300.6,167.89,51.4
2,42179.2,28361.0,6558.43,1081.25,-24.45,51.4
3,171961.44,85909.0,30619.27,19284.31,280.36,51.5
4,144633.44,79509.0,48024.8,20247.92,337.41,51.6
5,100301.6,57379.0,21976.19,12843.5205,107.58,51.6
6,205941.12,95782.0,32401.17,11988.9,184.19,51.7
7,245594.72,96570.0,64087.85,32818.1,316.22,51.7
8,181284.33,91528.0,26560.69,18623.451,81.5,51.7
9,176703.52,84981.0,45711.79,21993.49,249.39,51.8
10,262143.0,101789.0,56116.01,39023.61,489.0,51.8
11,7909.44,6993.0,1522.4,385.79,-40.75,51.9
12,226965.77,95324.0,48651.06,31543.09,190.71,51.9
13,217347.2,86319.0,40803.78,7940.7,291.77,51.9
14,129709.44,73161.0,30115.84,12539.04,193.97,51.9
15,180292.0,91576.0,38777.95,10987.23,190.71,52.0
16,262143.0,125112.0,101350.32,32344.08,772.62,52.1
17,174680.8,92824.0,34233.242,39788.27,329.26,52.1
18,236502.56,99295.0,34032.56,20497.041,236.35,52.1
19,248016.16,102534.0,40421.45,20796.33,281.99,52.1
20,246597.12,107946.0,69424.9,20221.97,444.99,52.3
21,213366.72,108510.0,54584.96,25126.52,337.41,52.3
22,155078.56,74220.0,60067.332,11812.44,420.54,52.3
23,212660.0,103341.0,31536.17,16234.32,211.9,52.4
24,253873.77,106484.0,55718.11,33081.06,366.75,52.4
25,236588.8,100713.0,76746.26,30769.781,505.3,52.4
26,173103.84,99136.0,30294.031,13094.37,192.34,52.6
27,205048.48,98940.0,45673.73,14014.73,257.54,52.6
28,172996.33,93925.0,25180.15,9821.21,176.04,52.7
29,198685.77,92214.0,54991.51,12717.23,312.96,52.7
30,193088.0,93383.0,42940.332,20476.28,237.98,52.8
31,78167.04,64384.0,11577.16,3475.57,14.67,52.8
32,5336.8,5154.0,792.34,724.87,40.75,52.8
33,220734.08,97507.0,47758.38,30864.93,453.13998,52.8
34,22210.72,21433.0,2200.56,842.51,40.75,52.8
35,206423.84,101411.0,36878.41,16298.33,290.13998,52.9
36,6726.72,6816.0,330.43,257.77,21.19,52.9
37,262143.0,94320.0,55116.07,8416.45,303.18,52.9
38,189711.2,103288.0,35494.41,15071.76,242.87,52.9
39,190413.44,101196.0,26244.1,13997.43,185.81999,52.9
40,26325.6,25361.0,2892.56,1591.6,35.86,53.0
41,12484.64,11573.0,2479.09,385.79,45.64,53.0
42,169233.12,92153.0,45452.29,16113.22,275.47,53.1
43,202080.48,94772.0,44959.242,15144.42,216.79,53.1
44,176380.95,92166.0,50176.92,11272.68,311.33,53.2
45,171075.52,96030.0,30117.57,17573.34,66.83,53.2
46,29180.48,22796.0,6712.4,27.68,44.01,53.2
47,262143.0,103277.0,55000.16,31582.88,389.57,53.3
48,179431.84,98661.0,69980.234,18206.52,414.02,53.5
49,29518.72,27049.0,2537.91,735.25,34.23,53.5
50,171351.05,98272.0,32240.281,15632.28,223.31,53.5
51,8678.88,8464.0,1425.52,638.37,-4.89,53.6
52,228280.64,100898.0,43746.51,20261.76,319.48,53.6
53,204408.95,92627.0,22261.64,12648.03,146.7,53.6
54,251712.16,99153.0,83524.4,28525.97,446.62,53.6
55,96229.28,63397.0,19832.72,8084.29,176.04,53.7
56,196591.36,96764.0,22265.1,10087.63,99.43,53.7
57,262143.0,119396.0,52126.63,24818.58,433.58,53.8
58,216552.0,100789.0,30413.4,10189.7,295.03,53.8
59,195256.33,92061.0,49085.29,15101.17,329.26,53.9
60,179872.0,99504.0,48353.5,24695.75,247.76,53.9
61,136459.69,73289.0,30712.69,13679.11,218.42,53.9
62,262143.0,102642.0,54546.902,14324.4,169.52,54.0
63,231203.84,103418.0,40940.45,17881.28,347.19,54.0
64,223776.0,102064.0,54927.5,28280.31,423.8,54.1
65,196945.28,98645.0,28463.69,8551.39,203.75,54.1
66,188782.72,94964.0,29792.33,10412.87,213.53,54.1
67,246433.6,117544.0,61581.082,18952.15,259.17,54.1
68,221723.05,102204.0,42229.3,17718.66,229.83,54.2
69,226465.12,94753.0,37312.64,22360.25,198.86,54.2
70,35200.48,31786.0,4442.64,2122.71,14.67,54.3
71,165159.69,75988.0,40824.54,19519.59,327.63,54.3
72,262143.0,100985.0,63188.25,35746.992,386.31,54.3
73,253498.56,108539.0,55038.22,22509.03,343.93,54.3
74,180895.69,94034.0,33624.28,20157.96,169.52,54.4
75,17904.32,17600.0,1951.4401,1333.83,4.89,54.4
76,199072.16,90688.0,74206.62,35575.72,409.13,54.4
77,262143.0,115229.0,43442.03,15831.23,273.84,54.5
78,176999.2,72449.0,49185.63,57091.73,502.04,54.6
79,142325.12,78541.0,31719.55,11850.5,193.97,54.7
80,206884.16,93932.0,18753.201,11160.23,207.01,54.7
81,248366.72,102880.0,59811.29,27026.06,594.95,54.7
82,262143.0,110036.0,65274.63,43229.242,562.35,54.7
83,223344.8,97098.0,45623.56,14331.32,268.95,54.8
84,220978.23,106889.0,39170.66,13362.5205,220.05,54.9
85,200197.77,102252.0,30363.23,8020.2803,136.92,54.9
86,242376.97,105032.0,62683.09,23069.55,290.13998,54.9
87,210986.72,107146.0,32363.111,9040.98,141.81,54.9
88,200304.16,92613.0,41556.332,26389.42,356.97,55.0
89,199664.64,100829.0,29629.71,14945.47,102.69,55.1
90,262143.0,107650.0,68149.89,40035.66,632.44,55.1
91,208781.44,104016.0,47237.652,10087.63,295.03,55.1
92,207465.44,95729.0,44685.902,15476.58,285.25,55.2
93,262143.0,96796.0,52507.23,22943.26,358.6,55.3
94,139699.84,70656.0,32089.77,16317.36,290.13998,55.3
95,205236.64,103045.0,33606.98,11713.83,267.32,55.4
96,147034.72,89005.0,37053.14,8675.95,226.56999,55.4
97,201467.84,100324.0,26488.031,17201.39,107.58,55.4
98,160090.56,88016.0,26114.35,9743.36,136.92,55.4
99,166848.64,96987.0,25038.291,6217.62,141.81,55.5
100,217595.84,96449.0,37833.37,17646.0,270.58,55.5
101,181737.92,92768.0,52268.492,12802.0,179.3,55.5
102,262143.0,109636.0,38762.38,30077.781,329.26,55.5
103,248956.97,104513.0,32844.05,15179.0205,224.94,55.6
104,165792.48,84260.0,45504.19,14890.11,314.59,55.6
105,189146.72,93228.0,48687.39,19888.08,231.46,55.6
106,262143.0,113888.0,44134.03,16372.72,278.73,55.7
107,256463.2,108303.0,67193.2,24322.07,500.41,55.7
108,18948.16,17897.0,2851.04,757.74,-8.15,55.7
109,144458.72,82920.0,28711.08,13660.08,127.14,55.7
110,237562.08,104013.0,33518.75,16180.69,117.36,55.7
111,187854.23,83797.0,56624.63,18026.6,379.79,55.7
112,259095.2,105025.0,60103.66,29998.201,518.34,55.8
113,213520.16,97842.0,63096.562,19047.3,400.98,55.9
114,132348.16,54321.0,50991.75,897.87,317.85,55.9
115,59676.96,43993.0,19926.14,262.96,228.2,55.9
116,262143.0,114377.0,57325.28,29828.66,334.15,56.0
117,182626.08,90897.0,41066.742,11141.2,283.62,56.0
118,193113.77,102369.0,32439.23,8746.88,154.85,56.0
119,195200.33,87911.0,25642.06,18588.85,327.63,56.0
120,201220.33,93489.0,44481.76,24875.67,213.53,56.1
121,262143.0,112224.0,74261.984,35155.332,539.52997,56.1
