,0
0,0.10538359
1,0.12646052
2,0.14753726
3,0.5479949
4,-0.10538363
5,0.25292096
6,0.0210769
7,0.08430692
8,-0.12646027
9,0.06323018
10,-0.10538363
11,-0.23184398
12,0.168614
13,0.27399758
14,0.1896908
15,-0.042153314
16,-0.25292072
17,0.0
18,0.1896908
19,-0.08430689
20,0.0210769
21,-0.042153314
22,-0.18969058
23,0.042153478
24,0.0
25,0.168614
26,0.06323018
27,0.3583046
28,0.25292096
29,-0.25292072
30,3.3301246
31,-0.16861378
32,0.168614
33,0.0
34,1.0116833
35,-0.2950742
36,0.168614
37,-0.16861378
38,0.1896908
39,0.27399758
40,4.0467334
41,-0.021076674
42,0.37938145
43,-0.021076674
44,-0.2950742
45,0.21076742
46,0.21076742
47,0.14753726
48,0.14753726
49,0.042153478
50,0.168614
51,-0.021076674
52,0.37938145
53,0.08430692
54,-0.3583044
55,0.23184428
56,-0.25292072
57,0.3161513
58,0.042153478
59,4.9108806
60,-0.021076674
61,0.1896908
62,-0.2950742
63,0.8430694
64,0.25292096
65,0.042153478
66,0.23184428
67,0.3161513
68,0.1896908
69,0.0210769
70,-0.18969058
71,-0.042153314
72,3.8991969
73,-0.08430689
74,0.042153478
75,0.1896908
76,0.168614
77,-0.06323005
78,-0.10538363
79,-0.021076674
80,2.3605945
81,0.08430692
82,0.0210769
83,0.0210769
84,-0.12646027
85,0.44261146
86,-0.21076722
87,-0.06323005
88,-0.18969058
89,-0.14753707
90,0.1896908
91,-0.10538363
92,-0.14753707
93,-0.21076722
94,0.10538359
95,0.4636882
96,0.168614
97,0.0
98,0.40045798
99,0.12646052
100,-0.3583044
101,-0.042153314
102,-0.37938115
103,-0.18969058
104,0.042153478
105,0.0210769
106,0.23184428
107,-0.08430689
108,0.37938145
109,0.0
110,0.27399758
111,0.14753726
112,0.63230217
113,0.48476508
114,-0.12646027
115,0.042153478
116,-0.16861378
117,-0.12646027
118,0.2950745
119,0.14753726
120,-0.18969058
121,2.4659777
122,-0.16861378
123,0.42153487
124,0.12646052
125,-0.3161509
126,0.06323018
127,0.0
128,-0.14753707
129,0.25292096
130,5.54318
131,-0.14753707
132,0.5269186
133,-0.021076674
134,0.3161513
135,0.168614
136,0.1896908
137,0.06323018
138,-0.021076674
139,0.0
140,0.042153478
141,0.3161513
142,0.10538359
143,-0.042153314
144,-0.06323005
145,0.23184428
146,0.0
147,0.27399758
148,0.3583046
149,0.0
150,-0.14753707
151,0.6744552
152,-0.08430689
153,0.21076742
154,-0.10538363
155,-0.042153314
156,0.0210769
157,2.0865974
158,3.0350492
159,0.10538359
160,0.40045798
161,-0.25292072
162,0.37938145
163,-0.16861378
164,-0.12646027
165,0.14753726
166,-0.042153314
167,-0.12646027
168,0.6744552
169,0.10538359
170,-0.10538363
171,0.12646052
172,-0.08430689
173,0.168614
174,7.9248514
175,-0.042153314
176,0.3583046
177,2.0444431
178,1.285681
179,0.6955322
180,0.08430692
181,0.6744552
182,0.1896908
183,-0.2950742
184,0.06323018
185,-0.021076674
186,-0.25292072
187,0.10538359
188,0.14753726
189,0.10538359
190,0.0
191,0.0210769
192,0.12646052
193,0.042153478
194,0.14753726
195,-0.3583044
196,0.08430692
197,0.5269186
198,0.40045798
199,-0.21076722
200,0.23184428
201,-0.14753707
202,-0.18969058
203,0.1896908
204,0.5479949
205,0.21076742
206,0.10538359
207,0.8852226
208,0.5269186
209,0.3372278
210,0.042153478
211,1.4542949
212,0.0
213,-0.08430689
214,-0.06323005
215,-0.16861378
216,0.0
217,-0.10538363
218,0.3372278
219,0.0
220,0.37938145
221,0.0210769
222,0.14753726
223,-0.21076722
224,1.4964483
225,0.21076742
226,0.27399758
227,0.27399758
228,0.10538359
229,-0.21076722
230,-0.14753707
231,0.0210769
232,-0.08430689
233,-0.3161509
234,-0.021076674
235,-0.042153314
236,-0.042153314
237,0.0210769
238,-0.10538363
239,0.1896908
240,0.0
241,0.168614
242,0.0210769
243,0.27399758
244,-0.23184398
245,0.042153478
246,0.0210769
247,-0.3161509
248,0.40045798
249,-0.23184398
250,0.37938145
251,-0.21076722
252,0.06323018
253,-0.21076722
254,-0.10538363
255,0.42153487
256,0.08430692
257,-0.25292072
258,0.2950745
259,-0.12646027
260,-0.37938115
261,-0.18969058
262,0.08430692
263,0.0210769
264,0.10538359
265,0.10538359
266,0.0
267,-0.12646027
268,0.3583046
269,2.1709044
270,-0.06323005
271,-0.021076674
272,0.0
273,0.12646052
274,-0.16861378
275,-0.08430689
276,-0.14753707
277,-0.33722764
278,0.3372278
279,0.0
280,-0.16861378
281,0.0210769
282,0.042153478
283,0.12646052
284,0.06323018
285,0.12646052
286,0.2950745
287,-0.10538363
288,0.0210769
289,-0.33722764
290,-0.08430689
291,-0.21076722
292,-0.16861378
293,0.168614
294,1.7282923
295,0.168614
296,-0.06323005
297,0.08430692
298,-0.4215346
299,0.1896908
300,-0.27399746
301,0.14753726
302,0.2950745
303,0.08430692
304,-0.021076674
305,-0.12646027
306,0.1896908
307,-0.08430689
308,0.1896908
309,0.08430692
310,-0.06323005
311,0.06323018
312,0.56907195
313,-0.10538363
314,-0.021076674
315,0.0210769
316,0.168614
317,0.48476508
318,1.9390597
319,-0.06323005
320,0.23184428
321,0.3583046
322,-0.12646027
323,0.25292096
324,0.0210769
325,0.5479949
326,0.12646052
327,-0.042153314
328,-0.10538363
329,0.08430692
330,-0.16861378
331,0.0
332,0.06323018
333,-0.14753707
334,-0.042153314
335,0.3372278
336,0.08430692
337,0.0
338,0.10538359
339,0.77983904
340,0.06323018
341,0.21076742
342,0.23184428
343,0.0
344,0.0
345,-0.10538363
346,1.5175245
347,0.06323018
348,0.08430692
349,0.168614
350,-0.10538363
351,2.824283
352,-0.08430689
353,0.3583046
354,0.06323018
355,0.1896908
356,0.0
357,0.0210769
358,0.5269186
359,0.7587626
360,0.2950745
361,6.0490212
362,0.0
363,0.042153478
364,0.0210769
365,0.27399758
366,0.168614
367,0.40045798
368,-0.021076674
369,0.21076742
370,0.21076742
371,-0.042153314
372,0.7587626
373,-0.10538363
374,-0.14753707
375,0.25292096
376,-0.14753707
377,-0.021076674
378,0.2950745
379,-0.27399746
380,0.9062997
381,0.12646052
382,0.042153478
383,0.0210769
384,0.3372278
385,0.37938145
386,0.50584155
387,0.1896908
388,-0.021076674
389,-0.021076674
390,0.63230217
391,0.1896908
392,-0.021076674
393,0.14753726
394,-0.16861378
395,0.14753726
396,-0.33722764
397,0.10538359
398,-0.3161509
399,0.3161513
400,0.06323018
401,0.7587626
402,0.0
403,-0.042153314
404,-0.08430689
405,-0.021076674
406,-0.10538363
407,-0.25292072
408,0.23184428
409,0.0
410,0.168614
411,0.0210769
412,-0.14753707
413,-0.08430689
414,0.42153487
415,0.08430692
416,0.168614
417,-0.23184398
418,-0.021076674
419,1.0116833
420,0.168614
421,-0.10538363
422,0.0210769
423,0.042153478
424,0.44261146
425,0.14753726
426,0.12646052
427,0.1896908
428,0.1896908
429,0.27399758
430,0.23184428
431,0.042153478
432,0.12646052
433,6.4916368
434,-0.25292072
435,-0.18969058
436,0.0210769
437,-0.08430689
438,-0.10538363
439,-0.21076722
440,0.3583046
441,-0.06323005
442,-0.042153314
443,-0.21076722
444,-0.10538363
445,0.2950745
446,0.21076742
447,0.08430692
448,0.3161513
449,0.44261146
450,0.92737633
451,0.23184428
452,1.3067579
453,0.08430692
454,0.25292096
455,-0.06323005
456,-0.12646027
457,-0.06323005
458,0.0210769
459,0.10538359
460,0.50584155
461,-0.06323005
462,0.10538359
463,0.21076742
464,-0.06323005
465,0.168614
466,-0.021076674
467,0.73768586
468,0.0210769
469,-0.16861378
470,-0.16861378
471,0.08430692
472,-0.10538363
473,0.08430692
474,0.50584155
475,0.0
476,0.44261146
477,0.12646052
478,0.50584155
479,0.042153478
480,0.14753726
481,-0.06323005
482,-0.08430689
483,-0.23184398
484,0.3583046
485,-0.06323005
486,1.1170671
487,0.50584155
488,0.168614
489,-0.10538363
490,-0.14753707
491,-0.12646027
492,-0.14753707
493,0.168614
494,-0.21076722
495,0.14753726
496,0.5901488
497,-0.021076674
498,-0.33722764
499,-0.021076674
500,0.12646052
501,0.14753726
502,-0.14753707
503,0.25292096
504,-0.25292072
505,0.56907195
506,-0.44261134
507,0.14753726
508,0.6112251
509,0.14753726
510,-0.06323005
511,0.7166087
512,0.6112251
513,0.168614
514,-0.021076674
515,0.08430692
516,1.1802968
517,-0.06323005
518,-0.14753707
519,-0.14753707
520,0.23184428
521,-0.042153314
522,0.0
523,0.6533786
524,0.06323018
525,-0.10538363
526,-0.021076674
527,0.042153478
528,0.6112251
529,-0.18969058
530,-0.12646027
531,0.06323018
532,0.23184428
533,0.168614
534,0.042153478
535,-0.06323005
536,0.08430692
537,-0.10538363
538,0.06323018
539,-0.37938115
540,0.12646052
541,0.3161513
542,-0.042153314
543,0.3583046
544,-0.37938115
545,0.3372278
546,-0.042153314
547,3.393354
548,0.4636882
549,0.06323018
550,0.5269186
551,-0.10538363
552,-0.10538363
553,0.37938145
554,0.168614
555,0.5479949
556,0.3583046
557,-0.042153314
558,-0.10538363
559,-0.14753707
560,0.06323018
561,-0.16861378
562,0.3583046
563,7.777318
564,0.042153478
565,0.27399758
566,0.12646052
567,-0.3583044
568,0.73768586
569,0.12646052
570,0.0210769
571,0.86414623
572,-0.06323005
573,0.06323018
574,0.44261146
575,0.5479949
576,-0.021076674
577,-0.021076674
578,0.5269186
579,0.25292096
580,0.0210769
581,-0.06323005
582,0.042153478
583,-0.021076674
584,-0.27399746
585,-0.21076722
586,-0.021076674
587,0.0210769
588,-0.21076722
589,-0.18969058
590,0.0210769
591,0.10538359
592,0.21076742
593,-0.18969058
594,-0.18969058
