,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,157944.64,90177.0,24956.98,10290.04,169.52,63.0
1,254830.23,100304.0,58371.93,13846.92,353.71,63.1
2,247270.23,103477.0,49595.64,17474.73,360.23,63.1
3,228245.92,104246.0,34056.78,8724.39,190.71,63.1
4,29208.48,13737.0,32415.01,53.63,208.64,63.2
5,233750.72,109686.0,37155.21,19780.82,228.2,63.2
6,185298.4,97878.0,31420.26,21052.371,285.25,63.2
7,145482.4,82371.0,41011.38,19215.11,255.91,63.3
8,179719.69,92698.0,34015.26,13696.41,296.66,63.3
9,260317.12,111504.0,44595.94,23882.65,332.52,63.3
10,16914.24,16685.0,1840.72,653.94,-32.6,63.4
11,197508.64,103676.0,40246.72,17459.16,283.62,63.4
12,189295.69,97665.0,30906.451,12824.49,270.58,63.5
13,241711.69,99668.0,53050.45,24022.78,254.28,63.5
14,231320.33,102938.0,52976.062,28088.281,453.13998,63.5
15,15617.28,12526.0,7008.23,247.39,-1.63,63.5
16,197536.64,95916.0,58730.04,32570.71,319.48,63.6
17,210132.16,97119.0,82728.6,71459.38,477.59,63.6
18,195754.72,97620.0,37421.63,13661.811,145.06999,63.6
19,178508.95,98641.0,42620.28,17471.27,233.09,63.7
20,239143.52,102478.0,59830.32,19735.84,368.38,63.8
21,208997.6,94562.0,47735.89,13244.88,329.26,63.8
22,177503.2,96449.0,26680.06,10378.2705,247.76,63.8
23,187572.0,102432.0,34120.79,14075.28,267.32,63.8
24,253669.92,112686.0,45009.41,16505.93,226.56999,63.9
25,194316.64,94169.0,52661.2,16658.17,339.04,64.0
26,177565.92,99864.0,25190.531,15251.68,136.92,64.0
27,197529.92,106411.0,22687.22,10604.9,125.51,64.2
28,191364.33,94861.0,32112.26,9236.47,223.31,64.2
29,12029.92,9695.0,6008.29,62.28,63.57,64.2
30,169295.84,100512.0,21223.64,12002.74,115.73,64.2
31,29274.56,28254.0,4750.58,1861.48,68.46,64.3
32,262143.0,107561.0,55688.7,25290.871,262.43,64.3
33,200547.2,107745.0,30070.86,8106.7803,153.22,64.4
34,248665.77,101856.0,45756.77,20860.34,306.44,64.4
35,250071.36,97723.0,64617.23,21614.621,444.99,64.5
36,160798.4,82197.0,40106.59,14794.96,192.34,64.5
37,175602.56,98597.0,31269.75,9572.09,123.88,64.6
38,218641.92,89305.0,47149.42,20621.6,264.06,64.6
39,262143.0,106806.0,96188.0,19786.01,622.66,64.6
40,228754.4,100175.0,38639.55,13763.88,252.65,64.7
41,189060.48,105281.0,36783.26,14964.5,146.7,64.7
42,153329.12,81946.0,34354.34,8148.3003,192.34,64.7
43,18529.28,14473.0,5757.44,50.170002,115.73,64.7
44,238319.2,104830.0,40693.06,18512.73,233.09,64.7
45,188716.64,89700.0,89825.06,20208.13,601.47,64.8
46,250071.36,104655.0,61131.28,19009.24,314.59,64.8
47,259349.44,107538.0,69715.54,39419.78,516.71,64.9
48,248492.16,115003.0,53529.66,20363.83,418.91,65.0
49,214568.48,100505.0,59665.97,21872.39,405.87,65.0
50,226763.05,109308.0,28724.92,15455.82,68.46,65.0
51,262143.0,114338.0,72070.07,32171.08,449.88,65.1
52,234749.77,110502.0,38080.76,14549.3,236.35,65.1
53,196866.88,102745.0,38816.01,13518.22,304.81,65.2
54,262143.0,108501.0,63895.82,22647.43,415.65,65.2
55,118165.6,48531.0,77284.29,3508.44,676.45,65.2
56,235702.88,102539.0,46159.86,13018.25,244.5,65.3
57,239158.08,114240.0,51425.98,17218.69,268.95,65.3
58,207491.2,105132.0,44604.59,18998.86,360.23,65.4
59,262143.0,102446.0,41743.17,18485.05,249.39,65.4
60,230488.16,97173.0,52131.82,11044.32,224.94,65.4
61,211396.64,102328.0,36686.38,10814.23,189.08,65.4
62,216644.95,111297.0,53434.51,14545.84,244.5,65.5
63,141924.16,82593.0,30534.5,9790.07,185.81999,65.5
