,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,168817.6,87292.0,35933.832,15542.32,132.03,59.5
1,148254.4,83827.0,45165.11,7601.62,257.54,59.5
2,204292.48,107748.0,35079.21,27622.91,164.63,59.5
3,189608.16,100316.0,26498.41,28430.82,128.77,59.5
4,240375.52,99242.0,59422.04,21893.15,262.43,59.6
5,166060.16,72542.0,54026.17,38544.402,291.77,59.6
6,210968.8,100270.0,52597.19,43320.93,273.84,59.7
7,189648.48,93605.0,39473.41,23502.05,94.54,59.7
8,193240.33,101052.0,47948.68,18697.84,182.56,59.7
9,223196.97,83093.0,29503.42,8572.15,48.9,59.7
10,148443.69,80525.0,43021.64,11518.34,79.87,59.8
11,151623.36,87830.0,24514.1,12032.15,145.06999,59.9
12,191794.4,100458.0,26872.09,15293.2,92.909996,59.9
13,170965.77,96209.0,28482.72,12364.311,83.13,59.9
14,205683.52,100565.0,29882.291,26424.02,265.69,59.9
15,205290.4,93689.0,48317.17,16488.63,132.03,59.9
16,166155.36,92155.0,27873.76,9144.78,154.85,59.9
17,199872.95,103505.0,33010.13,19741.03,236.35,60.0
18,203180.33,100296.0,52055.7,17441.86,247.76,60.0
19,143718.4,80776.0,38271.06,24259.791,200.49,60.0
20,158463.2,94418.0,20351.72,17675.41,48.9,60.0
21,152371.52,77695.0,28768.17,11336.69,102.69,60.0
22,214067.84,102892.0,27946.42,33613.9,200.49,60.1
23,177061.92,98205.0,21811.84,18132.13,166.26,60.1
24,12388.32,11201.0,2366.6401,1290.58,-14.67,60.1
25,261756.33,75843.0,61717.75,54410.23,415.65,60.1
26,166275.2,91104.0,24837.61,20550.67,187.45,60.1
27,159979.69,97376.0,23263.31,16196.26,153.22,60.2
28,205113.44,69625.0,58961.86,27321.89,296.66,60.2
29,262143.0,108717.0,103689.28,82308.21,808.48,60.2
30,144262.72,86904.0,22519.41,9783.15,55.42,60.3
31,262143.0,107733.0,56773.41,31641.701,379.79,60.3
32,198243.36,97254.0,44345.09,10885.16,265.69,60.4
33,125820.8,82698.0,22074.8,9276.26,104.32,60.4
34,204218.56,102882.0,31041.39,14711.92,101.06,60.4
35,141375.36,76404.0,42931.68,15640.93,200.49,60.5
36,116280.64,68341.0,31719.55,17267.13,166.26,60.6
37,190292.48,102865.0,31150.38,20149.31,185.81999,60.7
38,181014.4,91345.0,40321.11,16758.51,220.05,60.8
39,161337.12,81291.0,52683.69,19796.39,343.93,60.8
40,196148.95,96997.0,42578.76,17313.84,226.56999,60.9
41,38765.44,10317.0,87377.11,337.35,565.61,61.0
42,146587.84,77742.0,39546.07,15658.23,224.94,61.1
