,0
0,6.6619744
1,20.304537
2,2.6647897
3,0.20275588
4,15.09082
5,36.177402
6,12.252233
7,1.7958369
8,14.830125
9,4.8371725
10,46.98142
11,11.412251
12,2.2882438
13,17.639742
14,-0.057929993
15,2.2013476
16,1.9985925
17,0.231721
18,0.231721
19,3.4178832
20,14.888057
21,-0.057929993
22,32.006424
23,6.430253
24,4.518557
25,4.9240685
26,32.73058
27,7.9364376
28,2.5489292
29,4.866138
30,10.717088
31,8.168158
32,9.008146
33,-0.31861597
34,8.312983
35,7.357135
36,1.9985925
37,17.639742
38,1.1875694
39,1.5641156
40,4.084079
41,-0.31861597
42,2.6068587
43,16.075632
44,49.47237
45,4.866138
46,-0.11586034
47,-0.14482544
48,8.226088
49,2.7806506
50,0.0
51,29.978882
52,0.98481315
53,37.104282
54,7.2123094
55,-0.14482544
56,0.08689528
57,0.43447694
58,8.515738
59,18.07422
60,5.503369
61,3.7654634
62,6.951623
63,0.9268829
64,18.914202
65,17.060448
66,7.6757526
67,11.788792
68,16.133558
69,21.115555
70,30.558176
71,11.1226
72,15.785984
73,9.124003
74,5.27165
75,6.2274976
76,4.9530325
77,6.4012866
78,15.09082
79,35.68502
80,30.731981
81,20.101774
82,1.8827314
83,21.347279
84,2.4620345
85,5.764057
86,22.824488
87,0.5793023
88,-0.028965019
89,3.4468472
90,24.21483
91,18.305946
92,-0.057929993
93,30.587137
94,3.1282313
95,13.75843
96,27.198225
97,0.37654635
98,34.7002
99,0.60826725
100,46.19932
101,17.234243
102,4.6344166
103,16.828728
104,1.7089409
105,9.181937
106,0.31861642
107,-0.17379043
108,6.6040454
109,18.885248
110,44.461433
111,24.272749
112,13.555668
113,0.057930216
114,16.336313
115,23.027248
116,2.3751388
117,4.2289042
118,4.2578692
119,13.961176
120,9.181937
121,0.83998775
122,3.4468472
123,42.28903
124,11.180533
125,1.4772203
126,24.967918
127,-0.057929993
128,0.028965332
129,4.6054506
130,31.774729
131,19.783167
132,0.8110232
133,3.0413353
134,6.7778354
135,4.547523
136,19.899015
137,4.6923475
138,6.111637
139,4.895104
140,7.357135
141,18.653517
142,8.457813
143,0.08689528
144,25.431358
145,2.114453
146,5.4164753
147,21.607975
148,6.024743
149,2.8096147
150,2.085487
151,27.169277
152,13.410839
153,1.4192901
154,-0.2606859
155,1.7668716
156,19.088001
157,1.7089409
158,1.9116969
159,0.43447694
160,9.210906
161,4.43166
162,2.114453
163,9.210906
164,6.517147
165,11.325358
166,5.532334
167,15.930807
168,11.991553
169,2.6068587
170,2.7516842
171,10.166749
172,0.83998775
173,7.907472
174,10.050894
175,8.718498
176,1.8827314
177,18.508709
178,5.67716
179,9.877105
180,2.2303126
181,-0.28965086
182,37.915302
183,16.799751
184,5.1557894
185,5.9957776
186,22.013475
187,1.1586041
188,5.532334
189,13.555668
190,49.55928
191,3.96822
192,-0.028965019
193,1.9696275
194,16.539076
195,17.118383
196,8.312983
197,8.74746
