,0
0,-0.17079413
1,4.483348
2,1.5371484
3,-0.12809536
4,4.7822385
5,0.68317693
6,1.6652435
7,1.7933389
8,-0.12809536
9,5.508116
10,2.1776266
11,0.46968454
12,-0.17079413
13,2.2630239
14,0.17079419
15,-0.17079413
16,5.081128
17,4.312555
18,4.8249364
19,-0.12809536
20,4.1844597
21,0.55508125
22,1.2382579
23,-0.0853968
24,0.0
25,2.8608038
26,-0.0853968
27,0.3415887
28,0.8112727
29,0.042698894
30,-0.0853968
31,-0.12809536
32,0.3415887
33,-0.04269843
34,7.3868494
35,0.042698894
36,0.08539713
37,-0.29888976
38,0.0
39,7.8992352
40,-0.0853968
41,0.4269857
42,0.08539713
43,0.4269857
44,1.8787366
45,1.8360382
46,3.714775
47,-0.17079413
48,-0.04269843
49,0.4269857
50,12.211783
51,-0.0853968
52,1.0247653
53,0.12809563
54,-0.46968392
55,1.8360382
56,0.21349262
57,0.8112727
58,0.4269857
59,-0.0853968
60,1.323655
61,3.6720757
62,6.2339883
63,2.2203252
64,-0.38428694
65,0.8112727
66,3.415884
67,1.280957
68,0.512383
69,-0.42698532
70,3.330487
71,1.0674645
72,0.98206717
73,-0.0853968
74,3.6720757
75,-0.51238245
76,1.6225451
77,3.24509
78,-0.42698532
79,-0.29888976
80,6.1058946
81,0.21349262
82,0.7685745
83,-0.25619105
84,-0.46968392
85,0.12809563
86,0.29889014
87,2.732707
88,-0.04269843
89,2.6473112
90,0.8966698
91,-0.21349269
92,-0.04269843
93,0.17079419
94,1.4944497
95,0.7685745
96,0.55508125
97,3.415884
98,0.68317693
99,-0.25619105
100,1.280957
101,1.0247653
102,-0.04269843
103,1.2382579
104,1.0247653
105,6.6609764
106,9.863364
107,0.8112727
108,0.29889014
109,-0.04269843
110,1.7506411
111,4.2698555
112,1.7933389
113,2.775406
114,-0.42698532
115,1.8787366
116,3.8001728
117,-0.42698532
118,2.732707
119,10.58924
120,0.0
121,-0.25619105
122,15.627666
123,-0.12809536
124,2.5192144
125,-0.0853968
126,3.9709666
127,4.5260463
128,0.7258757
129,28.181057
130,1.323655
131,1.4090524
132,0.46968454
133,0.55508125
134,0.68317693
135,0.25619158
136,-0.0853968
137,-0.38428694
138,3.415884
139,1.9214356
140,1.1101621
141,1.4090524
142,0.38428742
143,0.55508125
144,-0.12809536
145,8.582411
146,2.3484209
147,1.0247653
148,0.12809563
149,0.98206717
150,0.38428742
151,0.6404789
152,0.3415887
153,0.93936837
154,1.4517504
155,3.415884
156,4.2698555
157,4.0990624
158,2.8608038
159,-0.42698532
160,0.0
161,-0.64047813
162,2.9462008
163,0.8966698
164,5.5508122
165,3.2023923
166,-0.0853968
167,1.7933389
168,4.867635
169,4.0990624
170,0.21349262
171,0.21349262
172,2.6046124
173,0.17079419
174,0.4269857
175,3.8428695
176,0.6404789
177,0.5977802
178,-0.12809536
179,2.0922294
180,5.636209
181,0.042698894
182,0.3415887
183,-0.55508107
184,3.8855693
185,1.9214356
186,0.042698894
187,0.7258757
188,1.8787366
189,1.0247653
190,2.690009
191,0.7685745
192,6.789069
193,0.8112727
194,0.3415887
195,0.68317693
196,2.9462008
197,1.4517504
198,0.042698894
199,0.4269857
200,-0.42698532
201,1.2382579
202,2.2203252
203,0.4269857
204,0.55508125
205,0.0
206,0.55508125
207,-0.12809536
208,0.55508125
209,0.93936837
210,0.042698894
211,9.009397
212,-0.55508107
213,0.98206717
214,4.8249364
215,0.17079419
216,1.1101621
217,1.9214356
218,-0.17079413
219,1.1528612
220,4.5687466
221,0.29889014
222,5.4227157
223,0.08539713
224,0.68317693
225,0.46968454
226,0.25619158
227,1.3663533
228,-0.21349269
229,-0.34158826
230,-0.04269843
231,4.483348
232,0.0
233,20.6661
234,0.6404789
235,6.319387
236,2.0922294
237,0.38428742
238,0.042698894
239,0.6404789
240,0.25619158
241,6.746373
242,2.2203252
243,0.29889014
244,0.08539713
245,5.123827
246,2.5192144
247,1.6652435
248,3.24509
249,1.5371484
250,5.038431
251,0.042698894
252,0.25619158
253,-0.38428694
254,3.0315979
255,1.1955601
256,1.5371484
257,0.46968454
258,2.3484209
259,3.8855693
260,9.479079
261,0.55508125
262,0.512383
263,0.08539713
264,0.29889014
265,1.8787366
266,-0.0853968
267,1.7079422
268,0.6404789
269,0.7258757
270,3.5439792
271,3.415884
272,1.0247653
273,-0.34158826
274,2.3057222
275,1.4090524
276,8.753202
277,0.25619158
278,3.0315979
279,0.5977802
280,0.17079419
281,1.1955601
282,1.280957
283,1.280957
284,0.8112727
285,6.1058946
286,1.7506411
287,-0.51238245
288,0.12809563
289,0.5977802
290,0.8539715
291,0.042698894
292,0.08539713
293,0.17079419
294,2.6473112
295,-0.04269843
296,0.4269857
297,0.042698894
298,1.3663533
299,0.0
300,0.3415887
301,0.8112727
302,0.08539713
303,0.38428742
304,-0.59777963
305,0.4269857
306,13.27925
307,1.7079422
308,0.17079419
309,1.6225451
310,5.9350986
311,2.3911185
312,0.55508125
313,6.1058946
314,-0.25619105
315,0.55508125
316,0.0
317,0.8966698
318,5.7216077
319,6.063195
320,0.46968454
321,0.12809563
322,0.512383
323,2.1349275
324,1.1955601
325,10.375749
326,3.8001728
327,1.8787366
328,0.12809563
329,4.056362
330,0.93936837
331,-0.04269843
332,0.0
333,4.0990624
334,0.8966698
335,3.0315979
336,2.775406
337,3.9709666
338,0.3415887
339,0.042698894
340,1.280957
341,6.319387
342,0.042698894
343,13.492739
344,2.2203252
345,5.9777985
346,0.8539715
347,-0.55508107
348,9.607174
349,1.0674645
350,0.25619158
351,1.1955601
352,1.1955601
353,0.21349262
354,-0.12809536
355,8.753202
356,0.0
357,5.2092237
358,1.1101621
359,0.21349262
360,3.1169953
361,1.7933389
362,2.775406
363,3.2877884
364,2.5192144
365,0.7685745
366,1.1101621
367,1.280957
368,2.4338179
369,-0.17079413
370,3.9709666
371,-0.04269843
372,0.25619158
373,3.6720757
374,-0.17079413
375,2.0068328
376,2.2630239
377,0.5977802
378,3.8855693
379,1.5798464
380,-0.17079413
381,-0.17079413
382,1.1528612
383,0.21349262
384,-0.42698532
385,0.4269857
386,-0.12809536
387,0.7685745
388,0.512383
389,-0.12809536
390,0.25619158
391,3.714775
392,-0.0853968
393,0.512383
394,5.7216077
395,8.582411
396,0.29889014
397,3.9282677
398,-0.04269843
399,-0.46968392
400,0.7258757
401,0.25619158
402,1.2382579
403,4.7822385
404,0.68317693
405,3.373187
406,1.5371484
407,0.21349262
408,2.9035027
409,2.0495307
410,0.38428742
411,11.699404
412,16.609745
413,8.3689165
414,2.0068328
415,5.7643056
416,0.512383
417,2.4338179
418,1.7933389
419,7.0879626
420,0.93936837
421,0.55508125
422,-0.51238245
423,0.7258757
424,0.55508125
425,0.68317693
426,1.323655
427,0.98206717
428,0.3415887
429,0.8539715
430,0.08539713
431,-0.46968392
432,4.5687466
433,3.24509
434,0.46968454
435,0.4269857
436,1.964134
437,0.17079419
438,-0.25619105
439,66.56707
440,0.93936837
441,1.0247653
442,13.151161
443,-0.25619105
444,1.4090524
445,-0.17079413
446,-0.34158826
447,1.1101621
448,1.8360382
449,0.512383
450,0.5977802
451,9.479079
452,0.6404789
453,1.4090524
454,-0.42698532
455,2.9035027
456,0.3415887
457,-0.46968392
458,4.5687466
459,0.21349262
460,1.1101621
461,1.0247653
462,-0.34158826
463,0.512383
464,3.0742953
465,-0.17079413
466,2.8608038
467,0.3415887
468,0.8539715
469,0.08539713
470,13.791639
471,0.08539713
472,0.12809563
473,-0.29888976
474,1.323655
475,0.46968454
476,6.447483
477,2.6473112
478,1.5371484
479,0.5977802
480,1.5371484
481,0.0
482,1.5798464
483,0.7258757
484,3.373187
485,0.3415887
486,0.93936837
487,2.9462008
488,2.3057222
489,-0.29888976
490,1.4090524
491,1.0674645
492,1.3663533
493,3.2023923
494,0.6404789
495,0.512383
496,0.55508125
497,-0.59777963
498,0.7258757
499,3.330487
500,0.08539713
501,0.25619158
502,-0.59777963
503,0.512383
504,0.3415887
505,5.7643056
506,0.21349262
507,2.4338179
508,1.7506411
509,0.25619158
510,-0.17079413
511,12.0836935
512,4.7822385
513,-0.42698532
514,-0.04269843
515,-0.12809536
516,0.12809563
517,1.1101621
518,-0.64047813
519,0.25619158
520,2.3911185
521,0.98206717
522,1.8360382
523,2.5619125
524,-0.21349269
525,1.3663533
526,0.68317693
527,3.2023923
528,0.4269857
529,0.8112727
530,1.7079422
531,7.0879626
532,3.7574735
533,5.636209
534,0.38428742
535,0.25619158
536,0.08539713
537,0.12809563
538,1.5371484
539,1.1528612
540,2.0495307
541,0.512383
542,8.027329
543,2.8608038
544,5.3373203
545,1.8360382
546,1.323655
547,-0.17079413
