,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,216212.64,107980.0,59991.21,19420.98,722.09,61.5
1,14042.561,6655.0,24410.3,74.39,120.62,61.5
2,215523.84,99270.0,33262.71,19574.951,475.96,61.5
3,137497.92,79144.0,28503.48,14030.3,433.58,61.5
4,195572.16,89845.0,40990.62,23754.63,606.36,61.6
5,98225.12,75229.0,21220.18,5203.84,215.16,61.6
6,105462.56,42623.0,69552.92,24605.791,676.45,61.7
7,204000.16,106924.0,33499.72,21259.97,647.11,61.7
8,5635.84,5777.0,1730.0,294.1,55.42,61.8
9,83562.08,44501.0,38143.04,230.09,417.28,61.8
10,169728.16,90565.0,58356.36,25517.5,709.05,61.8
11,177582.72,97229.0,30096.81,15514.641,373.27,61.8
12,211136.8,110476.0,24271.9,15090.79,319.48,61.8
13,11090.24,11204.0,1813.04,287.18,-27.71,61.9
14,228466.56,80825.0,73438.5,46428.01,1201.3099,61.9
15,214018.56,78725.0,45450.56,13853.84,601.47,61.9
16,262143.0,135077.0,97809.01,7388.83,821.52,62.0
17,187660.48,85958.0,68217.36,8158.68,715.57,62.0
18,232540.0,106127.0,29243.92,16128.79,498.78,62.1
19,22979.041,22097.0,2513.69,709.3,-13.04,62.1
20,184690.23,93623.0,31086.371,25088.46,489.0,62.1
21,213368.95,82985.0,47308.582,26257.94,790.55,62.2
22,219046.23,78480.0,52704.45,15080.41,692.75,62.2
23,140266.56,83738.0,36195.06,10708.7,554.2,62.2
24,255867.36,108113.0,68639.484,65499.53,1118.18,62.3
25,182952.0,98032.0,25638.6,12236.29,405.87,62.3
26,226693.6,97484.0,46251.55,31274.94,973.11,62.4
27,130717.44,57750.0,76052.53,63170.95,1405.0599,62.4
28,76681.92,35951.0,66765.89,1821.6901,495.52,62.4
29,190877.12,92294.0,39444.0,20199.48,554.2,62.5
30,208318.88,89696.0,76898.5,45244.69,878.57,62.6
31,158877.6,93420.0,23183.73,10182.78,288.51,62.6
32,219467.36,108240.0,40345.332,15220.54,484.11,62.6
33,128801.12,78786.0,22235.69,19896.73,370.01,62.6
34,197200.64,69845.0,40748.42,25477.71,611.25,62.7
35,207520.33,101012.0,40552.93,25571.13,692.75,62.7
36,215003.05,109613.0,41194.76,17267.13,490.63,62.8
37,150765.44,74073.0,33863.02,31477.35,645.48,62.8
38,165463.2,73779.0,41985.37,25825.44,999.19,62.9
39,189431.2,99417.0,40760.53,19791.201,614.51,62.9
40,195399.69,103912.0,39046.1,11957.76,642.22,62.9
41,195412.0,97616.0,43642.71,17886.47,660.15,63.0
42,262143.0,97938.0,58153.95,38231.27,652.0,63.0
43,193178.72,83433.0,103614.89,12802.0,1307.26,63.1
44,100579.36,76557.0,14864.16,8072.18,192.34,63.2
45,212606.23,100003.0,49419.18,21536.77,392.83,63.2
46,184752.95,95770.0,33079.332,9655.13,451.51,63.2
47,230885.77,110333.0,45469.59,19476.34,699.27,63.3
48,78340.64,54768.0,14063.17,3873.47,193.97,63.3
49,150127.05,89276.0,16331.2,9817.75,275.47,63.3
50,177451.69,88855.0,55470.72,11872.99,645.48,63.3
51,182178.08,82012.0,48010.96,16082.08,614.51,63.3
52,224763.84,98651.0,19789.47,13509.57,288.51,63.4
53,258370.56,108469.0,66549.64,16620.11,818.26,63.4
54,163299.36,81784.0,78152.75,6790.25,816.63,63.4
55,205311.69,103825.0,47152.88,18865.65,484.11,63.4
56,239980.16,78337.0,66579.05,17692.71,803.59,63.5
57,234258.08,92288.0,78159.67,49936.45,865.52997,63.6
58,169805.44,92501.0,19926.14,11976.79,462.92,63.6
59,220542.56,97576.0,52728.67,19137.26,563.98,63.7
60,213102.4,108424.0,37893.92,38438.87,743.27997,63.7
61,201045.6,100016.0,37544.46,14656.561,733.5,63.8
62,6437.7603,6608.0,3626.08,-1.73,27.71,63.8
63,22374.24,21908.0,2963.49,1096.8201,9.78,63.9
64,205415.84,104000.0,33954.71,15753.38,461.29,63.9
65,198730.56,103112.0,24116.201,13184.33,251.02,63.9
66,143170.72,70931.0,62115.652,21349.93,787.29,63.9
67,202714.4,102913.0,41703.38,20254.84,430.32,64.0
68,262143.0,124857.0,49339.6,22474.43,790.55,64.0
69,204842.4,96509.0,35579.18,16952.27,469.44,64.2
70,29416.8,19412.0,6115.5503,1918.5701,65.2,64.2
71,262143.0,96025.0,79979.63,46353.62,852.49,64.3
72,210163.52,104564.0,42227.57,7881.88,400.98,64.3
73,244438.88,100027.0,47261.87,13523.41,575.39,64.4
74,130512.484,53673.0,45165.11,10181.05,283.62,64.4
75,178634.4,92684.0,25391.21,17154.68,555.83,64.5
76,148927.52,73030.0,50753.01,19863.86,581.91,64.6
77,228376.97,103108.0,26835.76,5968.5,234.72,64.6
78,148708.0,77417.0,40461.242,21149.25,497.15,64.6
79,122915.52,56876.0,53318.6,14902.22,653.63,64.8
80,6774.88,6559.0,792.34,332.16,26.08,64.8
81,169424.64,90889.0,27462.02,13068.42,210.27,64.8
82,244049.12,98107.0,96886.92,55380.76,1357.79,64.8
83,14509.6,7125.0,23732.14,128.02,73.35,64.9
84,167493.77,73657.0,45869.22,16208.37,503.67,64.9
85,196968.8,101185.0,37172.51,10009.78,396.09,64.9
86,205369.92,105932.0,49460.7,10753.68,498.78,65.0
87,214951.52,107150.0,43658.28,13599.53,511.82,65.1
88,58673.44,29236.0,36162.19,152.24,316.22,65.1
89,199133.77,107273.0,36508.19,13914.391,502.04,65.1
90,220550.4,104065.0,46298.26,14516.43,477.59,65.1
91,197037.12,100476.0,40935.26,20215.05,453.13998,65.1
92,224380.8,90685.0,38456.17,21590.4,593.32,65.2
93,92132.32,73697.0,16819.06,5679.59,140.18,65.2
94,178234.56,82528.0,34901.02,13118.59,464.55,65.3
95,201491.36,100999.0,34902.75,18938.31,513.45,65.3
96,194783.69,94732.0,58271.59,14826.101,503.67,65.3
97,28701.121,23196.0,13229.311,198.95,726.98,65.3
98,260944.33,112429.0,61567.242,20875.91,712.31,65.4
99,232400.0,95981.0,32762.74,19450.39,598.21,65.4
100,225528.8,102392.0,69032.19,17332.871,950.29,65.4
101,206298.4,89959.0,67336.79,17120.08,580.27997,65.5
102,262143.0,99787.0,56673.07,54053.85,808.48,65.6
103,216140.95,94777.0,36449.37,15329.53,498.78,65.6
104,212035.05,109989.0,50213.25,17889.93,498.78,65.6
105,186966.08,88175.0,52590.27,3790.43,658.52,65.7
106,15312.64,15029.0,717.95,1313.0701,-52.16,65.7
107,143665.77,86856.0,29413.46,9333.351,229.83,65.8
108,204114.4,99933.0,26133.38,17165.06,387.94,65.8
109,170964.64,93192.0,21401.83,13746.58,343.93,65.8
110,208188.95,111049.0,37361.082,9222.63,384.68,65.8
111,194234.88,100470.0,43585.62,16417.7,663.41,65.9
112,195450.08,101817.0,42417.87,13248.34,418.91,65.9
113,262143.0,116216.0,32003.27,11293.44,477.59,66.0
114,187024.33,77145.0,54237.23,35835.22,1026.9,66.0
115,182978.88,99777.0,38087.68,12890.23,314.59,66.0
116,18684.96,14033.0,10603.17,105.53,58.68,66.0
117,207091.36,98489.0,66755.51,19659.72,689.49,66.1
118,168482.72,101821.0,26308.11,16125.33,316.22,66.1
119,262143.0,101380.0,68302.13,23154.32,780.77,66.2
120,164342.08,97707.0,35027.31,10622.2,446.62,66.2
121,206090.08,95424.0,29219.701,21460.65,427.06,66.3
122,201871.05,102137.0,47685.72,6677.8003,616.14,66.4
123,227432.8,106288.0,47206.51,20241.0,438.47,66.4
124,213074.4,105751.0,34039.48,18507.541,381.42,66.4
125,134485.12,72255.0,23339.43,7971.84,125.51,66.5
126,166524.95,88708.0,22690.68,18832.78,288.51,66.5
127,169895.05,84720.0,34098.3,14514.7,378.16,66.5
128,202630.4,92573.0,44241.29,13362.5205,505.3,66.6
129,253926.4,98066.0,63821.43,25465.6,669.93,66.6
130,146901.44,76969.0,36733.09,10113.58,428.69,66.6
131,261829.12,92189.0,49003.98,22263.371,519.97,66.7
132,177364.33,95293.0,31186.71,13033.82,293.4,66.7
133,230380.64,112477.0,50502.16,17588.91,590.06,66.7
134,180218.08,93348.0,48367.34,25856.58,528.12,66.8
135,140069.44,71461.0,44827.76,16488.63,593.32,66.8
136,212994.88,101196.0,31330.3,12355.66,464.55,66.8
137,262143.0,115177.0,64855.973,16194.53,495.52,66.9
138,187242.72,91928.0,28051.951,12272.62,148.33,66.9
139,262143.0,110688.0,51695.86,29882.291,860.64,66.9
140,212181.77,107445.0,35205.5,20756.541,560.72,66.9
141,189076.16,89273.0,35535.93,12770.86,441.73,66.9
142,179067.84,93432.0,49151.03,21325.71,611.25,67.0
143,217919.52,107962.0,48898.45,10343.67,655.26,67.0
144,147902.72,48265.0,31380.47,4361.33,340.67,67.0
145,222948.33,101488.0,44967.89,21242.67,423.8,67.1
146,206296.16,93113.0,70672.234,25008.88,818.26,67.2
147,262143.0,108250.0,29844.23,12815.84,555.83,67.3
148,224977.77,105213.0,49841.3,13303.7,435.21,67.3
149,26398.4,18925.0,4158.92,1269.8201,35.86,67.3
150,243759.05,117348.0,54366.98,15275.9,930.73,67.3
151,166292.0,88943.0,33100.09,13713.71,443.36,67.4
152,184625.28,91779.0,53187.12,12291.65,376.53,67.4
153,262143.0,97381.0,61835.39,26109.16,828.04,67.4
154,5250.56,5009.0,34587.89,10.38,94.54,67.4
155,251540.8,111004.0,47876.02,7923.4,441.73,67.6
156,147860.16,63449.0,96578.984,10854.0205,1349.64,67.6
157,180958.4,94486.0,33134.69,12103.08,275.47,67.6
158,243915.84,108581.0,52856.69,24552.16,378.16,67.6
159,208404.0,87744.0,50189.03,27904.9,534.64,67.6
160,207219.05,90075.0,53733.8,19661.451,899.76,67.6
161,262143.0,103444.0,36335.19,13720.63,407.5,67.7
162,227305.12,103314.0,48232.402,20761.73,738.39,67.8
163,190131.2,90886.0,24694.02,11234.62,329.26,67.8
164,199280.48,87645.0,44550.96,12416.21,484.11,67.8
165,262143.0,100324.0,60037.92,25258.0,766.1,67.8
166,260505.28,109557.0,69419.71,21974.46,642.22,67.9
167,247031.69,86014.0,59143.51,20739.24,647.11,67.9
168,187187.84,78048.0,54517.492,21469.3,735.13,67.9
169,195774.88,89108.0,46312.1,27152.35,635.7,67.9
170,181517.28,103112.0,34183.07,11648.09,402.61,68.0
171,175138.88,92384.0,38956.14,9649.94,453.13998,68.0
172,221409.44,103484.0,41125.56,12193.04,474.33,68.0
173,234754.23,90749.0,53081.59,17865.71,645.48,68.0
174,163633.12,87433.0,42371.16,15455.82,405.87,68.0
175,262143.0,132580.0,83626.47,33382.082,886.72,68.1
176,11827.2,8607.0,4499.73,167.81,699.27,68.1
177,259445.77,108751.0,46639.07,23849.78,785.66,68.2
178,116067.84,63240.0,43319.2,17955.67,594.95,68.2
179,196497.28,100613.0,25211.291,10675.83,348.82,68.2
180,173869.92,90225.0,36131.05,11234.62,326.0,68.3
181,247951.2,105980.0,49924.34,22055.77,681.34,68.3
182,240367.69,101428.0,39852.28,19993.61,542.79,68.3
183,169753.92,87973.0,41966.34,16123.601,537.9,68.3
184,231020.16,112517.0,55458.61,12731.07,699.27,68.4
185,243208.0,107579.0,51401.76,15680.72,568.87,68.4
186,222607.84,105545.0,50230.55,23259.85,650.37,68.4
187,132392.95,72589.0,15374.51,10445.74,174.41,68.4
188,262143.0,95789.0,82436.234,38584.19,1250.21,68.4
189,244481.44,92516.0,52548.75,18760.121,505.3,68.5
190,240912.0,110264.0,52901.67,16173.7705,601.47,68.5
191,212688.0,99503.0,48424.43,11841.851,563.98,68.5
192,262143.0,119261.0,148478.98,43243.082,1453.96,68.6
193,63773.92,42885.0,9357.57,-8.65,89.65,68.6
194,188828.64,102029.0,33328.45,9568.63,339.04,68.6
195,210558.88,92063.0,32643.371,14995.641,285.25,68.6
196,228193.28,112490.0,30671.17,19043.84,518.34,68.6
197,216218.23,90889.0,50374.14,28536.35,735.13,68.6
198,171756.48,72838.0,73180.734,67207.04,1039.94,68.7
199,190814.4,98168.0,26894.58,17521.44,353.71,68.7
200,262143.0,111592.0,54019.25,34345.69,585.17,68.7
201,207945.92,103445.0,47452.17,13796.75,355.34,68.7
202,174041.28,96932.0,16742.94,9053.09,156.48,68.8
203,198205.28,99884.0,38980.36,13210.28,402.61,68.8
204,159540.64,76180.0,37200.19,12995.76,414.02,68.8
205,244135.36,104909.0,50891.41,20898.4,528.12,68.8
206,6599.04,5976.0,806.18,380.6,8.15,68.9
207,262143.0,112971.0,60778.36,18282.64,1043.2,68.9
208,163247.84,88096.0,34812.79,11075.46,363.49,69.0
209,176434.72,99613.0,34925.242,11416.2705,493.88998,69.1
210,244217.12,94204.0,72391.85,31046.58,925.84,69.1
211,212334.08,106292.0,48983.22,9032.33,691.12,69.1
212,162168.16,91452.0,25752.781,9143.05,324.37,69.1
213,194246.08,98863.0,47346.64,11006.26,533.01,69.1
214,156392.33,87312.0,23773.66,6935.5703,446.62,69.1
215,209146.56,105274.0,49128.54,21116.38,599.84,69.2
216,202967.52,93384.0,28778.55,15917.73,270.58,69.2
217,209024.48,88109.0,45263.72,13622.0205,479.22,69.2
218,21096.32,8327.0,71070.13,50.170002,415.65,69.2
219,262143.0,87669.0,262143.0,12336.63,4934.01,69.2
220,262143.0,93881.0,87024.19,40165.41,1207.83,69.2
221,212824.64,94816.0,75094.11,15653.04,811.74,69.3
222,192980.48,98100.0,45225.66,12556.34,772.62,69.4
223,162827.84,88285.0,41589.2,13827.891,451.51,69.4
224,187365.92,100532.0,27783.8,9783.15,407.5,69.5
225,262143.0,99797.0,77952.07,53778.78,1238.8,69.5
226,214816.0,99725.0,68435.34,25500.201,627.55,69.6
227,192477.6,103621.0,24489.88,20133.74,459.66,69.6
228,215389.44,92979.0,38852.34,17462.621,594.95,69.6
229,206071.05,80274.0,69547.734,28309.72,839.45,69.6
230,15916.32,15767.0,3736.8,380.6,-17.93,69.6
231,218458.23,80323.0,60899.46,17270.59,581.91,69.7
232,114005.92,66405.0,35937.29,8518.5205,428.69,69.7
233,149804.48,80641.0,28041.57,15009.48,474.33,69.7
234,191996.0,99253.0,39677.55,12777.78,254.28,69.7
235,262143.0,104205.0,84406.7,28854.67,844.34,69.7
236,8494.08,7405.0,4804.21,27.68,153.22,69.8
237,262143.0,116544.0,44059.64,12717.23,717.2,69.8
238,162515.36,98460.0,21815.3,7390.56,180.93,69.8
239,226179.52,97116.0,55730.22,15704.94,472.7,69.8
240,193636.8,102596.0,33023.97,17613.13,220.05,69.8
241,227814.72,99416.0,47568.082,23562.6,638.96,69.9
242,191907.52,102077.0,27567.55,20640.63,311.33,69.9
243,234633.28,102745.0,57342.582,12097.89,813.37,69.9
244,238480.48,100785.0,53437.97,20393.24,694.38,69.9
245,173099.36,82037.0,45542.25,16879.61,560.72,70.0
246,262143.0,96191.0,44440.242,26095.32,632.44,70.0
247,168107.52,95657.0,22863.68,11431.84,308.07,70.0
248,178710.56,79636.0,32069.01,17094.13,329.26,70.0
249,186565.12,86720.0,44251.67,16189.34,492.26,70.0
250,247439.36,110560.0,42692.94,13141.08,550.94,70.1
251,190528.8,92728.0,39378.26,10307.34,417.28,70.1
252,262143.0,110009.0,49417.45,24955.25,603.1,70.1
253,181522.88,101833.0,19694.32,6824.85,213.53,70.1
254,262143.0,109888.0,55719.84,26446.51,845.97,70.1
255,253893.92,96280.0,63319.73,21375.88,798.7,70.1
256,262143.0,108748.0,42251.79,22109.4,749.8,70.1
257,262143.0,117814.0,51476.152,16547.45,578.65,70.2
258,174651.69,87677.0,40386.85,20289.44,505.3,70.2
259,256547.2,107492.0,45633.94,20675.23,746.54,70.2
260,249531.52,103228.0,66217.484,21796.27,699.27,70.2
261,174320.16,95738.0,35160.52,10139.53,484.11,70.2
262,250064.64,123430.0,58261.21,38774.492,836.19,70.3
263,262143.0,109709.0,114226.71,40025.28,1584.36,70.3
264,225264.48,101986.0,44154.79,16618.38,788.92,70.3
265,262143.0,94166.0,45959.18,22425.99,604.73,70.4
266,177740.64,95258.0,31195.36,11840.12,479.22,70.4
267,214739.84,105631.0,40828.0,16941.89,348.82,70.4
268,224900.48,111212.0,59838.97,16151.28,462.92,70.4
269,187757.92,102744.0,49426.1,13128.97,611.25,70.5
270,262143.0,113195.0,44744.72,25501.93,692.75,70.5
271,158698.4,89565.0,25258.0,7376.72,242.87,70.6
272,208300.95,99228.0,44312.22,49581.8,1064.39,70.6
273,127444.8,73065.0,30108.92,20855.15,314.59,70.7
274,195515.05,100826.0,35016.93,9589.39,422.17,70.8
275,236470.08,112068.0,41798.53,17005.9,718.83,70.8
276,166342.4,87974.0,38968.25,14218.87,485.74,70.9
277,178260.33,100891.0,33100.09,12585.75,352.08,70.9
278,213122.56,106229.0,40080.64,26337.52,555.83,70.9
279,163381.12,87025.0,26821.92,8321.3,356.97,71.0
280,180921.44,82908.0,38141.31,20559.32,638.96,71.0
281,213464.16,98432.0,25700.88,9847.16,381.42,71.0
282,19744.48,16408.0,1601.98,750.82,60.31,71.0
283,127401.12,71664.0,24081.6,10796.93,339.04,71.1
284,262143.0,109732.0,96762.36,29070.92,1359.42,71.1
285,163147.05,86193.0,39404.21,19279.121,593.32,71.2
286,20269.76,9164.0,20196.02,114.18,224.94,71.2
287,235628.97,103965.0,38668.96,13179.141,441.73,71.3
288,131542.88,85405.0,45770.61,9829.86,381.42,71.4
289,234528.0,107644.0,58238.72,21872.39,790.55,71.4
290,226885.12,102645.0,51176.86,11390.32,482.48,71.5
291,197906.23,98785.0,38006.37,18839.701,588.43,71.7
292,29088.64,27367.0,2212.67,1434.17,52.16,71.7
293,257722.08,91109.0,40040.85,18600.96,640.59,71.8
294,5685.12,5673.0,1555.27,0.0,74.98,71.8
295,180673.92,98685.0,28183.43,10914.57,275.47,72.0
296,6939.52,6068.0,1043.1901,591.66003,-22.82,72.1
297,197693.44,93189.0,58745.61,48234.13,1225.76,72.1
298,16490.88,15312.0,1875.3201,536.3,21.19,72.1
299,262143.0,107616.0,54683.57,19401.951,627.55,72.2
300,190284.64,95429.0,34952.92,14070.09,347.19,72.3
301,262143.0,107426.0,33108.742,18993.67,741.65,72.4
302,245219.52,108773.0,34619.03,16076.891,423.8,72.5
303,18683.84,6193.0,40078.91,133.21,231.46,72.5
304,230433.28,97053.0,31198.82,20656.201,456.4,72.5
305,249961.6,103299.0,27981.02,24768.41,400.98,72.6
306,234289.44,105724.0,40298.62,23681.97,616.14,72.7
307,159564.16,89293.0,24752.84,14417.82,438.47,72.7
308,202913.77,99572.0,28723.19,3838.87,321.11,72.8
309,192881.92,99359.0,32286.99,10193.16,448.25,72.9
