,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,172468.8,89713.0,31652.08,15128.851,213.53,62.0
1,258490.4,80715.0,90100.13,45741.2,598.21,62.1
2,131048.96,61296.0,43137.55,30281.92,226.56999,62.2
3,165943.69,89368.0,20424.38,12227.64,118.99,62.2
4,177922.08,95723.0,22498.65,14538.92,171.15,62.2
5,185523.52,95893.0,31432.371,16398.67,296.66,62.2
6,172715.2,89008.0,38807.36,14480.101,207.01,62.3
7,210909.44,100052.0,41962.88,8181.17,255.91,62.3
8,29858.08,14405.0,14826.101,188.57,192.34,62.3
9,262143.0,99868.0,51223.57,29411.73,462.92,62.3
10,219983.69,99968.0,34546.37,24014.13,153.22,62.4
11,262143.0,105313.0,37734.76,17021.47,321.11,62.4
12,212392.33,75560.0,43450.68,21735.72,286.88,62.4
13,160407.52,77189.0,76697.82,29292.36,704.16,62.5
14,169993.6,94425.0,27050.281,7482.25,215.16,62.5
15,220419.36,99733.0,33423.6,31717.82,286.88,62.5
16,199088.95,103777.0,26828.84,18107.91,207.01,62.6
17,149363.2,86757.0,20756.541,22240.88,158.11,62.7
18,198589.44,101334.0,24104.09,19135.53,145.06999,62.7
19,245603.69,102109.0,51813.5,59928.93,519.97,62.8
20,118731.2,75484.0,26939.56,13867.68,207.01,62.8
21,187558.56,89952.0,43023.37,20773.84,321.11,62.9
22,142786.56,84533.0,19009.24,12495.79,140.18,62.9
23,135282.56,78460.0,35539.39,10405.95,304.81,62.9
24,139515.05,84757.0,22585.15,9720.87,138.55,63.0
25,163176.16,95332.0,24820.31,10464.7705,151.59,63.1
26,209769.28,103829.0,31992.89,5755.71,231.46,63.1
27,147641.77,92373.0,22154.38,10167.21,259.17,63.2
28,153960.8,86384.0,26280.43,8947.561,145.06999,63.2
29,149405.77,89681.0,22303.16,12724.15,122.25,63.2
30,168095.2,82380.0,36106.832,32453.07,290.13998,63.3
31,216978.72,98028.0,39696.582,20106.06,280.36,63.3
