,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,149980.33,80249.0,47633.82,9440.61,213.53,53.3
1,215343.52,103388.0,32861.35,15172.101,216.79,53.4
2,236027.69,108258.0,57826.98,23140.48,251.02,53.4
3,262143.0,115071.0,64714.11,11412.811,363.49,53.4
4,181417.6,100457.0,17296.541,11151.58,161.37,53.6
5,94310.72,36474.0,28539.81,164.35,280.36,53.6
6,183320.48,101773.0,21645.76,11345.34,86.39,53.6
7,157560.48,89817.0,22159.57,19471.15,200.49,53.6
8,150483.2,90076.0,28550.19,14229.25,154.85,53.7
9,24449.6,22896.0,6018.67,444.61002,474.33,53.7
10,214197.77,97923.0,40289.97,21152.71,229.83,53.7
11,224861.28,103280.0,64279.88,30555.26,309.7,53.7
12,200082.4,100975.0,36394.01,18976.371,290.13998,53.8
13,175717.92,101385.0,31802.59,12274.351,88.02,53.8
14,137219.05,71829.0,58467.082,25238.97,360.23,53.9
15,231256.48,98107.0,59743.82,18685.73,365.12,53.9
16,262143.0,112332.0,56925.652,25853.121,295.03,54.0
17,178174.08,103373.0,28551.92,7122.41,140.18,54.0
18,209224.95,96100.0,41943.85,21356.85,277.1,54.1
19,181328.0,91776.0,42547.62,20052.43,205.38,54.1
20,195526.23,101848.0,28643.61,13170.49,197.23,54.1
21,34630.4,22118.0,2328.58,41.52,24.45,54.2
22,190019.2,106561.0,28932.52,18367.41,195.6,54.2
23,9689.12,7548.0,13454.21,39.79,50.53,54.3
24,244341.44,95140.0,55503.59,23673.32,306.44,54.3
25,166489.12,92805.0,32027.49,7911.29,19.56,54.3
26,167902.56,87186.0,30944.51,6994.39,158.11,54.3
27,220020.64,102761.0,46507.59,21036.8,270.58,54.4
28,191317.28,103193.0,31453.13,15853.72,229.83,54.4
29,35174.72,27819.0,5494.48,-15.57,70.09,54.4
30,262143.0,93329.0,55901.492,24503.72,534.64,54.4
31,185797.92,96897.0,35063.64,17571.61,176.04,54.5
32,204799.84,99908.0,50493.51,19652.8,236.35,54.6
33,241383.52,111324.0,44606.32,21586.94,257.54,54.6
34,109260.48,66432.0,38937.11,25501.93,210.27,54.6
35,185112.48,96660.0,28109.041,18106.18,185.81999,54.6
36,191023.84,96302.0,36376.71,13564.93,216.79,54.6
37,180401.77,98464.0,38585.92,22337.76,203.75,54.7
38,159186.72,82085.0,54666.27,34063.7,290.13998,54.7
39,46421.76,22853.0,35570.53,463.64,326.0,54.7
40,136391.36,84285.0,23704.46,8705.36,117.36,54.7
41,257668.33,101281.0,47777.41,22723.55,335.78,54.7
42,64738.242,44312.0,28641.88,211.06,251.02,54.8
43,168045.92,91596.0,27839.16,13111.67,148.33,54.8
