,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,262143.0,105851.0,84998.36,38720.86,3299.1199,51.8
1,58587.2,51851.0,4506.65,6966.71,311.33,51.8
2,208509.28,98619.0,27358.22,13168.76,1039.94,51.9
3,169490.72,93857.0,31660.73,12578.83,1281.18,52.0
4,258750.23,94094.0,74990.31,22029.82,3458.86,52.0
5,168294.56,91292.0,25313.36,11239.811,1348.01,52.0
6,7182.56,7197.0,2591.54,169.54001,96.17,52.0
7,172252.64,74968.0,37073.902,22431.18,1959.26,52.0
8,5234.88,5468.0,2313.01,48.440002,-11.41,52.1
9,210319.2,105676.0,24543.51,16768.89,1422.99,52.1
10,180365.92,99953.0,29527.64,10312.53,1066.02,52.1
11,218858.08,101405.0,35833.492,16372.72,2189.09,52.1
12,215640.33,105046.0,42660.07,16647.791,1411.58,52.2
13,220678.08,99305.0,20157.96,8814.35,1264.88,52.2
14,147106.4,91718.0,26960.32,13622.0205,1457.22,52.2
15,225079.69,109875.0,52685.42,22346.41,3004.09,52.3
16,158301.92,95821.0,41016.57,14689.43,2066.84,52.3
17,83984.32,40084.0,43365.91,512.08,1186.64,52.3
18,33237.12,11793.0,26655.84,228.36,1431.14,52.3
19,157834.88,86995.0,34819.71,5349.16,1457.22,52.4
20,177947.84,97353.0,29576.08,8771.1,704.16,52.4
21,78266.72,47969.0,9492.51,2781.84,195.6,52.5
22,200071.2,104865.0,32909.79,8906.04,1199.68,52.5
23,119427.84,74575.0,22718.36,5319.75,438.47,52.5
24,209241.77,100532.0,35119.0,23228.71,1361.05,52.5
25,193064.48,94759.0,27714.6,10402.49,562.35,52.6
26,55180.16,48867.0,6823.12,467.1,154.85,52.6
27,167231.69,96150.0,16552.64,10596.25,885.09,52.6
28,192627.69,102789.0,30492.98,13045.93,1380.61,52.6
29,183025.92,91204.0,40277.86,12201.69,1613.7,52.6
30,249081.28,113169.0,26666.22,16326.01,1788.11,52.6
31,220268.16,97452.0,36904.36,28090.01,2647.1199,52.7
32,7449.12,7025.0,8002.98,81.31,102.69,52.7
33,255720.64,102441.0,89236.86,35260.86,4467.83,52.7
34,101392.48,58949.0,31300.89,197.22,1162.19,52.8
35,227047.52,94670.0,53579.832,21104.27,2013.05,52.8
36,225506.4,107026.0,27922.201,12013.12,1129.59,52.8
37,262143.0,111468.0,48521.31,24922.38,2288.52,52.8
38,161913.92,91724.0,26827.11,10597.98,1215.98,52.8
39,253254.4,107587.0,34551.56,10189.7,1181.75,52.8
40,249183.2,112294.0,67426.75,9712.22,1532.2,52.9
41,149412.48,94178.0,22483.08,11310.74,813.37,52.9
42,255221.12,113499.0,45101.1,17770.56,1618.59,52.9
43,166623.52,94419.0,30484.33,10002.86,1198.05,53.0
