,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,262143.0,108229.0,54024.44,35843.87,1297.48,61.8
1,179721.92,95376.0,31615.75,16324.28,549.31,61.9
2,167754.72,93043.0,41827.94,21000.47,585.17,61.9
3,197182.72,90363.0,35006.55,23854.97,733.5,61.9
4,63268.8,27723.0,21055.83,245.66,541.16,61.9
5,13459.04,12142.0,62527.39,-36.33,166.26,61.9
6,262143.0,95380.0,83809.85,15627.09,1378.98,61.9
7,154444.64,83497.0,54776.992,22419.07,1158.93,61.9
8,190120.0,96544.0,37025.46,19493.64,989.41,61.9
9,242688.33,101160.0,40449.13,21645.76,870.42,62.0
10,260564.64,99984.0,43696.34,34347.42,1103.51,62.0
11,201700.8,95873.0,52924.16,20713.291,909.54,62.1
12,262143.0,101064.0,35944.21,21640.57,769.36,62.1
13,6202.56,5989.0,2548.29,12.110001,19.56,62.1
14,178245.77,98160.0,20457.25,10613.55,471.07,62.1
15,164159.52,91921.0,47040.43,6055.0,785.66,62.1
16,182329.28,88445.0,49048.96,24688.83,660.15,62.2
17,229930.4,115265.0,56290.742,22209.74,784.02997,62.2
18,233475.2,103888.0,38862.72,20344.8,1013.86,62.2
19,144864.16,85745.0,17893.39,12045.99,431.95,62.2
20,182714.56,90847.0,29062.27,14537.19,888.35,62.2
21,262143.0,110721.0,51303.152,49881.09,1062.76,62.3
22,229732.16,100048.0,55216.41,26373.85,912.8,62.4
23,34811.84,19446.0,2878.72,83.04,44.01,62.4
24,187549.6,104312.0,32899.41,11789.95,682.97,62.5
25,123987.36,15148.0,218512.84,887.49,1222.5,62.5
26,160056.95,87633.0,25597.08,15461.01,503.67,62.6
27,214998.56,104427.0,48715.07,14291.53,616.14,62.6
28,167500.48,83762.0,46533.54,9411.2,834.56,62.7
29,59290.56,31020.0,42156.64,237.01001,753.06,62.7
30,50952.16,35701.0,16768.89,57.09,335.78,62.8
31,198779.84,100912.0,32453.07,19199.541,661.77997,62.8
32,15331.68,11273.0,2994.6301,55.36,47.27,62.8
33,205850.4,104069.0,41597.85,12566.72,601.47,62.8
34,115103.52,70263.0,18815.48,8968.32,373.27,62.9
35,11887.68,10384.0,882.3,1408.22,-27.71,62.9
36,205276.95,101449.0,38376.59,16666.82,933.99,62.9
37,169290.23,94763.0,20941.65,12672.25,394.46,63.0
38,151581.92,84585.0,14621.96,15258.601,549.31,63.0
39,185588.48,98082.0,37451.04,11725.94,673.19,63.1
40,202640.48,96292.0,47856.992,21398.371,831.3,63.1
41,212866.08,99032.0,40343.6,20953.76,816.63,63.2
42,162899.52,93009.0,20017.83,13801.94,676.45,63.2
43,65898.56,38168.0,23102.42,340.81,1007.34,63.3
44,90340.32,61005.0,22429.451,10646.42,466.18,63.3
45,177759.69,99601.0,30082.97,21484.871,492.26,63.3
46,194695.2,100308.0,20709.83,14729.22,684.6,63.3
47,191274.72,95064.0,65304.04,9767.58,744.91,63.4
48,262143.0,119400.0,68725.984,40525.25,1647.93,63.5
49,6530.72,6292.0,1736.92,916.9,-14.67,63.5
50,183457.12,95773.0,24719.97,16376.181,492.26,63.5
51,229285.28,106156.0,51438.09,18867.38,912.8,63.6
52,191541.28,94407.0,19671.83,19350.05,590.06,63.6
53,134102.08,79781.0,16573.4,15168.641,472.7,63.7
54,197052.8,87697.0,32063.82,16282.76,655.26,63.7
55,25413.92,16398.0,10860.94,34.6,14.67,63.7
56,206483.2,105872.0,43388.402,11677.5,774.25,63.8
57,138266.23,80147.0,16450.57,6485.77,418.91,63.8
58,192570.56,95620.0,33420.14,8186.36,492.26,63.9
59,159608.95,86809.0,19320.64,14796.69,410.76,64.0
60,127547.84,65905.0,38018.48,347.73,475.96,64.0
61,121701.44,70653.0,29032.86,14794.96,709.05,64.0
62,196360.64,94505.0,29451.52,21242.67,756.32,64.1
63,152559.69,92356.0,18870.84,9916.36,400.98,64.1
64,164319.69,95399.0,34304.17,5407.98,700.9,64.1
65,175464.8,93349.0,36200.25,15369.32,694.38,64.2
66,228250.4,103340.0,53207.88,20756.541,1012.23,64.2
67,215523.84,108648.0,31133.08,17722.121,888.35,64.3
68,149432.64,86725.0,32709.111,4254.07,575.39,64.4
69,207081.28,97029.0,39973.38,17630.43,524.86,64.5
70,39014.082,24697.0,5347.43,24.220001,112.47,64.5
71,89775.84,52184.0,36956.26,3259.32,645.48,64.6
72,13672.96,12389.0,560.52,1627.93,16.3,64.6
73,96075.84,65400.0,21372.42,12879.851,366.75,64.7
74,156638.72,90292.0,29183.371,9333.351,749.8,64.7
75,166336.8,95053.0,37278.04,11942.19,528.12,64.7
76,194334.56,95357.0,41291.64,21144.06,929.1,64.8
77,201966.23,92260.0,28918.68,16836.36,969.85,64.8
78,169350.72,95009.0,34689.96,21474.49,753.06,64.9
79,212058.56,96128.0,46031.84,23528.0,785.66,64.9
80,45991.68,29178.0,10553.0,60.55,45.64,65.0
81,142769.77,88509.0,37207.11,17782.67,405.87,65.0
82,180493.6,93473.0,51272.01,3892.5,741.65,65.0
83,9722.72,9331.0,3626.08,43.25,102.69,65.0
84,170916.48,98924.0,35612.05,11957.76,652.0,65.1
85,180629.12,97232.0,33153.72,7712.34,950.29,65.1
86,148452.64,87690.0,31029.281,14720.57,627.55,65.1
87,169615.05,101117.0,26564.15,15627.09,458.03,65.1
88,18511.36,5953.0,29515.531,50.170002,272.21,65.2
89,205581.6,98577.0,50362.03,21853.36,862.27,65.2
90,262143.0,113713.0,72883.17,44049.26,1695.2,65.2
91,151986.23,87973.0,22524.6,16746.4,622.66,65.3
92,213607.52,96854.0,37838.56,3494.6,787.29,65.3
93,5057.92,5526.0,1015.51,493.05002,-53.79,65.3
94,183244.33,102161.0,32657.21,15336.45,733.5,65.3
95,130463.2,81185.0,34248.81,4044.74,686.23,65.4
96,238988.97,106802.0,49621.59,26813.27,933.99,65.4
97,150128.16,81757.0,37511.59,28295.88,684.6,65.4
98,262143.0,116628.0,56840.88,24187.13,1168.71,65.5
99,225911.84,103689.0,36378.44,15640.93,728.61,65.5
100,188464.64,100764.0,33451.28,19102.66,515.08,65.5
101,254410.23,112957.0,53718.23,18061.201,875.31,65.6
102,259021.28,102848.0,57662.63,14620.23,1222.5,65.6
103,169668.8,90556.0,27811.48,8561.7705,555.83,65.7
104,246970.08,125949.0,65783.25,30255.97,1481.67,65.7
105,113756.164,70504.0,37897.38,17284.43,705.79,65.7
106,243666.08,96058.0,69781.28,12215.53,1354.53,65.8
107,213474.23,101632.0,31856.22,18860.46,722.09,65.8
108,202601.28,102177.0,41400.63,24745.92,875.31,65.9
109,198832.48,108336.0,49765.18,26219.88,811.74,65.9
110,198191.84,103792.0,41215.52,15454.09,590.06,65.9
111,229932.64,107842.0,40234.61,17327.68,710.68,65.9
112,167860.0,88041.0,42514.75,22026.36,880.2,65.9
113,206838.23,104400.0,43353.8,15957.5205,764.47,66.0
114,200164.16,98508.0,54415.42,30358.041,1219.24,66.0
115,31281.6,21078.0,9795.26,136.67,332.52,66.1
116,202832.0,86452.0,96215.68,47080.22,1344.75,66.1
117,180240.48,89473.0,36079.152,21874.121,811.74,66.1
118,188184.64,94941.0,45109.75,20033.4,829.67,66.2
119,172193.28,98188.0,44542.31,8800.51,629.18,66.2
120,254317.28,79935.0,66521.96,27785.531,1626.74,66.2
121,176992.48,97576.0,33389.0,18900.25,510.19,66.2
122,157519.05,93816.0,24489.88,12983.65,360.23,66.2
123,186098.08,91422.0,37807.42,6833.5,821.52,66.3
124,202097.28,99344.0,47164.992,15905.62,725.35,66.3
125,198987.05,105120.0,21853.36,17184.09,479.22,66.4
