,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,185917.77,100588.0,16803.49,10070.33,671.56,50.7
1,253192.8,112241.0,40035.66,15260.33,1925.03,50.7
2,262143.0,96454.0,125950.92,78996.99,6456.43,50.8
3,157321.92,70007.0,27614.26,12905.8,1541.98,50.8
4,241965.92,111063.0,46175.43,11994.09,2004.9,50.8
5,160280.95,73119.0,31344.14,18391.63,1688.68,50.9
6,191139.2,89545.0,68457.83,23896.49,2270.59,50.9
7,192610.88,108449.0,30150.44,9923.28,1595.77,50.9
8,143584.0,72088.0,48156.28,15051.0,1753.88,51.0
9,213086.72,99377.0,39898.992,16646.06,1625.11,51.0
10,106000.164,54709.0,34347.42,301.02,1093.73,51.0
11,198675.69,91080.0,29122.82,12196.5,904.65,51.1
12,218597.12,105300.0,49213.31,18749.74,2647.1199,51.1
13,122392.484,56491.0,45625.29,456.72,1682.16,51.2
14,142824.64,69219.0,33745.38,9281.45,1246.95,51.2
15,198642.08,93755.0,28788.93,14464.53,1007.34,51.2
16,206903.2,80967.0,47467.742,19256.63,2308.08,51.2
17,262143.0,104274.0,61107.062,22823.89,3008.98,51.2
18,222984.16,113225.0,55515.7,33523.94,2692.76,51.3
19,229615.69,105289.0,36494.35,22938.07,2270.59,51.3
20,101436.164,50400.0,46929.71,15445.44,2968.23,51.4
21,229156.48,108844.0,42324.45,13338.3,1581.1,51.4
22,180722.08,102600.0,24264.98,17293.08,1219.24,51.4
23,157283.84,89864.0,20908.78,14137.561,1437.66,51.5
24,188289.92,102339.0,32091.5,22297.97,2339.05,51.5
25,207600.95,90213.0,42227.57,7335.2,1348.01,51.5
26,186908.95,106032.0,27211.17,12338.36,1268.14,51.5
27,186222.4,100345.0,34892.37,12808.92,1398.54,51.6
28,210869.12,95991.0,30224.83,15826.04,1517.53,51.6
29,189308.0,96541.0,33947.79,15659.96,1597.4,51.6
30,191408.0,80217.0,37198.46,16350.23,1514.27,51.7
31,262143.0,101472.0,54906.742,27043.36,2643.86,51.7
32,8402.24,5116.0,2672.85,709.3,76.61,51.7
33,196219.52,92933.0,41528.652,18914.09,1416.47,51.7
34,262143.0,116176.0,61809.44,28929.06,3667.5,51.8
35,143062.08,83017.0,31338.951,13319.2705,1043.2,51.9
36,116991.84,58727.0,29903.05,12580.561,1206.2,51.9
37,199401.44,96461.0,35658.76,13009.601,924.21,52.0
38,213245.77,106798.0,50884.492,16543.99,1858.2,52.0
39,127114.4,74333.0,31537.9,12435.24,1457.22,52.0
40,247952.33,107784.0,32051.71,19118.23,1504.49,52.0
41,259832.16,101896.0,42284.66,14480.101,1607.18,52.1
42,172201.12,96536.0,32823.29,11120.44,2397.73,52.1
43,231730.23,92252.0,27652.32,22920.77,1998.38,52.2
44,25220.16,19328.0,2319.93,20.76,3.26,52.2
45,153324.64,88312.0,38470.01,12058.101,1647.93,52.3
46,177779.84,99169.0,31095.02,18047.36,1290.96,52.3
47,195498.23,88217.0,33018.78,11229.43,2035.87,52.3
48,170915.36,94469.0,35549.77,8758.99,1422.99,52.3
49,253691.2,108079.0,48436.54,22474.43,2696.02,52.4
50,222463.36,99869.0,66468.33,21163.09,3436.04,52.4
51,215932.64,101120.0,40374.742,11298.63,1204.57,52.4
52,217940.8,99253.0,29280.25,21924.291,1605.55,52.4
53,188153.28,76585.0,56117.742,21432.97,2414.03,52.5
54,244959.69,104836.0,67181.09,31027.55,2870.43,52.5
55,204350.72,97508.0,49894.93,14909.141,1674.01,52.5
56,262143.0,98466.0,71288.11,28949.82,3336.61,52.6
57,13820.8,6025.0,38208.78,141.86,141.81,52.6
58,153927.2,88016.0,50000.46,19133.8,1799.52,52.6
59,232899.52,103222.0,41350.46,17383.041,1934.8099,52.6
60,257250.56,103705.0,45305.242,29787.14,3752.26,52.7
61,188106.23,98377.0,40646.35,18130.4,2076.6199,52.7
62,186513.6,104217.0,19306.8,5835.29,867.16,52.7
63,218379.84,92676.0,74720.43,13424.8,2511.83,52.8
64,208285.28,100189.0,38566.89,11482.01,1219.24,52.8
65,213339.84,93876.0,30188.5,10307.34,1388.76,52.8
66,51178.4,8780.0,116930.7,563.98,707.42,52.8
67,56077.28,38492.0,19069.791,11926.62,637.33,52.8
68,186128.33,91508.0,37340.32,23820.371,1561.54,52.9
69,262143.0,98555.0,121196.88,62288.652,6511.85,52.9
70,188051.36,108747.0,25877.34,13395.391,1333.34,52.9
71,198024.95,103145.0,22024.63,5769.5503,736.76,52.9
72,262143.0,95206.0,70904.055,71575.29,4180.95,53.0
73,152706.4,78112.0,29804.44,17907.23,1613.7,53.0
74,180722.08,94784.0,21765.13,10148.18,865.52997,53.0
75,237920.48,116431.0,61197.02,27071.041,2705.8,53.1
76,149783.2,83852.0,33837.07,15621.9,2071.73,53.1
77,216670.72,98475.0,23768.47,17242.91,1056.24,53.1
78,234318.56,101313.0,42044.19,22628.4,2316.23,53.2
79,180137.44,95451.0,22028.09,12229.37,945.4,53.2
80,210123.2,97025.0,34373.37,23133.56,1682.16,53.2
81,205859.36,99831.0,40132.54,11296.9,1266.51,53.3
82,259701.12,110305.0,36259.07,13988.78,1781.59,53.3
83,173748.95,94452.0,26529.55,11466.44,935.62,53.4
84,157125.92,86809.0,20507.42,7618.92,909.54,53.4
85,218687.84,94689.0,43291.52,20019.56,2299.93,53.4
86,208068.0,96124.0,60133.07,11852.23,2029.35,53.4
87,182517.44,86240.0,41215.52,24332.451,2968.23,53.4
88,204984.64,104454.0,24091.98,8997.73,1393.65,53.5
89,125226.08,72301.0,33029.16,16265.46,1853.3099,53.5
90,129539.2,89715.0,27155.81,7966.65,1008.97,53.5
91,8579.2,8755.0,951.5,301.02,17.93,53.6
92,229215.84,93633.0,71613.35,24950.06,4916.08,53.6
93,180415.2,87536.0,26178.36,6973.63,1375.72,53.7
94,205103.36,100403.0,25033.1,11016.64,909.54,53.7
95,30219.84,24609.0,1055.3,1679.8301,65.2,53.7
96,193774.56,98992.0,27882.41,13106.48,2132.04,53.8
97,187848.64,101027.0,27425.69,11426.65,1087.21,53.8
