,0
0,1.5636405
1,1.9492772
2,1.7142792
3,0.11448616
4,0.051217504
5,-0.0030127848
6,1.3135779
7,-0.0421791
8,-0.030127918
9,1.2322332
10,0.4278167
11,2.2836976
12,3.3411894
13,-0.036153506
14,-0.015063961
15,0.045191944
16,-0.012051167
17,0.0030128174
18,0.030127944
19,-0.039166305
20,1.9492772
21,0.006025588
22,0.29224095
23,0.018076777
24,0.04217914
25,-0.036153506
26,0.0
27,0.051217504
28,0.015063956
29,2.3258774
30,-0.030127918
31,0.030127944
32,0.06326867
33,2.5789518
34,-0.015063961
35,5.8900137
36,0.29224095
37,-0.021089545
38,0.09640936
39,0.14762689
40,0.20185721
41,0.08737099
42,1.6118441
43,2.720553
44,-0.039166305
45,0.030127944
46,5.4380903
47,1.5515888
48,2.2264535
49,-0.030127918
50,2.0426743
51,0.012051172
52,0.021089572
53,-0.0421791
54,-0.054230276
55,0.0030128174
56,-0.021089545
57,-0.036153506
58,1.1207589
59,3.380353
60,2.2836976
61,0.036153544
62,0.0030128174
63,2.630168
64,1.8950473
65,0.033140756
66,0.054230317
67,0.054230317
68,4.4077168
69,-0.009038359
70,-0.009038359
71,2.841065
72,11.722776
73,1.8438299
74,-0.021089545
75,6.9023094
76,-0.027115138
77,0.0
78,0.009038378
79,0.021089572
80,0.04217914
81,0.015063956
82,0.036153544
83,-0.015063961
84,0.006025588
85,17.85682
86,0.018076777
87,-0.012051167
88,0.039166316
89,0.22595955
90,3.0730495
91,3.5129173
92,0.069294274
93,3.0640118
94,0.015063956
95,-0.009038359
96,0.10544779
97,0.0482047
98,1.8347906
99,-0.024102334
100,2.8651671
101,0.033140756
102,0.4850597
103,2.5427988
104,0.030127944
105,1.1358228
106,-0.045191888
107,0.072307035
108,1.8408175
109,0.98217046
110,0.02711517
111,-0.012051167
112,0.06628147
113,0.018076777
114,0.52121323
115,0.012051172
116,3.633428
117,-0.057243068
118,0.012051172
119,0.55736697
120,0.033140756
121,3.3411894
122,4.193809
123,1.0032603
124,0.10243494
125,-0.033140715
126,1.2201807
127,0.036153544
128,5.100659
129,0.22294667
130,-0.030127918
131,-0.009038359
132,0.015063956
133,-0.048204683
134,0.012051172
135,3.009782
136,0.006025588
137,0.04217914
138,1.4612044
139,1.3196034
140,0.912876
141,0.015063956
142,1.1569128
143,1.5395374
144,0.1265373
145,3.1875353
146,0.92492735
147,0.051217504
148,0.036153544
149,0.051217504
150,0.021089572
151,2.3228636
152,2.7295902
153,0.024102366
154,0.030127944
155,1.6028055
156,0.012051172
157,-0.012051167
158,-0.0030127848
159,-0.009038359
160,0.0482047
161,0.009038378
162,0.009038378
163,0.59653294
164,0.49711105
165,0.6839041
166,0.051217504
167,0.009038378
168,-0.015063961
169,0.057243083
170,2.5638866
171,0.9671065
172,0.018076777
173,-0.006025565
174,0.09640936
175,66.28142
176,-0.045191888
177,-0.039166305
178,0.5603795
179,1.744407
180,0.08134544
181,0.0
182,-0.009038359
183,0.08737099
184,5.655013
185,0.0
186,2.1059418
187,2.1330569
188,-0.0030127848
189,0.018076777
190,0.6236484
191,0.006025588
192,0.072307035
193,1.7504333
194,0.039166316
195,0.012051172
196,0.8616587
197,3.211639
198,0.009038378
199,0.37057355
200,5.9382186
201,0.2500618
202,0.10544779
203,0.006025588
204,0.039166316
205,7.4295506
206,0.7953775
207,5.9562955
208,0.10243494
209,0.04217914
210,-0.063268654
211,7.031862
212,0.018076777
213,1.3045394
214,-0.027115138
215,4.4227824
216,5.633925
217,0.5151877
218,0.039166316
219,3.7388752
220,15.271851
221,1.3587701
222,0.53929
223,2.3228636
224,0.04217914
225,-0.009038359
226,1.8347906
227,-0.0030127848
228,0.25910023
229,0.21993399
230,0.5182005
231,-0.0421791
232,3.4978514
233,-0.0030127848
234,2.7928588
235,0.0
236,8.249028
237,0.04217914
238,0.009038378
239,0.6628145
240,0.045191944
241,2.928435
242,2.8802297
243,0.006025588
244,-0.0030127848
245,0.009038378
246,2.5307465
247,0.07833261
248,0.060255896
249,2.2897227
250,-0.030127918
251,-0.027115138
252,0.015063956
253,1.3437053
254,0.0
255,0.045191944
256,0.10846058
