,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,188368.33,102728.0,81496.84,31285.32,523.23,60.9
1,169352.95,95692.0,22650.89,14724.03,303.18,60.9
2,262143.0,110477.0,67044.42,25176.69,678.08,60.9
3,14402.08,7136.0,22830.81,46.71,146.7,61.0
4,63512.96,47202.0,5814.5303,2603.6501,-94.54,61.0
5,262143.0,99301.0,71182.58,43865.88,691.12,61.1
6,228437.44,98431.0,66018.53,44540.582,652.0,61.1
7,208166.56,104294.0,40070.26,16118.41,304.81,61.2
8,6323.52,6265.0,1174.67,688.54,-13.04,61.2
9,254041.77,97590.0,59311.32,9565.17,513.45,61.2
10,186261.6,98635.0,24157.72,11155.04,281.99,61.2
11,93093.28,52379.0,45306.97,160.89,280.36,61.3
12,160801.77,78954.0,26392.88,10170.67,239.61,61.3
13,188873.44,90088.0,35677.79,25503.66,410.76,61.3
14,205145.92,101212.0,49865.52,26818.46,366.75,61.3
15,200434.08,103594.0,20415.73,10454.39,110.84,61.4
16,31961.44,26316.0,18995.4,468.83002,383.05,61.4
17,229425.28,106312.0,35008.28,15064.84,326.0,61.4
18,169398.88,92259.0,29724.86,11087.57,218.42,61.4
19,179322.08,97805.0,23720.03,10478.61,208.64,61.5
20,22260.0,21494.0,4447.83,700.65,29.34,61.5
21,13254.08,11989.0,3759.29,953.23,4.89,61.5
22,186771.2,101789.0,31420.26,13367.71,189.08,61.6
23,169142.4,94009.0,29472.281,13943.8,179.3,61.6
24,13756.96,9788.0,3752.37,6.92,-17.93,61.6
25,209303.36,109343.0,27316.701,12691.28,208.64,61.7
26,214270.56,94249.0,49595.64,18561.17,425.43,61.7
27,163020.48,86964.0,26868.63,13848.65,197.23,61.7
28,216032.33,98983.0,36554.902,14275.96,242.87,61.8
29,187854.23,100865.0,29626.25,8331.68,143.44,61.8
30,140977.77,80201.0,38454.44,35205.5,370.01,61.9
31,206477.6,102368.0,34724.56,13180.87,260.8,61.9
32,185457.44,90504.0,76505.79,60378.73,495.52,61.9
33,188451.2,98348.0,23989.91,13625.48,193.97,62.0
34,144327.69,67510.0,64492.67,31122.701,420.54,62.0
35,161204.95,87102.0,33918.38,14682.51,154.85,62.1
36,89197.92,68928.0,28204.19,7290.22,177.67,62.1
37,202315.69,88948.0,47824.12,18647.67,332.52,62.2
38,176367.52,89212.0,34582.7,13480.16,202.12,62.2
39,199234.56,101712.0,20426.11,18524.84,207.01,62.2
40,219644.33,102133.0,36542.79,13869.41,295.03,62.2
41,195146.56,94721.0,29830.39,13942.07,63.57,62.2
42,89081.44,43792.0,44514.63,448.07,280.36,62.2
43,203358.4,106153.0,38160.34,14120.26,273.84,62.3
44,262143.0,99800.0,79624.984,23856.701,458.03,62.3
45,217596.95,104992.0,30723.07,8871.44,241.24,62.3
46,176597.12,99840.0,25688.77,13369.44,278.73,62.4
47,186727.52,90288.0,31193.63,17492.03,254.28,62.4
48,240429.28,102935.0,43089.11,17069.91,280.36,62.4
49,205570.4,86719.0,51050.57,18234.201,356.97,62.4
50,128673.44,75064.0,21832.6,11334.96,143.44,62.5
51,143841.6,72193.0,49277.32,16403.86,356.97,62.5
52,178576.16,98148.0,26446.51,9179.38,184.19,62.5
53,198371.05,104648.0,21304.951,10027.08,221.68,62.6
54,170441.6,95049.0,17666.76,9594.58,189.08,62.6
55,201384.95,90631.0,111155.96,49792.86,766.1,62.6
56,215073.6,109081.0,51474.42,19163.21,332.52,62.7
57,140344.95,70169.0,73410.82,38021.94,619.4,62.7
58,177383.36,93396.0,34712.45,12378.15,224.94,62.7
59,12983.04,8324.0,20516.07,62.28,117.36,62.8
60,165971.69,68558.0,83771.79,107057.59,863.9,62.8
61,154089.6,58806.0,68746.74,1129.6901,441.73,62.8
62,195089.44,105133.0,27790.72,14056.25,291.77,62.9
63,163042.88,61524.0,127995.78,1112.39,744.91,62.9
64,26549.6,25021.0,3261.05,2167.69,35.86,62.9
65,212844.8,101569.0,26520.9,16153.01,334.15,62.9
66,73708.32,43389.0,16312.17,366.76,128.77,62.9
67,231579.05,102677.0,52003.8,14594.28,383.05,62.9
68,193863.05,87933.0,63593.07,82294.37,480.85,63.0
69,201256.16,98592.0,41135.94,19841.371,378.16,63.0
70,262143.0,114260.0,101338.21,40430.1,740.02,63.1
71,184387.84,103408.0,22197.63,12795.08,275.47,63.1
72,160537.44,87651.0,36722.71,7421.7,233.09,63.2
73,213300.64,102741.0,39845.36,11168.88,326.0,63.2
74,207574.08,106508.0,32847.51,9916.36,216.79,63.2
75,202942.88,100592.0,55268.312,53078.13,433.58,63.3
76,116076.8,68087.0,23470.91,19723.73,231.46,63.3
77,195333.6,103408.0,25323.74,8205.39,148.33,63.3
78,237453.44,102584.0,59413.39,17666.76,368.38,63.4
79,262143.0,74396.0,50054.09,41594.39,285.25,63.4
80,176697.92,81156.0,54173.22,56283.82,601.47,63.4
81,197956.64,89173.0,43106.41,9231.28,290.13998,63.4
82,183131.2,87681.0,31887.36,22645.701,207.01,63.5
83,205578.23,103569.0,35492.68,12933.48,236.35,63.5
84,145184.48,80269.0,36480.51,12843.5205,226.56999,63.5
85,36809.92,33613.0,2698.8,1281.93,37.49,63.5
