,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,140000.0,57811.0,68532.22,515.54,2257.55,51.9
1,187999.84,99393.0,32055.17,14341.7,826.41,51.9
2,262143.0,98553.0,60951.36,40419.72,3628.38,51.9
3,209228.33,98136.0,37222.68,14862.43,1114.92,51.9
4,182161.28,94251.0,39248.51,20481.47,1147.52,52.0
5,230541.92,104414.0,40314.19,20742.701,1305.63,52.0
6,224077.28,104991.0,53463.92,16296.601,963.33,52.0
7,185836.0,95043.0,34793.76,8985.62,635.7,52.1
8,225555.69,96118.0,38937.11,19424.44,1742.47,52.1
9,113785.28,50892.0,53377.42,522.46,1243.69,52.1
10,101554.88,55708.0,38554.78,20190.83,1804.41,52.1
11,205186.23,90124.0,34487.55,26975.89,1902.21,52.2
12,262143.0,104012.0,56442.98,15575.19,1225.76,52.2
13,202711.05,108028.0,36272.91,17127.0,1051.35,52.2
14,189114.23,90093.0,42146.26,18360.49,1199.68,52.2
15,244862.23,112416.0,57429.082,14331.32,1468.63,52.2
16,152894.56,91126.0,26740.61,5888.92,422.17,52.3
17,195585.6,106706.0,30792.27,17303.46,1023.64,52.3
18,178591.84,94437.0,27271.72,13793.29,673.19,52.3
19,200434.08,108567.0,51318.72,12860.82,898.13,52.3
20,153220.48,96740.0,31748.96,12127.3,1066.02,52.3
21,220176.33,98965.0,28875.43,12442.16,1458.85,52.3
22,262143.0,114865.0,32726.41,26994.92,1675.64,52.4
23,262143.0,111162.0,60702.242,28769.9,2834.57,52.4
24,236210.23,106355.0,52386.13,15450.63,1070.91,52.4
25,257023.2,115683.0,65926.84,20035.13,1517.53,52.4
26,262143.0,111280.0,64598.2,18784.34,1532.2,52.4
27,187681.77,99173.0,41277.8,19798.121,1439.29,52.5
28,220861.77,106953.0,51012.51,9447.53,1276.29,52.5
29,262143.0,108745.0,52953.57,23382.68,2280.3699,52.5
30,193556.16,102285.0,37663.832,6887.13,1263.25,52.5
31,235098.08,117044.0,73025.03,23164.701,2255.92,52.5
32,262143.0,110697.0,34638.06,20510.88,1916.88,52.6
33,262143.0,120400.0,61544.75,25000.23,1913.62,52.6
34,262143.0,110648.0,80145.71,42639.31,3237.18,52.6
35,228860.8,104857.0,47386.43,12303.76,1075.8,52.7
36,236096.0,100739.0,47604.41,30882.23,2074.99,52.7
37,233542.4,106716.0,47668.42,10890.351,1263.25,52.7
38,206064.33,85116.0,50509.082,20652.74,2068.47,52.7
39,190589.28,95196.0,33295.582,11130.82,891.61,52.8
40,262143.0,100962.0,83538.24,30629.65,2935.63,52.8
41,262143.0,108309.0,74490.34,25981.14,2231.47,52.8
42,219457.28,96623.0,33966.82,17571.61,1036.68,52.8
43,119164.64,56002.0,57214.562,1790.55,1874.5,52.8
44,228453.12,101093.0,73580.36,28212.84,2647.1199,52.8
45,160513.92,95024.0,33165.832,9625.72,446.62,52.8
46,173635.84,94902.0,38805.63,7897.45,552.57,52.8
47,210806.4,95780.0,37124.07,26498.41,2247.77,52.9
48,258244.0,118584.0,46493.75,23526.27,1683.79,52.9
49,262143.0,113417.0,85081.4,41672.242,2806.86,52.9
50,262143.0,128712.0,85974.08,26789.05,2198.8699,53.0
51,262143.0,119892.0,82944.85,28882.35,3294.23,53.0
52,204872.64,100701.0,29949.76,6930.38,886.72,53.0
53,262143.0,104921.0,83180.13,38030.59,2526.5,53.0
54,262143.0,112922.0,47713.402,13717.17,1913.62,53.1
55,224107.52,108204.0,51060.95,16803.49,1251.84,53.1
56,168898.23,87659.0,38784.87,14805.34,1693.57,53.1
57,251713.28,96077.0,49417.45,18294.75,1784.85,53.1
58,194333.44,98010.0,28937.71,16471.33,1393.65,53.1
59,262143.0,112259.0,106296.39,27624.64,2006.53,53.1
60,215482.4,99007.0,47223.81,9944.04,881.83,53.2
61,168418.88,93036.0,26991.46,13542.44,1266.51,53.2
62,262143.0,97124.0,91139.86,44371.04,3162.2,53.2
63,188877.92,88241.0,53356.66,15455.82,1344.75,53.2
64,262143.0,43744.0,262143.0,878.84,3369.21,53.2
65,262143.0,96854.0,262143.0,2439.3,7093.76,53.3
66,181155.52,100700.0,35674.332,15436.79,1113.29,53.3
67,214473.28,101537.0,39091.082,13665.2705,725.35,53.4
68,37648.8,32228.0,15441.98,207.6,355.34,53.4
69,248082.23,106337.0,32487.67,9333.351,951.92,53.4
70,224439.05,101015.0,83277.01,26344.44,2180.94,53.4
71,194697.44,97068.0,33840.53,13398.851,1147.52,53.4
72,175497.28,94917.0,22727.01,10743.3,689.49,53.4
73,220622.08,107360.0,34072.35,14352.08,1194.79,53.5
74,257481.28,108385.0,38746.81,12727.61,1217.61,53.5
75,261184.0,98543.0,54396.39,41615.152,2891.6199,53.5
76,262143.0,102341.0,51489.992,22628.4,1494.71,53.6
77,262143.0,111445.0,54010.6,17929.72,1351.27,53.7
78,175856.8,91537.0,27449.91,8193.28,640.59,53.7
79,262143.0,115932.0,57697.23,17391.69,1302.37,53.8
80,223901.44,100024.0,27968.91,9271.07,493.88998,53.8
81,236937.12,101341.0,49836.11,17275.78,1364.3099,53.9
82,34229.44,31256.0,4698.68,1667.72,105.95,53.9
83,151874.23,86183.0,36613.72,8352.44,872.05,53.9
84,33057.92,19776.0,4570.66,0.0,50.53,54.0
85,226270.23,104677.0,29366.75,21336.09,1282.8099,54.0
86,240344.16,99228.0,77379.44,55145.48,4519.9897,54.0
87,230400.8,103856.0,49123.35,21495.25,2627.56,54.0
88,93375.52,42540.0,32224.71,432.5,899.76,54.1
89,17700.48,7385.0,2214.4,29.41,73.35,54.1
90,228970.56,100440.0,43623.68,10594.5205,1134.48,54.1
91,164251.36,99522.0,27984.48,10151.64,480.85,54.2
92,116404.96,66665.0,39414.59,22612.83,1062.76,54.2
93,262143.0,99002.0,106068.03,35338.71,3964.16,54.3
94,258366.08,109395.0,63728.01,18272.26,1158.93,54.3
95,46216.8,41310.0,7407.86,3385.61,91.28,54.3
96,222260.64,111084.0,48505.742,8719.2,1395.28,54.3
97,262143.0,118061.0,68705.22,21178.66,3339.8699,54.3
98,187009.77,96192.0,29479.201,13506.11,841.08,54.4
99,102241.44,53529.0,43556.21,1681.56,1854.94,54.4
100,262143.0,45180.0,262143.0,2159.04,3691.95,54.4
