,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,222996.48,108067.0,48728.91,16469.6,878.57,51.6
1,188088.33,94097.0,34049.86,19080.17,643.85,51.6
2,146578.88,89845.0,28621.121,9483.86,632.44,51.7
3,226456.16,101798.0,44855.44,17270.59,733.5,51.7
4,176422.4,82093.0,51048.84,50673.43,1683.79,51.7
5,33750.082,27284.0,4297.32,3235.1,149.96,51.8
6,242224.64,107284.0,71378.07,17253.291,1277.92,51.8
7,262143.0,112509.0,83240.68,36696.76,2053.8,51.9
8,222448.8,97385.0,31197.09,15986.931,630.81,51.9
9,212456.16,92896.0,31605.371,16583.78,614.51,51.9
10,262143.0,105274.0,79244.38,35478.84,1794.63,52.0
11,219805.6,102888.0,49059.34,17191.01,624.29,52.0
12,193402.72,95102.0,38750.27,14360.73,749.8,52.0
13,230791.69,106480.0,24460.47,15360.67,663.41,52.1
14,221073.44,100945.0,46211.76,14947.2,1018.75,52.1
15,203108.64,108253.0,28335.67,14357.2705,534.64,52.1
16,200291.84,95795.0,35629.35,8926.8,404.24,52.1
17,101216.64,69964.0,24408.57,7291.95,510.19,52.1
18,223177.92,104169.0,46550.84,19363.89,953.55,52.2
19,163215.36,98837.0,29877.1,8293.62,329.26,52.2
20,217530.88,109085.0,26406.72,13002.68,787.29,52.2
21,201465.6,96698.0,45779.26,15841.61,1185.01,52.2
22,243756.8,114333.0,61169.34,25226.86,1413.21,52.2
23,171484.33,89398.0,14549.3,8300.54,425.43,52.2
24,246412.33,111383.0,51718.35,31556.93,1354.53,52.3
25,262143.0,107916.0,57266.46,28100.39,1176.86,52.3
26,163104.48,95687.0,19324.1,10272.74,360.23,52.3
27,8590.4,8341.0,1518.9401,363.30002,32.6,52.3
28,262143.0,31015.0,262143.0,946.31,2166.27,52.3
29,262143.0,112867.0,66079.08,27806.291,1007.34,52.4
30,202361.6,101712.0,18294.75,12409.29,343.93,52.4
31,228007.36,103901.0,32672.781,19988.42,795.44,52.5
32,239200.64,108109.0,65473.582,18043.9,912.8,52.5
33,230181.28,95569.0,61214.32,23111.07,1201.3099,52.7
34,257920.33,108781.0,65598.14,23190.65,2016.3099,52.7
35,220141.6,101482.0,28826.99,12500.98,787.29,52.8
36,202391.84,75236.0,58057.07,15528.48,1449.07,52.9
