,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,165053.28,85555.0,42243.14,12466.38,208.64,61.2
1,215518.23,104962.0,29513.8,16488.63,272.21,61.2
2,262143.0,98085.0,98153.28,41654.94,591.69,61.3
3,250783.69,90513.0,93885.37,42317.53,704.16,61.3
4,262143.0,108449.0,81913.77,48548.992,533.01,61.3
5,177310.56,93704.0,40610.02,18109.64,179.3,61.3
6,205139.2,104841.0,34591.35,14921.25,218.42,61.4
7,149235.52,83425.0,32856.16,11383.4,220.05,61.4
8,37901.92,23585.0,11016.64,-5.19,40.75,61.5
9,176098.72,100568.0,39701.77,17239.45,211.9,61.5
10,205457.28,106024.0,26771.75,12021.7705,207.01,61.5
11,188184.64,101263.0,34937.35,14310.561,169.52,61.5
12,160348.16,100826.0,30223.1,18696.11,132.03,61.5
13,211290.23,95826.0,49363.82,16789.65,239.61,61.6
14,207680.48,96284.0,42123.77,26648.92,303.18,61.6
15,128360.96,85425.0,25045.21,12476.76,195.6,61.8
16,157813.6,90435.0,28633.23,11677.5,138.55,61.8
17,130324.32,65308.0,44493.87,12840.061,149.96,61.8
18,169491.84,102068.0,35999.57,24529.67,231.46,61.8
19,11531.5205,11524.0,986.10004,839.05,-29.34,61.8
20,86604.0,50651.0,37703.62,14576.98,179.3,61.9
21,257176.64,109885.0,61273.14,28688.59,337.41,61.9
22,186978.4,89502.0,44462.73,11030.48,273.84,62.0
23,162057.28,94212.0,25730.291,9822.94,118.99,62.0
24,190514.23,95725.0,38914.62,11618.68,200.49,62.0
25,122654.56,76781.0,18528.3,12921.37,107.58,62.1
26,175300.16,98222.0,32780.04,13767.34,109.21,62.1
27,204238.72,103257.0,43623.68,22747.77,347.19,62.2
28,190787.52,97406.0,52562.59,15045.811,286.88,62.2
29,153307.84,87617.0,19782.55,11796.87,99.43,62.2
30,141948.8,91421.0,23993.371,19715.08,182.56,62.3
31,161595.84,94853.0,19642.42,5411.44,68.46,62.3
32,82269.6,57778.0,18952.15,7665.63,218.42,62.3
33,180726.56,97596.0,26507.06,16377.91,167.89,62.4
34,161521.92,83048.0,39570.29,13250.07,281.99,62.4
35,163511.05,92051.0,30738.64,12478.49,149.96,62.4
36,162850.23,90216.0,18903.71,9589.39,118.99,62.5
