,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,154056.0,82456.0,39814.22,10402.49,154.85,51.2
1,100172.8,64668.0,35298.92,10746.76,229.83,51.3
2,210352.8,89165.0,17050.88,17919.34,88.02,51.3
3,161501.77,99521.0,26877.281,16125.33,171.15,51.3
4,122373.44,73786.0,27961.99,12052.91,239.61,51.4
5,163640.95,86184.0,31266.291,7765.97,123.88,51.4
6,137820.48,86137.0,21778.97,8156.95,148.33,51.5
7,176722.56,98416.0,27487.97,12364.311,193.97,51.6
8,103762.4,62112.0,28581.33,13398.851,301.55,51.6
9,173100.48,90363.0,43281.14,15725.7,254.28,51.6
10,171004.95,97069.0,17509.33,10452.66,74.98,51.7
11,195064.8,104453.0,46367.46,19682.21,233.09,51.8
12,177496.48,86336.0,49633.7,20595.65,198.86,51.8
13,172068.95,95981.0,22099.02,21488.33,169.52,51.8
14,262143.0,86416.0,85012.2,32835.4,436.84,51.9
15,165019.69,89292.0,60828.53,951.5,329.26,51.9
16,89564.164,57798.0,21936.4,15303.58,19.56,51.9
17,189490.56,80926.0,57506.93,14474.91,275.47,52.0
18,244129.77,97632.0,51633.582,26349.63,342.3,52.0
19,110747.84,50909.0,28531.16,342.54,207.01,52.1
20,107270.24,64789.0,38156.88,28724.92,190.71,52.2
21,262143.0,95635.0,35648.38,17244.64,251.02,52.2
22,9614.08,5412.0,10636.04,74.39,74.98,52.2
23,205730.56,108651.0,19505.75,18779.15,138.55,52.3
24,159334.56,92402.0,22462.32,9091.15,148.33,52.3
25,183190.56,88604.0,48626.84,41174.0,335.78,52.3
26,154478.23,79333.0,37412.98,25841.01,308.07,52.3
27,262143.0,97555.0,47990.2,50131.94,500.41,52.4
28,130585.28,72070.0,28114.23,17408.99,128.77,52.4
29,198934.4,104709.0,32868.27,17613.13,286.88,52.4
30,96944.96,64160.0,25187.07,13449.0205,218.42,52.4
31,137223.52,93080.0,21500.44,12990.57,249.39,52.5
32,152242.72,86863.0,27254.42,18062.93,233.09,52.5
33,116559.52,70433.0,28257.82,14049.33,231.46,52.5
34,176769.6,99561.0,29140.121,11829.74,112.47,52.5
35,171447.36,95732.0,28230.14,4504.92,159.74,52.6
36,102328.8,61529.0,38378.32,27479.32,169.52,52.6
37,136139.36,74566.0,23441.5,14675.59,259.17,52.7
38,153528.48,87045.0,43618.492,24394.73,246.13,52.7
39,190438.08,99407.0,21967.541,15037.16,246.13,52.7
40,156616.33,74328.0,40219.04,12850.44,236.35,52.8
41,94906.56,59245.0,37949.28,25302.98,273.84,52.9
42,195833.12,101797.0,51067.87,19305.07,260.8,52.9
43,120090.88,74849.0,16742.94,13756.96,71.72,52.9
44,177461.77,97332.0,25536.531,12642.84,202.12,52.9
45,170462.88,88212.0,37541.0,14348.62,257.54,52.9
46,143542.56,76047.0,38513.26,9335.08,141.81,52.9
47,130569.6,53998.0,82500.24,558.79,384.68,53.0
48,150010.56,85932.0,28000.05,16315.63,118.99,53.0
49,183639.69,70885.0,75581.97,80076.51,531.38,53.0
50,231119.84,75353.0,59968.72,25910.21,415.65,53.0
51,126742.56,65263.0,47206.51,17945.291,312.96,53.0
52,209009.92,101596.0,40798.59,21125.03,317.85,53.1
53,145923.69,79264.0,26726.77,17524.9,138.55,53.1
54,88505.76,55165.0,23574.71,19908.84,167.89,53.1
55,153932.8,88629.0,24752.84,16872.69,91.28,53.1
56,123758.88,71232.0,31594.99,14604.66,169.52,53.2
57,51524.48,31644.0,25591.89,178.19,138.55,53.2
58,112940.8,67319.0,36419.96,18978.1,237.98,53.2
59,124479.04,69011.0,38243.38,19325.83,213.53,53.3
60,162886.08,87045.0,44945.402,9636.101,244.5,53.3
61,184512.16,91365.0,64423.473,15845.07,422.17,53.4
62,169450.4,101862.0,24730.35,23612.77,340.67,53.4
63,139895.84,74367.0,43903.94,19734.11,317.85,53.4
64,107204.164,64963.0,22054.041,6748.73,202.12,53.4
65,197350.72,90310.0,49676.95,15023.32,404.24,53.4
66,181741.28,103115.0,35378.5,18592.31,242.87,53.4
67,112502.88,71884.0,53159.44,20787.68,277.1,53.4
68,251405.28,100145.0,82306.484,42770.79,536.27,53.5
69,123689.44,71869.0,24860.1,20234.08,224.94,53.5
70,124208.0,79361.0,16459.22,6791.98,44.01,53.5
71,188917.12,93753.0,24725.16,18528.3,195.6,53.5
72,121447.2,56363.0,64788.5,458.45,249.39,53.5
73,198439.36,105125.0,29271.6,14985.26,259.17,53.6
74,195693.12,97945.0,23545.3,15846.8,187.45,53.6
75,157007.2,90569.0,22848.11,9414.66,50.53,53.6
76,163009.28,93393.0,24623.09,6068.84,71.72,53.6
77,6426.56,6760.0,425.58002,285.45,9.78,53.6
78,186053.28,92677.0,19040.38,7046.29,169.52,53.7
79,262143.0,107912.0,58709.28,21560.99,374.9,53.7
80,154893.77,94957.0,17666.76,15675.53,61.94,53.7
81,262143.0,114002.0,88063.92,27162.73,485.74,53.7
82,202370.56,88369.0,34084.46,7338.66,107.58,53.7
83,217372.95,104765.0,45156.46,14559.68,141.81,53.7
84,102122.72,61441.0,34027.37,9893.87,174.41,53.8
85,262143.0,102091.0,88134.85,45843.27,453.13998,53.8
86,174764.8,99059.0,27558.9,15426.41,60.31,53.8
87,105254.24,61174.0,28083.09,6006.56,122.25,53.8
88,166914.72,87439.0,42061.492,17294.81,145.06999,53.8
89,5466.72,5667.0,2015.4501,22.49,1.63,53.8
90,226420.33,78435.0,35447.7,35304.11,241.24,53.8
91,228807.05,92717.0,65442.44,39905.91,283.62,53.8
92,184971.36,100675.0,23790.96,18737.63,192.34,53.8
93,204173.77,97212.0,52835.93,26955.13,370.01,53.9
94,101121.44,58764.0,35772.94,19408.871,210.27,53.9
95,262143.0,94908.0,70423.11,34231.51,326.0,53.9
96,262143.0,103300.0,65715.78,32755.82,340.67,53.9
97,134503.05,69092.0,28875.43,16602.81,149.96,53.9
98,262143.0,101049.0,73907.33,20678.69,510.19,54.0
99,225509.77,108226.0,38845.42,27046.82,234.72,54.0
100,262143.0,80364.0,78943.36,11113.5205,482.48,54.0
101,177079.84,80196.0,37239.98,21107.73,290.13998,54.0
102,115237.92,59996.0,64702.0,482.67,347.19,54.1
103,262143.0,92876.0,74445.36,37191.54,361.86,54.1
104,218414.56,92848.0,61932.27,20126.82,161.37,54.1
105,164579.52,97092.0,22894.82,10582.41,83.13,54.1
106,157091.2,86064.0,43542.37,25149.01,114.1,54.1
107,190954.4,85497.0,55152.402,46322.48,233.09,54.1
108,166181.12,86788.0,36878.41,20675.23,347.19,54.1
109,248169.6,111312.0,58034.582,22656.08,184.19,54.1
110,158544.95,91180.0,37622.31,11208.67,200.49,54.1
111,262143.0,114700.0,63172.68,39044.37,506.93,54.1
112,212322.88,99425.0,38020.21,24140.42,278.73,54.1
113,262143.0,93216.0,100149.7,71307.14,611.25,54.2
114,239883.84,70756.0,45028.44,21320.52,291.77,54.3
115,7501.7603,7296.0,2022.37,107.26,233.09,54.5
116,27261.92,5669.0,23105.88,65.74,205.38,54.6
117,15140.16,10740.0,3617.43,235.28,361.86,54.8
118,86350.88,52420.0,29652.201,10866.13,156.48,54.8
119,193372.48,103272.0,54579.77,10338.48,386.31,54.9
120,151088.0,77672.0,26752.72,20938.19,123.88,54.9
121,195998.88,112019.0,37470.07,25865.23,226.56999,55.1
122,181769.28,98231.0,22479.621,8210.58,123.88,55.2
123,154891.52,89872.0,20785.951,20019.56,151.59,55.3
124,73952.48,46123.0,42191.242,382.33002,216.79,55.3
125,195474.72,99569.0,24630.01,14243.09,242.87,55.3
126,196161.28,101970.0,28782.01,16623.57,220.05,55.3
127,262143.0,111562.0,104834.54,29190.291,430.32,55.3
128,129003.84,73620.0,41909.25,43071.81,427.06,55.3
129,160251.84,73476.0,49401.88,11442.22,249.39,55.3
130,200500.16,101537.0,40104.86,17874.36,132.03,55.3
131,262143.0,99117.0,80021.15,35658.76,425.43,55.4
132,243664.97,115077.0,35717.582,7468.41,146.7,55.6
133,262143.0,112807.0,39020.152,22943.26,286.88,55.6
134,146156.64,83810.0,18227.28,8233.07,112.47,55.6
135,186047.69,96836.0,25614.38,15727.43,169.52,55.7
136,246277.92,89362.0,98397.21,39229.48,466.18,55.7
137,170765.28,86793.0,39591.05,27833.97,179.3,55.7
138,186781.28,60368.0,63380.28,25071.16,301.55,55.7
139,70138.88,16100.0,114316.67,595.12,731.87,55.8
140,212628.64,103992.0,52327.312,23280.61,239.61,55.8
141,136638.88,85793.0,42383.27,14357.2705,251.02,55.9
142,221576.33,104387.0,39466.492,20159.69,330.88998,55.9
143,65927.68,37569.0,29152.23,133.21,110.84,55.9
144,170117.92,94026.0,24386.08,13198.17,154.85,55.9
145,169644.16,89418.0,37487.37,16526.69,189.08,56.0
146,173465.6,88893.0,27197.33,14580.44,241.24,56.0
147,151687.2,91747.0,22503.84,16128.79,187.45,56.1
148,193117.12,97608.0,26700.82,7928.59,202.12,56.2
149,117160.96,64529.0,57176.5,23462.26,490.63,56.2
150,141490.72,85683.0,25712.99,17692.71,109.21,56.2
151,126576.8,77788.0,14881.46,11447.41,145.06999,56.2
152,230522.88,98528.0,39395.56,28020.81,330.88998,56.3
153,182081.77,79821.0,32024.031,18092.34,264.06,56.3
154,201255.05,99562.0,37456.23,21438.16,283.62,56.4
155,206354.4,94174.0,33378.62,22851.57,166.26,56.4
156,262143.0,95431.0,50716.68,28200.73,255.91,56.5
157,203863.52,108788.0,26830.57,13388.47,79.87,56.5
158,220356.64,100836.0,54712.98,29909.97,283.62,56.5
159,217823.2,102205.0,63407.96,13241.42,329.26,56.5
160,169223.05,88215.0,20054.16,15089.061,164.63,56.5
161,180215.84,104214.0,23372.3,9715.68,187.45,56.5
162,109768.96,69060.0,23585.09,5093.12,99.43,56.6
163,157075.52,81016.0,37284.96,24010.67,229.83,56.7
164,150660.16,87745.0,28216.3,11334.96,179.3,56.7
165,144319.84,80100.0,22306.621,9674.16,174.41,56.7
166,152527.2,95261.0,33292.12,15346.83,192.34,56.8
167,140366.23,93921.0,30110.65,16327.74,197.23,56.8
168,194430.88,97875.0,41746.63,21028.15,234.72,56.9
169,127216.32,70217.0,27823.59,13692.95,218.42,56.9
170,167529.6,90615.0,28996.531,12357.39,231.46,56.9
171,211069.6,104933.0,53349.742,19365.621,268.95,56.9
172,128161.6,70817.0,48516.12,12874.66,384.68,56.9
173,253635.2,129329.0,64741.79,29064.0,366.75,56.9
174,190361.92,99139.0,29207.59,14141.0205,216.79,57.0
175,81782.4,47389.0,22092.1,147.05,158.11,57.0
176,171149.44,83481.0,33911.46,6030.7803,200.49,57.1
177,233266.88,107673.0,48234.13,31864.871,236.35,57.1
178,161845.6,100785.0,19519.59,8485.65,184.19,57.1
179,153697.6,92468.0,21074.86,17088.94,259.17,57.1
180,197777.44,101981.0,24161.18,14423.01,44.01,57.1
181,238650.72,107962.0,37715.73,14308.83,337.41,57.2
182,193206.72,103375.0,48548.992,14985.26,303.18,57.2
183,93229.92,63655.0,16144.36,8594.64,91.28,57.2
184,194838.56,101551.0,27247.5,18526.57,187.45,57.2
185,130035.36,67237.0,28603.82,16315.63,159.74,57.3
186,195426.56,96060.0,40758.8,16068.24,151.59,57.3
187,185548.16,95140.0,36503.0,15803.55,236.35,57.3
188,115125.92,64981.0,42734.46,16846.74,189.08,57.3
189,169993.6,85985.0,32328.51,23548.76,216.79,57.4
190,262143.0,92217.0,84662.74,44218.8,524.86,57.4
191,143450.72,89156.0,36914.742,12025.23,120.62,57.4
192,152885.6,84508.0,39021.88,15220.54,159.74,57.4
193,111241.76,66424.0,18507.541,15073.49,202.12,57.4
194,158493.44,83831.0,35544.582,20863.8,262.43,57.5
195,140170.23,66821.0,27024.33,10712.16,110.84,57.5
196,176098.72,86384.0,60902.92,45775.8,472.7,57.5
197,69596.8,46404.0,25057.32,11303.82,136.92,57.5
198,191101.12,87839.0,53399.91,47353.56,329.26,57.5
199,82849.76,50927.0,34183.07,11703.45,135.29,57.5
200,205434.88,99633.0,27017.41,14891.84,187.45,57.5
201,162873.77,80452.0,40983.7,17990.27,154.85,57.6
202,193987.36,91343.0,47493.69,22789.291,309.7,57.6
203,212418.08,98729.0,38497.69,29193.75,128.77,57.6
204,199365.6,101787.0,44243.02,12212.07,203.75,57.6
205,196767.2,103272.0,17990.27,14407.44,159.74,57.6
