,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,262143.0,99793.0,64227.98,40011.44,735.13,60.8
1,206969.28,104173.0,45803.48,19360.43,396.09,60.8
2,257881.12,111968.0,42490.53,17234.26,539.52997,60.8
3,134352.95,84302.0,37156.94,20804.98,443.36,60.9
4,176319.36,89963.0,39232.94,25692.23,521.6,60.9
5,181924.95,94926.0,37418.17,12362.58,332.52,60.9
6,258343.69,109314.0,72256.914,15919.46,663.41,61.0
7,224596.97,105646.0,68997.59,18784.34,674.82,61.0
8,140218.4,77408.0,24043.541,4703.87,306.44,61.1
9,209829.77,101221.0,52503.77,23341.16,578.65,61.1
10,213926.72,103768.0,57835.63,15606.33,414.02,61.1
11,166421.92,90861.0,46178.89,22799.67,552.57,61.2
12,188381.77,98101.0,38622.25,11317.66,281.99,61.2
13,214869.77,102682.0,49590.45,14893.57,570.5,61.2
14,76974.24,41987.0,53732.07,311.4,484.11,61.3
15,205600.64,102479.0,60058.68,27832.24,740.02,61.3
16,165247.05,88513.0,29062.27,18045.63,308.07,61.3
17,194827.36,101348.0,58733.5,22109.4,427.06,61.3
18,211607.2,97684.0,38149.96,20901.86,438.47,61.3
19,196234.08,104544.0,35890.582,15850.26,312.96,61.4
20,193678.23,97145.0,39492.44,11153.311,272.21,61.4
21,145256.16,82881.0,29096.871,10378.2705,254.28,61.4
22,207269.44,91833.0,39250.242,15445.44,489.0,61.5
23,206618.72,106768.0,39155.09,8596.37,376.53,61.5
24,26508.16,24773.0,2524.07,1188.51,4.89,61.5
25,262143.0,89817.0,137438.12,69530.43,1356.16,61.6
26,215442.08,109980.0,47507.53,15132.311,441.73,61.6
27,262143.0,122082.0,101649.61,26550.31,1008.97,61.7
28,222662.72,101532.0,48644.14,19249.71,658.52,61.7
29,222592.16,106260.0,48294.68,32340.621,495.52,61.7
30,242117.12,108833.0,53398.18,9835.05,673.19,61.7
31,13713.28,11020.0,6034.24,230.09,99.43,61.7
32,168024.64,93329.0,41009.652,13009.601,224.94,61.7
33,200928.0,106248.0,33096.63,11774.38,301.55,61.8
34,256690.56,108085.0,36336.92,23545.3,352.08,61.8
35,212429.28,101600.0,48576.67,12720.69,519.97,61.8
36,262143.0,105525.0,105142.484,42416.14,1087.21,61.8
37,245276.64,110517.0,37893.92,25721.64,467.81,61.8
38,128124.64,90452.0,18763.58,6411.38,226.56999,61.9
39,155676.64,73665.0,43573.51,13269.101,616.14,61.9
40,160132.0,92788.0,24929.3,9445.8,281.99,61.9
41,201054.56,101502.0,48843.09,17699.63,549.31,61.9
42,174844.33,77313.0,35516.902,17336.33,625.92,62.0
43,61748.96,31324.0,42952.44,262.96,334.15,62.0
44,210621.6,99815.0,41713.76,29024.21,384.68,62.0
45,259275.52,102499.0,87110.69,42800.2,969.85,62.0
46,199420.48,105360.0,33200.43,14483.561,244.5,62.1
47,238715.69,107317.0,51028.082,10499.37,521.6,62.1
48,171212.16,91316.0,20554.13,12077.13,228.2,62.1
49,237503.84,108983.0,40739.77,13326.19,510.19,62.2
50,220349.92,96437.0,55756.17,19222.03,682.97,62.2
51,169247.69,81908.0,23489.94,11078.92,161.37,62.3
52,146119.69,77925.0,45068.23,23223.52,405.87,62.3
53,184404.64,99752.0,26690.44,13139.351,444.99,62.3
54,174143.2,89947.0,35836.95,12698.2,304.81,62.3
