,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,95931.36,54088.0,32816.37,17471.27,236.35,51.9
1,179940.33,95689.0,40302.082,10976.851,334.15,51.9
2,14346.08,5208.0,54377.36,249.12,456.4,52.0
3,14583.5205,8620.0,27538.14,65.74,224.94,52.0
4,160527.36,93393.0,21666.52,16521.5,92.909996,52.0
5,120433.6,62934.0,40556.39,9810.83,234.72,52.1
6,199468.64,95336.0,36556.63,17784.4,122.25,52.1
7,178105.77,98792.0,40789.94,12554.61,154.85,52.1
8,193179.84,94969.0,35250.48,16395.21,193.97,52.1
9,12932.64,6792.0,36376.71,112.450005,368.38,52.2
10,9485.28,6809.0,11123.9,17.3,122.25,52.2
11,171523.52,92808.0,34750.51,8739.96,167.89,52.2
12,179698.4,94712.0,28522.51,22685.49,171.15,52.2
13,205850.4,99094.0,41801.992,24529.67,120.62,52.3
14,262143.0,94717.0,39006.31,22709.71,257.54,52.4
15,168386.4,93680.0,33390.73,15127.12,78.24,52.4
16,170312.8,88025.0,38231.27,9731.25,203.75,52.4
17,177951.2,96809.0,38421.57,17440.13,224.94,52.4
18,167472.48,93336.0,23538.38,11803.79,135.29,52.4
19,180891.2,91188.0,53534.85,17024.93,378.16,52.5
20,182183.69,95409.0,26361.74,11120.44,251.02,52.5
21,159859.84,88105.0,21126.76,27560.63,135.29,52.6
22,100452.8,63164.0,22920.77,18713.41,177.67,52.7
23,161505.12,86350.0,33850.91,13910.93,172.78,52.7
24,72206.4,40758.0,19315.451,27.68,128.77,52.7
25,138955.05,91648.0,17187.55,6193.4,101.06,52.8
26,196981.12,105390.0,22534.98,14265.58,120.62,52.8
27,151935.84,86071.0,24059.11,10873.05,44.01,52.9
28,206485.44,101730.0,44094.242,12699.93,202.12,52.9
29,144251.52,88968.0,16289.681,13329.65,125.51,52.9
30,184648.8,96924.0,42599.52,10935.33,255.91,53.0
31,153742.4,92271.0,18618.26,14540.65,163.0,53.0
32,150804.64,84102.0,42206.81,8838.57,143.44,53.1
33,132375.05,76800.0,22166.49,18796.451,123.88,53.1
34,235855.2,99148.0,37572.14,32318.13,184.19,53.1
35,63927.36,42039.0,23299.64,188.57,123.88,53.1
36,26249.44,24888.0,4518.7603,2295.71,3.26,53.1
37,153612.48,92403.0,25539.99,8442.4,123.88,53.1
38,181655.05,91101.0,40976.78,24950.06,205.38,53.2
39,177990.4,98669.0,28980.96,22785.83,203.75,53.3
40,200456.48,97153.0,40293.43,24661.15,195.6,53.3
41,200419.52,93683.0,23026.3,18080.23,107.58,53.4
42,135976.95,72782.0,18599.23,31510.22,179.3,53.4
43,173292.0,104148.0,21088.701,10815.96,109.21,53.5
44,109407.2,56582.0,28980.96,9783.15,246.13,53.5
45,155683.36,91508.0,20979.71,6648.39,128.77,53.5
46,130380.32,72694.0,35638.0,12163.63,247.76,53.6
47,177362.08,95085.0,41407.55,19715.08,329.26,53.6
48,170525.6,97424.0,18334.541,8693.25,97.8,53.7
49,188437.77,96560.0,32726.41,16836.36,286.88,53.7
50,146330.23,82945.0,35688.17,11930.08,114.1,53.7
51,174649.44,88058.0,25982.871,5952.93,50.53,53.7
52,115550.4,15674.0,245405.69,918.63,1237.17,53.7
53,14845.6,13049.0,32541.3,-36.33,81.5,53.8
54,167373.92,91931.0,26090.13,11943.92,133.66,53.8
55,170702.56,96681.0,23989.91,19780.82,277.1,53.8
56,53492.32,15837.0,142577.95,276.8,790.55,53.8
57,185903.2,96489.0,38720.86,23941.47,73.35,53.8
58,163338.56,87120.0,36618.91,18768.77,180.93,53.9
59,200183.2,104094.0,47991.93,19465.96,138.55,53.9
60,25460.96,17872.0,175510.23,-15.57,1136.11,53.9
61,204649.77,94111.0,35738.34,23259.85,164.63,53.9
62,161479.36,90952.0,31313.0,14146.21,125.51,53.9
63,66517.92,44506.0,23673.32,117.64,120.62,53.9
64,230883.52,106833.0,43023.37,19270.47,207.01,53.9
65,203403.2,104361.0,39438.81,18293.02,239.61,54.0
66,167834.23,86217.0,36786.72,15374.51,260.8,54.0
67,5243.84,5430.0,448.07,216.25,3.26,54.0
68,93935.52,54896.0,24828.96,16576.86,221.68,54.0
69,102193.28,56957.0,45097.64,217.98,251.02,54.1
70,101301.76,47706.0,49780.75,467.1,332.52,54.1
71,193455.36,95172.0,39765.78,21465.84,223.31,54.1
72,206444.0,100036.0,25709.531,28854.67,166.26,54.2
73,190116.64,99198.0,26285.621,23711.38,218.42,54.2
74,187975.2,100224.0,39539.152,10845.37,135.29,54.2
75,146582.23,84821.0,47561.16,23536.65,218.42,54.2
76,207844.0,102465.0,42810.582,20782.49,322.74,54.2
77,184058.56,97140.0,38032.32,13423.07,138.55,54.3
78,171516.8,91573.0,30435.89,10739.84,166.26,54.3
79,152903.52,76685.0,42424.79,33911.46,127.14,54.3
80,170103.36,82972.0,52486.47,13322.73,329.26,54.4
81,262143.0,108488.0,96918.06,64051.52,746.54,54.4
82,206643.36,104633.0,53162.902,7167.39,242.87,54.5
83,172493.44,86849.0,27669.621,27090.07,268.95,54.5
84,93972.48,52118.0,31299.16,204.14,161.37,54.6
85,161819.84,81592.0,35323.14,13898.82,189.08,54.6
86,147686.56,80958.0,23341.16,10495.91,176.04,54.6
87,167352.64,83256.0,61920.16,28397.951,339.04,54.7
88,158763.36,90127.0,29437.68,9175.92,96.17,54.7
89,113031.52,57137.0,37175.97,9594.58,220.05,54.7
90,10979.36,10882.0,960.15,1089.9,53.79,54.8
91,201729.92,100337.0,36262.53,12686.09,218.42,54.8
92,147747.05,79284.0,25064.24,32242.01,161.37,54.8
93,118334.72,68566.0,22920.77,23294.451,198.86,54.8
94,262143.0,102328.0,72168.68,33843.992,581.91,54.9
95,21938.56,16760.0,6532.48,6.92,34.23,54.9
96,229980.8,66860.0,135576.64,1027.62,1031.79,55.0
97,170961.28,99248.0,25467.33,10874.78,47.27,55.0
98,9279.2,8641.0,3295.6501,25.95,-4.89,55.0
99,155322.72,89308.0,26567.61,11231.16,159.74,55.0
100,198616.33,69140.0,96558.22,47953.87,570.5,55.1
101,91147.84,54158.0,60046.57,15357.21,500.41,55.1
102,183568.0,95601.0,20073.19,17957.4,154.85,55.1
103,186428.48,99825.0,27721.52,12132.49,127.14,55.2
104,143514.56,81285.0,29096.871,15461.01,171.15,55.2
105,173464.48,100701.0,28115.96,14038.95,17.93,55.2
106,179902.23,91525.0,29693.72,40186.17,285.25,55.3
107,197674.4,106586.0,36056.66,15803.55,208.64,55.3
108,113376.484,63519.0,21436.43,16393.48,182.56,55.3
109,57740.48,29385.0,28256.09,155.7,195.6,55.3
110,106386.56,61797.0,35054.992,23669.86,102.69,55.3
111,196545.44,100892.0,29870.18,22325.65,247.76,55.4
112,155822.23,80507.0,55794.23,24479.5,370.01,55.4
113,184352.0,101040.0,18149.43,23586.82,92.909996,55.4
114,122038.56,74357.0,17919.34,28761.25,158.11,55.5
115,214249.28,99264.0,42910.92,22718.36,220.05,55.5
116,77359.52,52804.0,31529.25,242.2,189.08,55.5
117,175680.95,98384.0,24268.44,11452.601,143.44,55.5
118,225038.23,100370.0,37705.35,21547.15,242.87,55.5
119,161911.69,87054.0,34252.27,9816.0205,218.42,55.6
120,174954.08,91461.0,35267.78,27636.75,55.42,55.6
121,9449.44,9703.0,776.77,1088.17,19.56,55.7
122,262143.0,107830.0,105203.03,45372.71,640.59,55.7
123,59875.2,32632.0,40656.73,204.14,205.38,55.7
124,165650.23,88265.0,57833.902,10815.96,321.11,55.8
125,73531.36,49530.0,40765.72,197.22,231.46,55.8
126,202512.8,100232.0,25951.73,22602.451,176.04,55.8
127,100537.92,63496.0,29652.201,9281.45,140.18,55.9
128,184945.6,103913.0,25161.121,13300.24,226.56999,56.0
129,159523.84,95610.0,24591.951,10701.78,218.42,56.0
130,180038.88,97709.0,32295.64,13554.55,153.22,56.0
131,175909.44,90068.0,40511.41,14258.66,118.99,56.1
132,94805.76,61445.0,34591.35,16075.16,166.26,56.1
133,189439.05,90977.0,41160.16,9516.73,184.19,56.1
134,134730.4,80060.0,31293.97,13722.36,226.56999,56.2
135,150678.08,87247.0,24173.291,8883.55,120.62,56.3
136,166784.8,92380.0,36975.29,24790.9,210.27,56.3
137,140881.44,76921.0,25444.84,18376.06,143.44,56.3
138,154767.2,89517.0,20552.4,19827.53,105.95,56.4
139,95623.36,59625.0,31876.98,20291.17,228.2,56.5
140,173629.12,85792.0,29178.18,23886.11,275.47,56.5
141,90316.8,56593.0,39431.89,10911.11,202.12,56.5
142,137068.95,76948.0,27752.66,18282.64,112.47,56.5
143,91036.96,59568.0,40373.01,19151.1,153.22,56.5
144,168144.48,89619.0,22503.84,14699.811,180.93,56.6
145,193737.6,85549.0,65323.07,17203.121,340.67,56.6
146,168980.0,90484.0,31932.34,24168.1,198.86,56.7
147,62274.242,36477.0,24801.281,224.90001,110.84,56.7
148,96815.04,62557.0,14582.17,11999.28,115.73,56.8
149,190333.92,97902.0,36937.23,12757.0205,190.71,56.8
150,228991.84,111647.0,28648.8,18030.06,169.52,56.9
151,142675.69,85033.0,29809.63,13327.92,192.34,56.9
152,168237.44,94234.0,19109.58,10786.55,40.75,57.0
153,155770.72,80049.0,34257.46,17166.791,286.88,57.1
154,133134.4,64764.0,46966.04,14116.8,283.62,57.1
155,241113.6,113248.0,36850.73,15066.57,190.71,57.1
156,181016.64,90156.0,21981.38,19680.48,91.28,57.2
157,167413.12,93639.0,30226.56,17540.47,167.89,57.2
158,63706.72,41766.0,13445.561,178.19,109.21,57.2
159,76176.8,53064.0,19979.77,9400.82,114.1,57.3
160,78769.6,46863.0,29627.98,167.81,158.11,57.3
161,193441.92,94552.0,35048.07,17068.18,153.22,57.3
162,101946.88,67173.0,40592.72,32998.02,296.66,57.4
163,262143.0,114580.0,92734.92,50820.48,550.94,57.4
164,156336.33,95020.0,28015.621,10362.7,166.26,57.5
165,117390.56,78629.0,16943.621,10438.82,128.77,57.5
166,168977.77,92163.0,16924.59,8286.7,130.4,57.6
167,158889.92,87299.0,43649.63,15502.53,254.28,57.6
168,145494.72,79792.0,32432.31,15926.38,187.45,57.7
169,192644.48,97792.0,30060.48,11153.311,114.1,57.7
170,166533.92,95993.0,25240.701,18786.07,40.75,57.7
171,185745.28,90433.0,34489.28,13705.061,177.67,57.7
172,65595.04,22780.0,86856.38,223.17,316.22,57.7
173,170713.77,98137.0,21002.201,9831.59,136.92,57.7
174,79514.4,40780.0,25450.031,185.11,159.74,57.8
175,167522.88,82620.0,35504.79,25299.52,213.53,57.8
176,150295.05,90061.0,22344.68,9276.26,120.62,57.9
177,229052.33,102077.0,50721.87,11691.34,164.63,57.9
178,188276.48,93265.0,25351.42,10726.0,189.08,58.0
179,178636.64,90865.0,41731.06,22119.78,179.3,58.0
180,189724.64,97453.0,22265.1,31313.0,166.26,58.0
181,194442.08,98781.0,25555.56,18857.0,146.7,58.0
182,177858.23,95894.0,37205.38,11753.62,145.06999,58.1
183,183067.36,94261.0,34098.3,21735.72,228.2,58.1
184,86005.92,55693.0,26648.92,219.71,115.73,58.2
185,170217.6,94113.0,16125.33,17725.58,167.89,58.2
186,107284.8,64072.0,37208.84,9764.12,179.3,58.2
187,190420.16,92183.0,30954.89,18317.24,211.9,58.2
188,208559.69,103328.0,52154.312,17189.28,218.42,58.2
189,192488.8,102076.0,27096.99,20962.41,133.66,58.2
190,160500.48,94324.0,15649.58,13007.87,60.31,58.3
191,147617.12,80149.0,26591.83,16379.641,164.63,58.3
192,52157.28,39199.0,8430.29,-25.95,47.27,58.4
193,112117.6,69916.0,23216.6,7836.9,220.05,58.4
194,175292.33,94295.0,37805.69,21536.77,81.5,58.4
195,238280.0,92396.0,58292.35,18690.92,283.62,58.5
196,131430.88,65781.0,62700.39,339.08002,291.77,58.5
197,179917.92,87184.0,41718.95,44220.53,374.9,58.5
198,158789.12,86720.0,25640.33,14182.54,60.31,58.5
199,14790.72,10189.0,15812.2,48.440002,140.18,58.6
200,186637.92,97376.0,31878.71,10847.101,164.63,58.6
201,195574.4,89984.0,60243.79,21547.15,358.6,58.6
202,186564.0,88454.0,27991.4,30667.71,172.78,58.7
203,32413.92,23965.0,7587.7803,22.49,92.909996,58.8
204,211181.6,90205.0,68900.71,49394.96,381.42,58.8
205,92139.04,58476.0,28399.68,17768.83,226.56999,58.8
206,210580.16,94640.0,48888.07,43516.42,334.15,58.8
207,187690.72,86877.0,35070.56,19403.68,192.34,58.9
208,190883.84,105405.0,33484.15,18350.11,262.43,58.9
209,188804.0,98825.0,42701.59,20699.451,241.24,59.0
210,262143.0,101364.0,69139.45,24586.76,330.88998,59.0
211,144491.2,76448.0,43836.47,56263.062,118.99,59.0
