,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,77432.32,44255.0,19107.85,89.96,169.52,52.2
1,137775.69,84413.0,25508.85,10767.5205,115.73,52.3
2,179864.16,99905.0,29283.71,15381.43,127.14,52.3
3,189344.95,103874.0,23183.73,19353.51,153.22,52.3
4,147665.28,82359.0,37649.992,10615.28,216.79,52.3
5,199371.2,105035.0,37485.64,14736.141,143.44,52.3
6,197890.56,104407.0,59678.082,34051.59,237.98,52.4
7,208946.08,108512.0,24924.11,13277.75,180.93,52.4
8,185997.28,93930.0,42756.95,23050.52,198.86,52.5
9,222125.12,104205.0,56844.34,18023.14,241.24,52.5
10,155860.33,94301.0,30072.59,15921.19,127.14,52.5
11,97398.56,55857.0,33980.66,307.94,296.66,52.6
12,164463.05,83460.0,36821.32,16040.561,249.39,52.6
13,212732.8,104289.0,53681.902,17571.61,179.3,52.6
14,239840.16,104441.0,68025.33,11265.76,216.79,52.7
15,153452.33,97013.0,39694.85,8066.99,264.06,52.7
16,224526.4,102546.0,52458.79,20344.8,148.33,52.8
17,178426.08,95228.0,28064.06,14255.2,66.83,52.9
18,182052.64,103127.0,30780.16,13583.96,169.52,52.9
19,230088.33,106825.0,34833.55,12526.93,154.85,53.0
20,224453.6,106075.0,33978.93,7722.72,179.3,53.2
21,151056.64,84190.0,24154.26,10312.53,146.7,53.2
22,16975.84,17001.0,1323.4501,1313.0701,-19.56,53.3
23,136375.69,85164.0,26859.98,8867.98,127.14,53.3
24,180921.44,90455.0,17891.66,12601.32,6.52,53.3
25,154017.92,72837.0,44066.56,18081.96,164.63,53.4
26,250961.77,100832.0,57967.11,6089.6,371.63998,53.4
27,51660.0,31560.0,25946.541,176.46,180.93,53.4
28,48686.4,27434.0,16959.19,178.19,192.34,53.6
29,156344.16,91581.0,26221.61,11821.09,70.09,53.6
30,232169.28,112979.0,32575.9,51529.78,185.81999,53.7
31,171701.6,98171.0,24552.16,19471.15,118.99,53.7
32,203313.6,99393.0,44208.42,16237.78,262.43,53.7
33,171456.33,91369.0,19094.01,14601.2,122.25,53.7
34,130503.52,89465.0,19526.51,9964.8,120.62,53.8
35,190888.33,101871.0,30648.68,8653.46,114.1,53.8
36,156457.28,90974.0,59264.61,13004.41,329.26,53.9
37,193009.6,99453.0,30643.49,11668.851,97.8,53.9
38,195368.33,95593.0,35840.41,16018.07,216.79,54.0
39,113515.36,71407.0,49412.26,15301.851,317.85,54.0
40,245604.8,103672.0,68732.9,35522.09,402.61,54.1
41,209680.8,100453.0,34956.38,27842.621,246.13,54.2
42,167755.84,86988.0,30017.23,11251.92,76.61,54.2
43,196873.6,92410.0,36163.92,15300.12,233.09,54.2
44,262143.0,113443.0,61065.54,30017.23,255.91,54.2
45,165225.77,85190.0,29513.8,11779.57,241.24,54.2
46,92240.96,47734.0,58946.29,311.4,358.6,54.3
47,201697.44,108780.0,32276.611,15497.34,94.54,54.3
48,214297.44,97635.0,44198.04,20351.72,189.08,54.3
49,191861.6,97401.0,29930.73,21175.201,125.51,54.3
50,138672.8,85800.0,24578.11,7613.73,94.54,54.3
51,233228.8,106424.0,59250.77,29520.72,334.15,54.4
52,152741.12,91205.0,42947.25,17443.59,187.45,54.4
53,152508.16,86372.0,28674.75,22932.88,158.11,54.5
54,182885.92,99584.0,27026.06,12608.24,78.24,54.5
55,142133.6,86125.0,22704.52,17400.34,76.61,54.5
56,168463.69,95728.0,18630.371,18884.68,99.43,54.5
57,233640.97,112548.0,51419.062,30676.36,239.61,54.5
58,9292.64,7363.0,4281.75,53.63,37.49,54.6
59,246240.97,112574.0,60778.36,25562.48,177.67,54.6
60,185120.33,95087.0,29589.92,23460.53,149.96,54.6
61,204180.48,105826.0,42250.06,20782.49,239.61,54.6
62,130740.96,72330.0,27225.01,15445.44,174.41,54.6
63,150515.69,85557.0,20009.18,19974.58,55.42,54.6
64,190958.88,93021.0,31074.26,9935.39,163.0,54.6
65,180836.33,96986.0,29922.08,13449.0205,167.89,54.7
66,212746.23,96043.0,38495.96,18434.88,231.46,54.7
67,202667.36,101273.0,23415.55,20306.74,151.59,54.7
68,222294.23,103072.0,43272.492,32236.82,329.26,54.8
69,168939.69,94381.0,30510.281,10393.84,73.35,54.8
70,180363.69,94885.0,27150.621,17024.93,122.25,54.8
71,216174.56,109464.0,23111.07,19273.93,223.31,54.8
72,165286.23,96712.0,17628.7,10414.601,65.2,54.9
73,262143.0,110648.0,59743.82,29600.3,376.53,55.0
74,201477.92,96846.0,49936.45,20554.13,237.98,55.0
75,203693.28,104529.0,38755.46,15320.88,180.93,55.0
76,188656.16,104719.0,34075.81,16793.11,207.01,55.1
77,142705.92,85229.0,15864.101,13321.0,78.24,55.1
78,219759.69,100233.0,51197.62,10234.68,223.31,55.1
79,99570.24,16036.0,215795.02,716.22003,1185.01,55.2
80,171405.92,92929.0,28652.26,14397.061,133.66,55.2
81,154302.4,82452.0,29802.71,16834.63,148.33,55.3
82,114205.28,66220.0,30067.4,18045.63,236.35,55.3
83,237976.48,97191.0,50768.582,17933.18,317.85,55.3
84,257807.2,102495.0,43988.71,13087.45,211.9,55.3
85,211785.28,111743.0,43618.492,20651.01,303.18,55.4
86,6249.6,5236.0,1989.5,-12.110001,57.05,55.4
87,156680.16,87873.0,25323.74,10219.11,83.13,55.4
88,195560.95,84748.0,55306.37,26545.121,257.54,55.5
89,51219.84,30357.0,1897.81,6608.6,14.67,55.6
90,170072.0,92917.0,25522.69,10729.46,97.8,55.6
91,217878.08,104156.0,43398.78,22035.01,291.77,55.6
92,134942.08,86149.0,22844.65,5541.19,73.35,55.7
93,175206.08,96154.0,32755.82,8568.69,187.45,55.8
94,184751.84,100101.0,29174.72,12035.61,153.22,55.8
95,190301.44,94545.0,39187.96,10753.68,332.52,55.9
96,141831.2,87205.0,19550.73,4167.57,132.03,55.9
97,214492.33,105204.0,29262.951,15699.75,148.33,56.0
98,105533.12,62693.0,32686.621,12782.97,164.63,56.0
99,174640.48,80541.0,52896.48,41878.11,251.02,56.0
100,204228.64,91561.0,30358.041,15959.25,107.58,56.1
101,182136.64,99420.0,19168.4,15006.0205,50.53,56.1
102,186469.92,91310.0,25757.97,14858.97,210.27,56.2
103,110950.56,68620.0,13191.25,11847.04,84.76,56.2
104,192214.4,94924.0,41352.19,13481.891,176.04,56.3
105,212819.05,106012.0,20680.42,16760.24,55.42,56.3
106,141464.95,78121.0,31114.05,7527.23,141.81,56.4
107,203565.6,101324.0,44019.85,15838.15,239.61,56.4
108,138654.88,84884.0,22957.1,14230.98,138.55,56.5
109,227727.36,111874.0,31325.11,17287.89,149.96,56.5
110,237864.48,104481.0,52782.3,17334.6,133.66,56.6
111,175411.05,86661.0,29250.84,17547.39,224.94,56.7
112,248426.08,114273.0,49893.2,11509.69,254.28,56.7
113,212693.6,102372.0,34485.82,32731.6,203.75,56.7
114,163151.52,87237.0,26726.77,12774.32,92.909996,56.8
115,34151.04,22061.0,2745.51,25.95,39.12,56.9
116,213087.84,98884.0,42500.91,15026.78,218.42,56.9
117,191345.28,99856.0,25209.56,14947.2,91.28,57.1
118,8224.16,7601.0,4124.32,62.28,-3.26,57.1
119,223948.48,101213.0,36814.402,21552.34,211.9,57.2
120,198580.48,101298.0,30792.27,17466.08,237.98,57.3
121,233717.12,96301.0,38115.36,34980.6,234.72,57.4
122,201934.88,100808.0,20647.55,16082.08,146.7,57.4
123,235969.44,107977.0,69911.03,53619.62,506.93,57.5
124,213752.0,102613.0,34006.61,15509.45,176.04,57.6
125,202050.23,107015.0,30977.38,21714.96,177.67,57.6
126,221845.12,104070.0,44969.62,25045.21,267.32,57.7
127,173820.64,96357.0,30475.68,6785.06,99.43,57.7
128,184845.92,100465.0,22988.24,15393.54,83.13,57.7
129,127812.164,60508.0,61795.6,24723.43,374.9,57.8
130,222355.84,115320.0,37350.7,25974.22,148.33,57.8
131,180432.0,102675.0,33025.7,19998.8,109.21,57.9
132,233180.64,87768.0,58480.92,15917.73,387.94,57.9
133,196735.84,100504.0,37698.43,15986.931,156.48,58.0
134,207233.6,95987.0,63086.18,32447.88,280.36,58.0
135,182546.56,94883.0,30849.36,11293.44,65.2,58.0
136,172014.08,86339.0,37279.77,17756.72,118.99,58.1
137,180873.28,97219.0,33395.92,19441.74,200.49,58.1
138,196745.92,100213.0,24126.58,13474.97,127.14,58.1
139,213670.23,95841.0,26057.26,18369.14,130.4,58.2
140,185268.16,99701.0,29083.031,7740.02,135.29,58.2
141,188916.0,97753.0,51638.77,18042.17,159.74,58.2
142,235690.56,105109.0,47291.28,26735.42,267.32,58.3
143,262143.0,115536.0,46881.27,61105.332,309.7,58.3
144,173619.05,86588.0,31371.82,12532.12,184.19,58.4
145,197616.16,98615.0,37053.14,10549.54,193.97,58.5
146,174086.08,92516.0,30506.82,9328.16,120.62,58.5
147,231517.44,98352.0,46955.66,27615.99,218.42,58.6
148,188023.36,99500.0,39587.59,4027.44,277.1,58.6
149,88969.44,42184.0,27116.02,179.92,208.64,58.7
150,207182.08,95588.0,31105.4,23559.14,156.48,58.7
151,193072.33,98652.0,20346.53,10561.65,161.37,58.8
152,192312.95,97675.0,26918.8,14217.141,117.36,58.8
153,164175.2,86968.0,34857.77,23891.3,244.5,58.9
154,30272.48,14641.0,1922.03,13.84,-1.63,58.9
155,230258.56,106734.0,45379.63,15708.4,231.46,58.9
156,240572.64,108456.0,38412.92,24209.621,215.16,58.9
157,137947.05,76632.0,28416.98,15822.58,164.63,59.0
158,202732.33,95533.0,41829.67,20536.83,224.94,59.0
159,224719.05,104608.0,36670.81,10911.11,247.76,59.0
160,212084.33,101048.0,32978.992,18580.201,226.56999,59.0
161,168600.33,93900.0,28674.75,14099.5,221.68,59.0
162,183695.69,94267.0,35127.65,15978.28,213.53,59.1
163,177670.08,91607.0,22896.55,7567.02,146.7,59.1
164,149845.92,70894.0,47860.45,41475.02,321.11,59.1
165,204405.6,100223.0,47680.53,30340.74,267.32,59.1
166,173803.84,91823.0,40585.8,33044.73,317.85,59.1
167,227638.88,104219.0,46334.59,11613.49,166.26,59.1
168,208517.12,99811.0,31582.88,16758.51,123.88,59.1
169,188632.64,93494.0,47853.53,20121.63,267.32,59.2
170,199888.64,100002.0,29678.15,15234.38,145.06999,59.3
171,211230.88,104145.0,28000.05,12509.63,211.9,59.3
172,150696.0,76398.0,35248.75,20260.03,200.49,59.3
173,255267.05,104081.0,63560.2,32155.51,431.95,59.4
174,136334.23,72760.0,19965.93,18270.53,79.87,59.4
175,174558.72,93749.0,40016.63,14748.25,236.35,59.4
176,202978.72,108224.0,36240.04,12876.391,149.96,59.4
177,195810.72,95898.0,26854.791,11997.55,35.86,59.4
178,147176.95,83992.0,28948.09,16462.68,127.14,59.5
179,186253.77,95734.0,36701.95,13009.601,135.29,59.5
180,202110.72,109491.0,45981.67,7349.04,174.41,59.5
181,71398.88,35387.0,36682.92,211.06,324.37,59.5
182,198974.72,99135.0,40426.64,10454.39,164.63,59.5
183,179850.72,104439.0,28154.02,12430.05,174.41,59.5
184,206635.52,98700.0,27529.49,19246.25,189.08,59.5
185,156906.4,82081.0,31937.531,16722.18,135.29,59.6
186,262143.0,107844.0,82046.984,47090.6,423.8,59.6
187,232896.16,105524.0,37278.04,19183.97,241.24,59.6
188,194623.52,96164.0,40689.6,22666.46,220.05,59.6
189,170101.12,91933.0,26979.35,3376.96,127.14,59.7
190,184646.56,95685.0,30470.49,13502.65,177.67,59.8
191,237611.36,102833.0,52739.05,20912.24,215.16,59.8
192,197592.64,100873.0,38098.06,11544.29,146.7,59.9
193,165572.95,88898.0,30967.0,19841.371,115.73,59.9
194,167162.23,93750.0,29237.0,10661.99,145.06999,60.0
195,166491.36,87661.0,29292.36,14758.63,130.4,60.0
196,183830.08,83381.0,46438.39,30252.51,252.65,60.0
