,0
0,31.778172
1,0.2953643
2,4.051791
3,41.0632
4,-0.06816099
5,1.2268982
6,15.358943
7,0.1893362
8,0.355952
9,-0.02272028
10,6.7858086
11,3.0596716
12,3.7942955
13,0.015146892
14,5.127223
15,7.0054355
16,39.30616
17,0.21205652
18,5.7861114
19,6.1723557
20,1.5146886
21,0.03029377
22,4.930312
23,161.48094
24,21.622179
25,0.15146895
26,13.760948
27,0.037867192
28,4.6500926
29,-0.045440614
30,5.2786922
31,0.07573447
32,15.752758
33,90.16938
34,7.899099
35,11.398033
36,10.883035
37,34.406166
38,0.0
39,1.8024796
40,2.8173206
41,64.6772
42,5.0136194
43,0.07573447
44,8.361086
45,33.84573
46,5.0363398
47,7.5355735
48,65.47999
49,12.344718
50,8.035426
51,15.146883
52,31.664558
53,35.118057
54,3.195992
55,16.926653
56,8.474684
57,9.466805
58,26.416164
59,-0.030293759
60,26.219257
61,3.52165
62,0.03029377
63,4.9908996
64,3.938191
65,28.710934
66,0.0
67,29.945396
68,2.4537969
69,2.7718797
70,10.716427
71,2.5068107
72,-0.14389542
73,0.12117512
74,15.949676
75,4.748547
76,0.6588898
77,9.368348
78,31.202576
79,44.17591
80,5.846701
81,38.548817
82,4.9833255
83,14.639474
84,6.967568
85,9.8000345
86,136.9884
87,48.470028
88,0.79521155
89,15.972393
90,5.2483974
91,0.4544065
92,8.292922
93,0.2877909
94,0.053014155
95,38.291336
96,2.2720325
97,1.3480734
98,43.933544
99,7.717338
100,6.1799293
101,3.385331
102,1.2041774
103,23.500399
104,0.5149943
105,89.38179
106,20.683071
107,0.007573504
108,0.12117512
109,0.03029377
110,3.4156241
111,2.4159284
112,21.894835
113,-0.030293759
114,30.589153
115,5.361996
116,7.724913
117,0.23477672
118,0.0
119,5.642214
120,-0.045440614
121,0.007573504
122,6.232946
123,3.5973876
124,-0.037867203
125,38.374645
126,7.9218225
127,11.420753
128,4.4001718
129,14.079039
130,3.1278322
131,-0.16661574
132,2.4840891
133,13.738228
134,-0.090881296
135,14.419841
136,8.232335
137,13.049045
138,2.2568862
139,76.91595
140,0.106028296
141,15.502843
142,0.007573504
143,0.06816107
144,0.5907286
145,-0.015146833
146,18.320164
147,64.90443
148,0.54528785
149,-0.02272028
150,-0.053014085
151,-0.037867203
152,15.904231
153,3.0748177
154,18.123247
155,6.952419
156,-0.02272028
157,-0.060587518
158,1.2496185
159,44.99382
160,55.422424
161,0.67403674
162,80.66468
163,18.509487
164,-0.12874854
165,139.53304
166,0.015146892
167,23.280773
168,12.67794
169,33.46705
170,112.67016
171,81.82351
172,0.0
173,3.218715
174,17.267445
175,-0.02272028
176,-0.015146833
177,9.126
178,0.07573447
179,50.439095
180,0.79521155
181,21.591883
182,13.753379
183,32.89903
184,0.5755817
185,5.740671
186,12.95816
187,27.627918
188,0.08330796
189,44.463684
190,4.006353
191,15.086294
192,24.091124
193,18.388325
194,1.0375621
195,8.732177
196,9.398641
197,0.98454773
198,40.676975
199,31.694868
200,0.0605876
201,10.057533
202,11.329866
203,4.7334023
204,-0.015146833
205,16.563124
