,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,190872.64,97548.0,28756.06,16147.82,617.77,52.4
1,218475.05,105538.0,36591.23,22682.03,544.42,52.5
2,262143.0,103066.0,80739.1,43916.05,1515.9,52.5
3,192123.69,99527.0,26827.11,15317.42,431.95,52.5
4,198476.33,90565.0,49090.48,21471.03,676.45,52.5
5,257297.6,98957.0,91105.26,36660.43,1284.44,52.5
6,19074.72,18300.0,2214.4,1024.16,24.45,52.6
7,262143.0,110717.0,59870.11,43009.53,862.27,52.6
8,222165.44,102438.0,51967.47,12468.11,829.67,52.6
9,224313.6,92961.0,51887.89,25927.51,880.2,52.6
10,262143.0,101665.0,167363.66,92466.77,2726.99,52.6
11,262143.0,110268.0,46381.3,44061.37,1056.24,52.7
12,233050.72,104692.0,33210.81,15123.66,549.31,52.7
13,8370.88,5213.0,16685.85,19.03,58.68,52.7
14,164675.84,60740.0,71734.45,27100.451,741.65,52.7
15,212317.28,94460.0,41940.39,16443.65,544.42,52.9
16,10504.48,10446.0,1209.27,389.25,48.9,53.0
17,191563.69,102053.0,28766.44,8480.46,497.15,53.1
18,68401.76,45344.0,42521.67,477.48,1737.58,53.1
19,16119.04,14937.0,5331.86,93.42,544.42,53.1
20,197108.8,93870.0,59636.562,22221.85,762.84,53.2
21,165634.56,93972.0,23704.46,13141.08,493.88998,53.2
22,103474.56,54604.0,44391.8,40305.54,867.16,53.3
23,178200.95,93036.0,41407.55,17249.83,559.09,53.3
24,104525.12,63065.0,58619.32,23958.77,1220.87,53.4
25,203215.05,97380.0,17801.701,17151.22,441.73,53.4
26,193901.12,102032.0,30915.1,18483.32,537.9,53.5
27,194624.64,99640.0,45566.47,17786.13,687.86,53.5
28,222320.0,102557.0,32619.15,22797.94,744.91,53.5
29,233182.88,104630.0,80455.38,19426.17,1175.23,53.6
30,167304.48,94992.0,28588.25,9354.11,489.0,53.7
31,212304.95,103259.0,41336.62,17426.291,808.48,53.8
32,158801.44,85499.0,22891.36,10809.04,410.76,53.8
33,154670.88,92663.0,25162.85,13101.29,526.49,53.9
34,178390.23,93541.0,35942.48,15756.84,444.99,54.0
35,195464.64,103886.0,29337.34,8068.72,546.05,54.0
36,165257.12,91238.0,24457.01,11736.32,317.85,54.1
37,126744.8,77061.0,30676.36,12871.2,839.45,54.1
38,176516.48,93900.0,34515.23,20772.11,669.93,54.1
39,30789.92,13737.0,46192.73,65.74,387.94,54.2
40,7398.72,6345.0,2005.0701,93.42,190.71,54.2
41,208075.84,96709.0,53309.95,27129.86,837.82,54.2
42,223630.4,100244.0,41914.44,23766.74,632.44,54.3
43,196249.77,97620.0,34138.09,13995.7,418.91,54.3
44,155468.33,91541.0,25164.58,9835.05,469.44,54.3
45,252720.16,109518.0,47334.53,16699.69,800.33,54.4
46,216949.6,100149.0,60579.41,24704.4,973.11,54.4
47,160858.88,90997.0,25721.64,12092.7,909.54,54.5
48,187750.08,95660.0,29377.13,14552.76,720.46,54.5
49,193780.16,104241.0,33724.62,17533.55,355.34,54.6
50,70509.6,46548.0,29503.42,534.57,467.81,54.7
51,262143.0,100678.0,75779.19,27692.11,978.0,54.7
52,118436.64,80058.0,23284.07,11879.91,340.67,54.8
53,201051.2,101080.0,39281.38,7440.73,601.47,54.8
54,129668.0,54936.0,41334.89,9068.66,565.61,54.8
55,207140.64,99584.0,45082.07,12658.41,593.32,54.9
56,239916.33,110880.0,30198.88,15691.101,541.16,54.9
57,188154.4,103488.0,25982.871,10502.83,446.62,54.9
58,71911.84,38926.0,54719.902,174.73,663.41,54.9
59,166495.84,94152.0,25614.38,9347.19,528.12,54.9
60,199474.23,100984.0,33927.03,18614.8,903.02,55.0
61,197294.72,101389.0,25150.74,19438.28,472.7,55.0
62,157937.92,91969.0,18784.34,9222.63,402.61,55.0
63,226494.23,109641.0,34961.57,23495.13,749.8,55.0
64,149185.12,82585.0,34198.64,15099.44,549.31,55.0
