,0
0,8.131533
1,0.0
2,0.1446141
3,2.4102347
4,9.511393
5,0.09038382
6,3.8382988
7,0.018076777
8,6.088853
9,4.0672708
10,1.4009484
11,5.118735
12,2.7777956
13,4.5824594
14,0.17474209
15,17.883947
16,1.7474192
17,0.021089572
18,14.642171
19,1.2533221
20,38.452248
21,2.7777956
22,3.5972748
23,2.8531148
24,0.057243083
25,2.401196
26,0.8646715
27,2.3529909
28,-0.033140715
29,0.033140756
30,2.6452324
31,1.8709443
32,9.523439
33,2.4072227
34,2.2626076
35,5.1940575
36,10.8551
37,0.033140756
38,4.597522
39,3.3893943
40,-0.0030127848
41,3.0549736
42,0.039166316
43,1.2141564
44,0.0030128174
45,0.3344201
46,3.8202214
47,4.651755
48,6.001482
49,6.4082127
50,0.39166316
51,-0.012051167
52,2.0426743
53,8.0049925
54,6.7637196
55,2.615105
56,4.7541876
57,0.09942219
58,1.2593476
59,0.009038378
60,5.862895
61,6.8661575
62,3.437599
63,4.425793
64,7.0891023
65,2.4614532
66,4.537269
67,1.5546019
68,23.364218
69,0.0
70,2.7717698
71,-0.045191888
72,0.015063956
73,3.6153507
74,0.054230317
75,3.0489457
76,0.033140756
77,2.7536936
78,0.0482047
79,5.5676446
80,-0.030127918
81,0.012051172
82,2.8832436
83,13.5756445
84,3.1302934
85,0.40973988
86,0.009038378
87,11.912584
88,0.033140756
89,1.6359459
90,0.015063956
91,10.144075
92,2.6723487
93,3.253816
94,2.4885676
95,0.07531987
96,0.024102366
97,1.3316551
98,0.0
99,4.763225
100,3.476762
101,-0.0030127848
102,5.401936
103,0.07531987
104,2.997728
105,0.006025588
106,7.902557
107,0.045191944
108,8.628637
109,4.9500203
110,47.29786
111,1.3647952
112,2.9254234
113,11.538996
114,0.006025588
115,2.196326
116,0.09640936
117,6.679366
118,3.9226565
119,1.7293433
120,0.030127944
121,2.7868338
122,5.73636
123,-0.024102334
124,32.993103
125,3.8563743
126,1.9251759
127,14.307754
128,3.2206764
129,1.3678077
130,2.4945927
131,3.681633
132,9.604783
133,3.491827
134,0.060255896
135,10.195294
136,0.98217046
137,3.1574082
138,7.2969866
139,0.0030128174
140,3.0007422
141,10.129012
142,8.161656
143,2.9615748
144,3.4948413
145,4.5041285
146,4.531241
147,8.541266
148,3.2387536
149,0.12051174
150,13.831739
151,4.341434
152,-0.027115138
153,5.0765553
154,-0.027115138
155,0.51217496
156,2.3831198
157,0.015063956
158,2.3770936
159,8.218901
160,0.006025588
161,2.0788274
162,0.08134544
163,12.551304
164,0.030127944
165,0.033140756
166,11.409447
167,0.045191944
168,1.3647952
169,0.021089572
170,1.9131241
171,2.4735034
172,2.4192731
173,0.015063956
174,9.225177
175,13.057447
176,15.398386
177,2.3529909
178,21.535463
179,0.045191944
180,-0.018076742
181,22.388054
182,0.8586459
183,7.2276907
184,0.75319856
185,4.0612435
186,14.768718
187,0.012051172
188,3.5460567
189,0.009038378
190,1.8799827
191,2.6392064
192,1.6449845
193,0.018076777
194,117.516914
195,0.83454376
196,1.1960795
197,0.0
198,0.67486584
199,0.07531987
200,3.9588103
201,5.163929
202,2.5699136
203,2.91036
204,-0.0030127848
205,3.0127933
206,9.951259
207,0.030127944
208,4.886753
209,-0.012051167
210,0.04217914
211,0.15063965
212,3.193561
213,-0.006025565
214,10.288686
215,26.723494
216,2.3620312
217,1.6690874
218,3.0730495
219,0.97011966
220,-0.036153506
221,0.039166316
222,2.83805
223,-0.030127918
224,7.5108967
225,2.346965
226,2.190301
227,7.751914
228,0.033140756
229,0.072307035
230,16.395615
231,7.447623
232,-0.0421791
233,2.7295902
234,2.7145262
235,21.378767
236,2.0788274
237,5.5736656
238,8.0562105
239,2.331901
240,-0.054230276
241,3.7720163
242,-0.063268654
243,0.009038378
244,2.1661985
245,0.88877374
246,4.293229
247,5.5284734
248,2.25357
249,2.2957475
250,3.7328525
251,0.06326867
252,2.4614532
253,0.0030128174
254,2.1631858
255,11.554058
256,5.7725143
257,0.02711517
258,2.5608733
259,0.98217046
260,7.4898043
261,0.21089558
