,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,131736.64,85206.0,12673.98,14801.88,26.08,53.6
1,225490.72,106072.0,31811.24,17637.35,48.9,53.6
2,262143.0,111240.0,36198.52,19138.99,122.25,53.7
3,186394.88,89515.0,26936.1,13459.4,171.15,53.7
4,77850.08,41176.0,34644.98,297.56,115.73,53.9
5,183340.64,98238.0,18289.56,10302.15,133.66,53.9
6,49110.88,30641.0,23976.07,743.9,146.7,54.0
7,213880.8,107210.0,20029.94,24328.99,234.72,54.0
8,25107.041,24349.0,2323.3901,1212.73,45.64,54.0
9,189063.84,99640.0,26847.871,14570.061,143.44,54.1
10,199083.36,89837.0,34600.0,34542.91,153.22,54.2
11,166256.16,80613.0,45061.31,18950.42,192.34,54.3
12,153341.44,80619.0,29724.86,12471.57,132.03,54.3
13,199128.16,83948.0,18704.76,25460.41,83.13,54.4
14,21521.92,20573.0,2648.6301,1619.28,4.89,54.4
15,135106.72,60173.0,44881.39,629.72003,223.31,54.4
16,122771.04,78018.0,26382.5,681.62,907.91,54.5
17,246205.12,104295.0,30814.76,26283.89,174.41,54.5
18,184872.8,104913.0,21481.41,15540.59,192.34,54.6
19,126723.52,78056.0,28065.791,8630.97,135.29,55.0
20,158436.33,87316.0,22638.78,21078.32,102.69,55.1
21,13149.92,6896.0,7117.22,-1.73,48.9,55.1
22,210246.4,88357.0,19483.26,14447.23,114.1,55.2
23,176223.05,102764.0,18047.36,5520.43,92.909996,55.3
24,11325.44,5500.0,2695.34,57.09,29.34,55.3
25,120778.56,75628.0,14205.03,11985.44,149.96,55.4
26,152391.69,84250.0,41122.1,39878.23,184.19,55.5
27,154244.16,88148.0,14000.891,9210.5205,76.61,55.5
28,143767.69,86401.0,29593.38,14749.98,132.03,55.5
29,104350.4,60683.0,23024.57,153.97,213.53,55.5
30,9844.8,8656.0,1576.03,759.47003,24.45,55.6
31,151988.48,92624.0,13582.23,6243.5703,52.16,55.7
32,206109.12,98248.0,18753.201,19657.99,112.47,55.8
33,123938.08,76732.0,35295.46,3759.29,156.48,55.9
34,140207.2,92495.0,24835.88,9331.62,42.38,55.9
35,212932.16,103059.0,27915.281,20552.4,37.49,56.0
36,244459.05,105725.0,32278.34,42291.582,231.46,56.0
37,11211.2,5296.0,18773.96,15.57,104.32,56.1
38,244526.23,108068.0,35935.56,7210.64,47.27,56.1
39,201445.44,107885.0,25280.49,21929.48,19.56,56.2
40,167980.95,88390.0,35089.59,22624.94,244.5,56.3
41,176364.16,99121.0,17038.77,10798.66,34.23,56.4
42,110321.12,67273.0,35241.832,14765.55,112.47,56.4
43,183842.4,102549.0,30629.65,6672.61,107.58,56.4
44,165279.52,81693.0,22752.96,20431.3,138.55,56.5
45,150959.2,87089.0,17362.28,15898.7,105.95,56.6
46,170814.56,84221.0,15815.66,10916.3,22.82,56.7
47,81376.96,52485.0,25392.94,1133.15,203.75,56.7
48,169024.8,91024.0,32008.46,19415.791,161.37,56.8
49,151605.44,81817.0,39364.42,28700.701,169.52,56.9
50,219245.6,95004.0,19573.22,15151.34,161.37,56.9
51,209762.56,75953.0,36774.61,19272.201,259.17,56.9
52,178373.44,87371.0,27193.871,20239.27,58.68,57.0
53,166461.12,92527.0,15981.74,17767.1,86.39,57.1
54,145244.95,81144.0,13686.03,4311.16,96.17,57.1
55,201502.56,101440.0,28465.42,13360.79,149.96,57.1
56,165197.77,85740.0,24083.33,21753.02,241.24,57.2
57,155967.84,96703.0,24790.9,11409.351,123.88,57.3
58,47000.8,27894.0,17241.18,83.04,86.39,57.3
59,176421.28,94135.0,18792.99,6058.46,115.73,57.4
60,109938.08,66297.0,13464.59,13205.09,182.56,57.4
61,189594.72,95050.0,30354.58,16268.92,22.82,57.4
62,106025.92,49156.0,35212.42,333.89,192.34,57.5
63,25088.0,7862.0,49182.17,153.97,270.58,57.5
64,158953.77,91160.0,17291.35,9762.39,57.05,57.6
65,192507.84,94485.0,22197.63,6904.43,32.6,57.6
66,169357.44,90724.0,32697.0,14410.9,125.51,57.7
67,209870.08,103359.0,32077.66,16341.58,148.33,57.7
68,156540.16,84810.0,16095.92,16139.17,47.27,57.7
69,120546.72,68046.0,39110.11,21922.56,247.76,57.8
70,174608.0,100632.0,19296.42,13687.76,148.33,57.9
71,49157.92,20183.0,61842.312,314.86002,345.56,57.9
72,157644.48,90033.0,17140.84,9277.99,122.25,57.9
73,145152.0,83105.0,17199.66,17938.371,74.98,58.0
74,128629.76,70844.0,31915.041,14858.97,241.24,58.0
75,140602.56,81040.0,36592.96,12163.63,136.92,58.0
76,190936.48,97805.0,13852.11,16943.621,143.44,58.1
77,134037.12,80385.0,50387.98,5461.61,211.9,58.1
78,14157.92,9102.0,22235.69,57.09,130.4,58.2
79,129176.32,79245.0,18251.5,19656.26,115.73,58.2
80,170628.64,92421.0,23915.52,8170.79,91.28,58.2
81,24339.84,18508.0,5425.2803,5.19,16.3,58.2
82,179984.0,93703.0,17981.621,13575.311,79.87,58.2
83,236304.33,95476.0,56356.48,28128.07,286.88,58.3
84,166695.2,81592.0,26899.77,19770.44,73.35,58.3
85,165796.95,91440.0,17537.01,12052.91,161.37,58.4
86,109681.6,68313.0,23553.951,16727.371,102.69,58.4
87,154072.8,74760.0,41715.492,13753.5,322.74,58.4
88,83251.84,41087.0,20611.22,95.15,154.85,58.5
89,160921.6,85295.0,24751.11,7719.2603,198.86,58.5
90,178373.44,96732.0,29288.9,14172.16,92.909996,58.5
91,152560.8,92981.0,27470.67,11516.61,105.95,58.5
92,49641.76,24892.0,17263.67,133.21,154.85,58.5
93,24687.041,22328.0,1557.0,1475.6901,-9.78,58.5
94,166754.56,77808.0,102294.9,13929.96,753.06,58.6
95,9096.64,8731.0,804.45,832.13,-70.09,58.6
96,247523.36,100906.0,41526.92,15313.96,158.11,58.6
97,137952.64,81268.0,21663.06,13127.24,120.62,58.7
98,169977.92,89793.0,17476.46,12381.61,145.06999,58.7
99,196032.48,90390.0,37670.75,12139.41,210.27,58.8
