,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,7492.8,7632.0,1406.49,249.12,74.98,52.9
1,255007.2,103553.0,59754.2,59399.55,3680.54,52.9
2,101379.04,46808.0,39350.582,480.94,2224.95,53.0
3,53342.24,21115.0,12123.84,91.69,431.95,53.1
4,262143.0,109971.0,60159.02,16608.0,1605.55,53.1
5,212845.92,101541.0,31854.49,5260.93,774.25,53.1
6,210545.44,97369.0,31525.791,24699.21,1665.86,53.1
7,56476.0,29496.0,30636.57,145.32,619.4,53.1
8,260433.6,107861.0,62364.77,30096.81,2859.02,53.2
9,262143.0,102565.0,63356.062,20519.53,1724.54,53.3
10,252374.08,103457.0,53666.332,22095.56,1439.29,53.3
11,262143.0,121616.0,96072.09,43348.61,3411.59,53.3
12,198550.23,64613.0,30285.38,15237.84,736.76,53.4
13,186827.2,102662.0,28494.83,21939.86,935.62,53.4
14,224262.08,103281.0,56802.82,16680.66,1061.13,53.5
15,226675.69,97957.0,27098.72,14044.141,867.16,53.5
16,261523.36,99104.0,53462.19,38606.68,2278.74,53.7
17,215539.52,104681.0,43314.01,16064.78,828.04,53.7
18,262143.0,102805.0,48889.8,27159.27,1558.28,53.8
19,209632.64,89185.0,42414.41,18184.03,1064.39,53.8
20,238949.77,93713.0,68257.15,31197.09,1450.7,53.9
21,207188.8,106156.0,38248.57,16300.061,632.44,54.0
22,210084.0,104477.0,38118.82,12855.63,767.73,54.1
23,249081.28,102513.0,33153.72,16085.54,720.46,54.2
24,237930.56,101203.0,34262.65,19773.9,596.58,54.2
25,184066.4,79189.0,42850.37,15185.94,971.48,54.3
26,262143.0,103304.0,78218.49,27199.06,2260.81,54.4
27,253648.64,109365.0,63113.86,22626.67,1302.37,54.5
28,12563.04,11551.0,3456.54,64.01,112.47,54.6
29,7341.6,6642.0,5994.45,25.95,101.06,54.6
30,8598.24,8308.0,437.69,442.88,0.0,54.7
31,186810.4,102792.0,28060.6,9284.91,519.97,54.8
32,188672.95,100924.0,30617.541,11895.48,593.32,54.9
33,243974.08,109464.0,38089.41,15286.28,769.36,55.0
34,177419.2,82025.0,70480.2,10416.33,1061.13,55.1
35,76349.28,59429.0,18945.23,4693.49,237.98,55.2
36,180289.77,89779.0,42493.992,13980.13,676.45,55.3
37,225092.0,110029.0,45855.38,12411.0205,612.88,55.3
38,41146.56,12925.0,19059.41,160.89,353.71,55.3
39,166480.16,91415.0,30179.85,20453.791,1039.94,55.3
40,232753.92,79915.0,79040.24,127004.49,4135.31,55.4
41,82658.24,50587.0,35703.742,233.55,671.56,55.4
42,203529.77,93948.0,36089.53,14464.53,753.06,55.4
43,13255.2,10055.0,19874.24,124.56,128.77,55.5
44,190662.08,99546.0,33273.09,12871.2,607.99,55.5
45,240409.12,100497.0,60558.652,65774.6,2852.5,55.6
46,257115.05,111805.0,59449.72,25837.55,1222.5,55.6
47,8449.28,8256.0,5643.2603,95.15,66.83,55.6
48,227241.28,99904.0,31849.3,10950.9,627.55,55.7
49,74893.28,36732.0,55908.41,313.13,834.56,55.7
50,237272.0,106945.0,46787.85,17611.4,1183.38,55.7
51,197533.28,106237.0,33160.64,11540.83,621.02997,55.8
52,176607.2,93200.0,41689.54,10992.42,593.32,55.8
53,115416.0,46197.0,69115.234,1454.93,1439.29,55.9
54,248009.44,100976.0,54396.39,18353.57,1268.14,55.9
55,10696.0,5613.0,10727.73,10.38,102.69,55.9
56,178038.56,104220.0,25346.23,7980.49,361.86,56.0
57,182763.84,95225.0,41992.29,16450.57,813.37,56.0
58,262143.0,109936.0,58769.832,20407.08,1427.88,56.0
59,262143.0,103188.0,33811.12,17336.33,841.08,56.1
60,247365.44,115747.0,37312.64,20960.68,1519.16,56.1
61,187164.33,102133.0,20984.9,11663.66,594.95,56.2
62,181968.64,95311.0,22465.78,8340.33,345.56,56.2
63,9514.4,9228.0,4022.25,794.07,156.48,56.2
64,227013.92,91328.0,79240.92,56403.19,2076.6199,56.3
65,262143.0,103268.0,62117.38,35086.13,2764.48,56.3
66,207052.16,74020.0,55135.1,20872.451,1665.86,56.4
67,36968.96,13087.0,102417.734,89.96,824.77997,56.4
68,262143.0,118652.0,68155.08,19509.21,1398.54,56.5
69,254524.48,117242.0,42955.902,20894.94,1048.09,56.5
70,192813.6,95717.0,37478.72,10106.66,749.8,56.5
71,161721.28,98632.0,27366.871,8437.21,379.79,56.6
72,262143.0,108497.0,79099.06,27394.55,1714.76,56.6
73,48163.36,43813.0,5240.17,738.71,26.08,56.8
74,262143.0,104324.0,89300.87,19657.99,1124.7,56.8
75,212164.95,103405.0,30105.46,10165.48,386.31,57.2
76,216357.12,101194.0,33646.77,22811.78,925.84,57.3
