,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,165020.8,95087.0,27228.47,10781.36,427.06,60.9
1,145790.4,86509.0,31659.0,14635.8,361.86,60.9
2,190273.44,98064.0,38168.992,11317.66,516.71,60.9
3,262143.0,100551.0,87666.02,49528.17,1217.61,61.0
4,182995.69,96403.0,29344.26,17005.9,376.53,61.0
5,50271.2,26977.0,13336.57,74.39,195.6,61.0
6,65716.0,47004.0,24316.88,134.94,216.79,61.0
7,262143.0,110189.0,64165.7,24790.9,632.44,61.0
8,221256.0,94541.0,36461.48,8492.57,669.93,61.0
9,127080.8,62829.0,74348.484,986.10004,801.96,61.0
10,143196.48,78000.0,54363.52,31036.201,797.07,61.0
11,262143.0,106865.0,80514.2,22742.58,958.44,61.0
12,132256.33,70269.0,45566.47,17014.55,523.23,61.1
13,159510.4,87739.0,24787.44,23569.52,407.5,61.1
14,119592.484,72365.0,38027.13,22678.57,347.19,61.1
15,158221.28,89285.0,27282.1,13232.7705,290.13998,61.1
16,176392.16,103323.0,24285.74,16499.01,205.38,61.1
17,115954.72,65908.0,24527.94,13540.71,278.73,61.1
18,95962.72,51796.0,52642.17,347.73,617.77,61.1
19,262143.0,121670.0,262143.0,123968.34,3817.46,61.2
20,262143.0,110411.0,262143.0,262143.0,23075.91,61.2
21,203781.77,93618.0,43642.71,22458.86,699.27,61.2
22,169684.48,89020.0,44604.59,16267.19,492.26,61.2
23,171417.12,95620.0,51609.36,12947.32,772.62,61.2
24,137012.95,85092.0,20991.82,9352.38,182.56,61.2
25,262143.0,99999.0,78365.54,57067.51,1171.97,61.2
26,110275.2,54067.0,54955.18,299.29,572.13,61.3
27,207196.64,98411.0,68123.94,28875.43,832.93,61.3
28,262143.0,104366.0,50296.29,24112.74,580.27997,61.3
29,209060.33,92877.0,59193.68,30150.44,635.7,61.3
30,153351.52,79060.0,52683.69,23237.36,669.93,61.3
31,171448.48,95181.0,23590.28,17922.8,347.19,61.7
32,262143.0,105130.0,63113.86,46715.19,974.74,61.8
33,50750.56,35400.0,10220.84,19.03,53.79,61.8
34,139577.77,93244.0,26515.71,13378.09,280.36,61.8
35,143196.48,72775.0,37015.082,13532.061,327.63,61.9
36,141548.95,80202.0,34468.52,12132.49,521.6,62.0
37,202074.88,99063.0,48656.25,11514.88,694.38,62.1
38,135647.69,71940.0,46971.23,33414.95,590.06,62.1
39,185750.88,86170.0,40855.68,12362.58,710.68,62.2
40,127582.56,82157.0,18254.96,13878.061,379.79,62.2
41,262143.0,94657.0,60065.6,24970.82,761.21,62.3
42,193653.6,94255.0,32674.51,16012.88,453.13998,62.3
43,183697.92,95820.0,45019.79,15089.061,593.32,62.4
44,128453.92,73633.0,27088.34,10966.47,381.42,62.4
45,196446.88,94840.0,48016.152,13315.811,578.65,62.5
46,165938.08,89977.0,27012.22,14480.101,195.6,62.5
47,125603.52,80685.0,23834.21,7224.48,379.79,62.5
48,83680.8,49161.0,35099.97,150.51,296.66,62.6
49,168208.33,86713.0,21612.89,17357.09,309.7,62.7
50,207471.05,90310.0,31992.89,14666.94,511.82,62.8
51,199738.56,95170.0,35020.39,15677.26,343.93,62.9
52,158305.28,84869.0,21445.08,15234.38,515.08,62.9
53,137413.92,71433.0,36127.59,15514.641,428.69,62.9
54,123102.56,78860.0,17355.36,13895.36,270.58,63.0
55,178771.05,91048.0,32996.29,11895.48,466.18,63.1
56,149807.84,87381.0,32963.42,17099.32,407.5,63.1
57,169171.52,77798.0,26058.99,22317.0,399.35,63.1
58,239843.52,111043.0,36169.11,10810.7705,330.88998,63.2
59,111810.72,65652.0,21543.69,11103.14,448.25,63.2
60,189790.72,101389.0,27053.74,13244.88,482.48,63.2
61,168137.77,88004.0,26560.69,14013.0,353.71,63.2
62,212704.8,94379.0,44120.19,13826.16,549.31,63.3
63,184895.2,94781.0,32480.75,23138.75,500.41,63.3
64,190373.12,93888.0,39035.72,12179.2,387.94,63.3
65,189226.23,83316.0,82325.51,54168.03,1082.32,63.4
66,209174.56,91366.0,25827.17,22758.15,324.37,63.4
67,126506.24,73920.0,44116.73,22182.06,614.51,63.4
68,262143.0,100917.0,43173.88,30738.64,560.72,63.5
69,172335.52,92616.0,34202.1,20123.36,541.16,63.5
70,251357.12,97441.0,31902.93,13449.0205,454.77,63.5
71,250510.4,86932.0,39490.71,16208.37,785.66,63.5
72,144480.0,77949.0,12139.41,11322.851,311.33,63.5
73,157472.0,91952.0,17087.21,12193.04,215.16,63.5
74,190842.4,88734.0,49808.43,12594.4,650.37,63.6
75,225132.33,95218.0,68905.9,34707.26,692.75,63.6
76,19389.44,5373.0,94388.805,385.79,454.77,63.6
77,239630.72,106476.0,37611.93,17763.64,516.71,63.6
78,145649.28,94941.0,27742.281,15331.26,314.59,63.7
79,262143.0,111873.0,81384.39,40108.32,922.58,63.7
80,150138.23,77805.0,34466.79,22770.26,542.79,63.7
81,262143.0,100475.0,50090.42,24538.32,756.32,63.8
82,181612.48,100356.0,23896.49,11784.76,249.39,63.8
83,240845.92,108048.0,48625.11,13533.79,625.92,63.8
84,176881.6,91929.0,34584.43,14087.391,366.75,63.8
85,148289.12,83213.0,31527.52,10649.88,449.88,63.8
86,162843.52,70792.0,55853.05,33107.01,932.36,63.9
87,217515.2,102665.0,32046.52,26349.63,521.6,63.9
88,227390.23,107627.0,35894.04,22275.48,645.48,63.9
