,FSC-A,FSC-H,SSC-A,PE-A,APC-A,Time
0,262143.0,103978.0,113986.24,61513.61,1827.23,61.6
1,202677.44,94369.0,43265.57,22154.38,588.43,61.6
2,210889.28,97524.0,54373.902,18727.25,622.66,61.6
3,248591.84,101581.0,41641.1,8982.16,645.48,61.7
4,161002.23,75599.0,29079.57,25898.1,495.52,61.7
5,260648.64,101096.0,41502.7,20337.88,524.86,61.8
6,262143.0,104297.0,104924.5,75331.12,1781.59,61.8
7,205696.95,93789.0,35906.152,17889.93,417.28,61.8
8,202858.88,98128.0,35567.07,15909.08,425.43,61.8
9,121779.84,65152.0,54792.562,30527.58,798.7,61.9
10,262143.0,113185.0,47716.86,20716.75,808.48,61.9
11,262143.0,107792.0,94437.24,51116.312,1659.34,61.9
12,45940.16,41293.0,10283.12,3524.01,47.27,61.9
13,223840.97,95760.0,50868.92,21867.201,591.69,61.9
14,166050.08,84052.0,37196.73,14575.25,472.7,62.0
15,262143.0,100917.0,43812.25,35054.992,788.92,62.1
16,146174.56,65899.0,101486.99,1456.66,978.0,62.1
17,96348.0,70160.0,16561.291,4781.72,171.15,62.1
18,230062.56,104168.0,23982.99,22505.57,537.9,62.1
19,203878.08,99433.0,37566.95,24415.49,759.58,62.1
20,175902.72,97533.0,25446.57,13905.74,407.5,62.1
21,209704.33,107887.0,36245.23,13154.92,511.82,62.2
22,186112.64,93394.0,63861.223,31178.06,1121.44,62.2
23,176831.2,91744.0,27458.56,6812.74,454.77,62.2
24,165562.88,93881.0,21668.25,10113.58,542.79,62.3
25,262143.0,111336.0,43300.17,13720.63,699.27,62.3
26,104679.68,56521.0,27861.65,16253.351,400.98,62.3
27,204937.6,94170.0,28024.27,13905.74,656.89,62.3
28,210001.12,104557.0,39892.07,22500.38,696.01,62.4
29,227588.48,111353.0,47080.22,12023.5,475.96,62.4
30,262143.0,110723.0,63648.43,29076.11,1017.12,62.4
31,217237.44,103246.0,52939.73,11961.22,601.47,62.5
32,178997.28,90925.0,40750.152,11530.45,490.63,62.5
33,206008.33,102114.0,37912.95,14402.25,643.85,62.6
34,208274.08,103941.0,27401.47,13449.0205,348.82,62.6
35,262143.0,113604.0,55271.77,13042.47,881.83,62.6
36,225404.48,103957.0,49976.242,19834.451,428.69,62.6
37,239209.6,100733.0,45078.61,20640.63,477.59,62.7
38,237436.64,90683.0,33029.16,15128.851,518.34,62.7
39,262143.0,114331.0,26100.51,16229.13,459.66,62.8
40,176646.4,93020.0,30768.05,17158.14,482.48,62.8
41,205403.52,92286.0,42142.8,5942.5503,663.41,62.9
42,262143.0,114757.0,73345.08,22635.32,1181.75,62.9
43,207118.23,106834.0,43649.63,21208.07,616.14,62.9
44,241968.16,100913.0,31928.88,18818.94,705.79,62.9
